證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,外資買賣超合計,資料日期
073105,臺指2X元大5C購01,0,0,0,0,0,0,0,0,0,3593000,0,0,0,3593000,0,3593000,3593000,0,20260904
03520T,臺股指中信63售12,0,0,0,0,0,0,0,0,0,3592000,0,0,0,3592000,0,3592000,3592000,0,20260904
081660,貿聯元大62購05  ,0,0,0,0,0,0,0,0,0,3561000,0,0,0,3561000,0,3561000,3561000,0,20260904
070280,鴻海元大61購23  ,0,0,0,0,0,0,0,0,0,3421000,0,0,0,3432000,11000,3421000,3421000,0,20260904
082367,萬海元大62購06  ,0,0,0,0,0,0,0,0,0,3419000,0,0,0,3434000,15000,3419000,3419000,0,20260904
2881,富邦金          ,13523513,10228920,3294593,0,0,0,15000,51000,-36000,149819,399000,220000,179000,113140,142321,-29181,3408412,3294593,20260904
081222,南亞元大62購03  ,0,0,0,0,0,0,0,0,0,3384000,0,0,0,3390000,6000,3384000,3384000,0,20260904
072925,友達元大5C購15  ,0,0,0,0,0,0,0,0,0,3380000,0,0,0,3382000,2000,3380000,3380000,0,20260904
059618,世芯元富5A購02  ,0,0,0,0,0,0,0,0,0,3246000,0,0,0,3246000,0,3246000,3246000,0,20260904
070497,緯創元大61購10  ,0,0,0,0,0,0,0,0,0,3217000,0,0,0,3414000,197000,3217000,3217000,0,20260904
00891,中信關鍵半導體  ,2953000,593500,2359500,0,0,0,0,0,0,844819,0,0,0,1105486,260667,844819,3204319,2359500,20260904
009821,野村稀土關鍵資源,1830900,9000,1821900,0,0,0,0,0,0,1302000,0,0,0,1506000,204000,1302000,3123900,1821900,20260904
067121,臻鼎元大61購09  ,0,0,0,0,0,0,0,0,0,3063000,0,0,0,3085000,22000,3063000,3063000,0,20260904
00909,國泰數位支付服務,2362000,68150,2293850,0,0,0,0,0,0,768842,1000,0,1000,1241842,474000,767842,3062692,2293850,20260904
06914U,S&P正2中信5B售01,0,0,0,0,0,0,0,0,0,3039000,0,0,0,3039000,0,3039000,3039000,0,20260904
03266T,臺股指富邦62售05,0,0,0,0,0,0,0,0,0,3029000,0,0,0,3046000,17000,3029000,3029000,0,20260904
067584,華新國票5B購02  ,0,0,0,0,0,0,0,0,0,3007000,0,0,0,3015000,8000,3007000,3007000,0,20260904
074684,漢唐元大61購07  ,0,0,0,0,0,0,0,0,0,2992000,0,0,0,3042000,50000,2992000,2992000,0,20260904
070751,台積電元大61購44,0,0,0,0,0,0,0,0,0,2980000,0,0,0,2994000,14000,2980000,2980000,0,20260904
083412,南亞元大63購10  ,0,0,0,0,0,0,0,0,0,2958000,0,0,0,2973000,15000,2958000,2958000,0,20260904
009820,元大納斯達克精選,151000,15000,136000,0,0,0,0,0,0,2715370,0,0,0,4122000,1406630,2715370,2851370,136000,20260904
3094,聯傑            ,5178585,2342688,2835897,0,0,0,0,0,0,2109,3573,1464,2109,0,0,0,2838006,2835897,20260904
073678,金像電元大61購09,0,0,0,0,0,0,0,0,0,2785000,0,0,0,2832000,47000,2785000,2785000,0,20260904
5876,上海商銀        ,5844757,3876146,1968611,0,0,0,746000,19000,727000,8160,64000,3406,60594,2001,54435,-52434,2703771,1968611,20260904
00997A,主動群益美國增長,3441300,265000,3176300,0,0,0,0,0,0,-476598,0,0,0,1822786,2299384,-476598,2699702,3176300,20260904
071791,奇鋐統一64購03  ,0,0,0,0,0,0,0,0,0,2670000,0,0,0,3289000,619000,2670000,2670000,0,20260904
081439,金像電元大62購04,0,0,0,0,0,0,0,0,0,2588000,0,0,0,2745000,157000,2588000,2588000,0,20260904
00671R,富邦NASDAQ反1   ,41000,0,41000,0,0,0,0,0,0,2545989,0,0,0,2548000,2011,2545989,2586989,41000,20260904
070285,台積電元大61購42,0,0,0,0,0,0,0,0,0,2577000,0,0,0,2577000,0,2577000,2577000,0,20260904
2357,華碩            ,3428195,1042681,2385514,0,0,0,134000,20278,113722,61087,115918,230000,-114082,291191,116022,175169,2560323,2385514,20260904
075805,漢唐元大61購09  ,0,0,0,0,0,0,0,0,0,2558000,0,0,0,2649000,91000,2558000,2558000,0,20260904
073925,興勤元大61購01  ,0,0,0,0,0,0,0,0,0,2550000,0,0,0,2551000,1000,2550000,2550000,0,20260904
070750,鴻海元大61購25  ,0,0,0,0,0,0,0,0,0,2549000,0,0,0,2549000,0,2549000,2549000,0,20260904
081223,南亞元大62購04  ,0,0,0,0,0,0,0,0,0,2539000,0,0,0,2800000,261000,2539000,2539000,0,20260904
065609,台積電富邦5B購03,0,0,0,0,0,0,0,0,0,2531000,0,0,0,2582000,51000,2531000,2531000,0,20260904
064510,同欣電國票5B購01,0,0,0,0,0,0,0,0,0,2481000,0,0,0,3019000,538000,2481000,2481000,0,20260904
083406,大立光國泰68購01,0,0,0,0,0,0,0,0,0,2474000,0,0,0,2897000,423000,2474000,2474000,0,20260904
2002,中鋼            ,6995369,4878696,2116673,0,0,0,376000,62000,314000,43000,90000,0,90000,5000,52000,-47000,2473673,2116673,20260904
078802,同欣電國票65購02,0,0,0,0,0,0,0,0,0,2452000,0,0,0,2494000,42000,2452000,2452000,0,20260904
3045,台灣大          ,3915604,1748847,2166757,0,0,0,390000,15000,375000,-92602,46000,93557,-47557,4000,49045,-45045,2449155,2166757,20260904
2478,大毅            ,3225582,836000,2389582,0,0,0,0,0,0,50124,40142,3000,37142,16982,4000,12982,2439706,2389582,20260904
064239,美時元大61購04  ,0,0,0,0,0,0,0,0,0,2410000,0,0,0,2410000,0,2410000,2410000,0,20260904
059663,世芯中信63購01  ,0,0,0,0,0,0,0,0,0,2399000,0,0,0,2733000,334000,2399000,2399000,0,20260904
057625,華城元大61購01  ,0,0,0,0,0,0,0,0,0,2380000,0,0,0,2453000,73000,2380000,2380000,0,20260904
074685,漢唐元大61購08  ,0,0,0,0,0,0,0,0,0,2365000,0,0,0,2891000,526000,2365000,2365000,0,20260904
073922,友達元大61購18  ,0,0,0,0,0,0,0,0,0,2302000,0,0,0,2307000,5000,2302000,2302000,0,20260904
00715L,期街口布蘭特正2 ,529000,122000,407000,0,0,0,0,0,0,1888115,0,0,0,2588002,699887,1888115,2295115,407000,20260904
08588U,萬海凱基61售01  ,0,0,0,0,0,0,0,0,0,2281000,0,0,0,2281000,0,2281000,2281000,0,20260904
064263,定穎控元大61購10,0,0,0,0,0,0,0,0,0,2265000,0,0,0,2265000,0,2265000,2265000,0,20260904
00706L,期元大S&P日圓正2,41000,41000,0,0,0,0,0,0,0,2262076,0,0,0,2636020,373944,2262076,2262076,0,20260904
076170,超豐元大61購01  ,0,0,0,0,0,0,0,0,0,2241000,0,0,0,2410000,169000,2241000,2241000,0,20260904
03443T,臺股指富邦5B售20,0,0,0,0,0,0,0,0,0,2237000,0,0,0,2387000,150000,2237000,2237000,0,20260904
070449,鴻海元大61購24  ,0,0,0,0,0,0,0,0,0,2235000,0,0,0,2853000,618000,2235000,2235000,0,20260904
073523,順德元大5C購03  ,0,0,0,0,0,0,0,0,0,2227000,0,0,0,2363000,136000,2227000,2227000,0,20260904
2882,國泰金          ,12350234,10252146,2098088,0,0,0,72000,70000,2000,72374,250998,118000,132998,157630,218254,-60624,2172462,2098088,20260904
058442,長榮元大61購01  ,0,0,0,0,0,0,0,0,0,2151000,0,0,0,2289000,138000,2151000,2151000,0,20260904
070603,富世達永豐5C購01,0,0,0,0,0,0,0,0,0,2142000,0,0,0,2180000,38000,2142000,2142000,0,20260904
08772U,臺股指中信62售03,0,0,0,0,0,0,0,0,0,2140000,0,0,0,2140000,0,2140000,2140000,0,20260904
068764,臻鼎凱基5C購02  ,0,0,0,0,0,0,0,0,0,2131000,0,0,0,2692000,561000,2131000,2131000,0,20260904
00663L,國泰臺灣加權正2 ,1109000,139000,970000,0,0,0,0,0,0,1124657,0,0,0,1475834,351177,1124657,2094657,970000,20260904
03535T,中砂凱基5C售02  ,0,0,0,0,0,0,0,0,0,2091000,0,0,0,2630000,539000,2091000,2091000,0,20260904
075024,矽創元大61購03  ,0,0,0,0,0,0,0,0,0,2086000,0,0,0,2086000,0,2086000,2086000,0,20260904
009802,富邦旗艦50      ,1515050,1424000,91050,0,0,0,0,0,0,1972717,0,0,0,4171855,2199138,1972717,2063767,91050,20260904
3022,威強電          ,2550291,520004,2030287,0,0,0,0,0,0,23795,8134,1000,7134,30661,14000,16661,2054082,2030287,20260904
00922,國泰台灣領袖50  ,2807082,116000,2691082,0,0,0,0,0,0,-643873,0,0,0,1362105,2005978,-643873,2047209,2691082,20260904
080905,金像電元大64購10,0,0,0,0,0,0,0,0,0,2045000,0,0,0,2074000,29000,2045000,2045000,0,20260904
009805,台新美國電力基建,231500,58250,173250,0,0,0,0,0,0,1842988,0,390000,-390000,2544032,311044,2232988,2016238,173250,20260904
067411,國巨中信65購01  ,0,0,0,0,0,0,0,0,0,2007000,0,0,0,3033000,1026000,2007000,2007000,0,20260904
065475,台積電凱基5B購15,0,0,0,0,0,0,0,0,0,2000000,0,0,0,2000000,0,2000000,2000000,0,20260904
082542,文曄群益62購03  ,0,0,0,0,0,0,0,0,0,1997000,0,0,0,2023000,26000,1997000,1997000,0,20260904
073671,上証2X元大61購01,0,0,0,0,0,0,0,0,0,1996000,0,0,0,1996000,0,1996000,1996000,0,20260904
080758,金像電元大64購09,0,0,0,0,0,0,0,0,0,1994000,0,0,0,2306000,312000,1994000,1994000,0,20260904
071436,晶技統一66購01  ,0,0,0,0,0,0,0,0,0,1983000,0,0,0,2000000,17000,1983000,1983000,0,20260904
1718,中纖            ,6305828,4321996,1983832,0,0,0,0,0,0,-5134,36000,8000,28000,0,33134,-33134,1978698,1983832,20260904
069116,華邦電元大5C購01,0,0,0,0,0,0,0,0,0,1972000,0,0,0,2025000,53000,1972000,1972000,0,20260904
04157T,南亞凱基63售02  ,0,0,0,0,0,0,0,0,0,1972000,0,0,0,1976000,4000,1972000,1972000,0,20260904
2330,台積電          ,10735399,8850314,1885085,0,0,0,79000,401024,-322024,406740,176100,40900,135200,341070,69530,271540,1969801,1885085,20260904
081445,萬海元大62購03  ,0,0,0,0,0,0,0,0,0,1969000,0,0,0,2104000,135000,1969000,1969000,0,20260904
2385,群光            ,2274444,431000,1843444,0,0,0,29000,6285,22715,83542,8000,118,7882,92000,16340,75660,1949701,1843444,20260904
067654,晶豪科凱基5B購09,0,0,0,0,0,0,0,0,0,1938000,0,0,0,1938000,0,1938000,1938000,0,20260904
074634,晶技凱基61購03  ,0,0,0,0,0,0,0,0,0,1930000,0,0,0,2030000,100000,1930000,1930000,0,20260904
069308,富鼎台新63購01  ,0,0,0,0,0,0,0,0,0,1922000,0,0,0,2106000,184000,1922000,1922000,0,20260904
4906,正文            ,2998430,1118000,1880430,0,0,0,0,0,0,29575,2000,9000,-7000,54082,17507,36575,1910005,1880430,20260904
066448,晶豪科凱基5B購04,0,0,0,0,0,0,0,0,0,1908000,0,0,0,2003000,95000,1908000,1908000,0,20260904
00927,群益半導體收益  ,3675000,1170000,2505000,0,0,0,0,0,0,-623820,0,0,0,757035,1380855,-623820,1881180,2505000,20260904
00994A,主動第一金台股優,642000,400000,242000,0,0,0,0,0,0,1629546,0,0,0,2525879,896333,1629546,1871546,242000,20260904
00688L,國泰20年美債正2 ,686000,21000,665000,0,0,0,0,0,0,1195255,500000,0,500000,1671000,975745,695255,1860255,665000,20260904
2412,中華電          ,4532150,2947912,1584238,0,0,0,199000,32000,167000,91000,91000,0,91000,0,0,0,1842238,1584238,20260904
067436,台玻富邦61購01  ,0,0,0,0,0,0,0,0,0,1837000,0,0,0,1900000,63000,1837000,1837000,0,20260904
1216,統一            ,5072858,3216218,1856640,0,0,0,8000,50000,-42000,2452,37000,0,37000,12347,46895,-34548,1817092,1856640,20260904
2887,台新新光金      ,31757663,32410911,-653248,0,0,0,3053000,96000,2957000,-494386,137000,52005,84995,165000,744381,-579381,1809366,-653248,20260904
082714,臺股指台新62購05,0,0,0,0,0,0,0,0,0,1797000,0,0,0,2723000,926000,1797000,1797000,0,20260904
2308,台達電          ,5198553,3791565,1406988,0,0,0,379000,114060,264940,123059,135600,36620,98980,249874,225795,24079,1794987,1406988,20260904
2337,旺宏            ,13666567,10915801,2750766,0,0,0,0,1008000,-1008000,42785,85000,80048,4952,205182,167349,37833,1785551,2750766,20260904
075267,金像電元大63購02,0,0,0,0,0,0,0,0,0,1785000,0,0,0,1905000,120000,1785000,1785000,0,20260904
054699,可寧衛元大5B購01,0,0,0,0,0,0,0,0,0,1762000,0,0,0,1762000,0,1762000,1762000,0,20260904
00642U,期元大S&P石油   ,8000,830047,-822047,0,0,0,0,0,0,2576646,54000,0,54000,2702557,179911,2522646,1754599,-822047,20260904
078922,辛耘國票63購01  ,0,0,0,0,0,0,0,0,0,1745000,0,0,0,1745000,0,1745000,1745000,0,20260904
00980A,主動野村臺灣優選,1859000,765000,1094000,0,0,0,516000,0,516000,108721,0,81000,-81000,2405302,2215581,189721,1718721,1094000,20260904
070320,奇鋐元大61購21  ,0,0,0,0,0,0,0,0,0,1710000,0,0,0,1764000,54000,1710000,1710000,0,20260904
059521,美律元富59購01  ,0,0,0,0,0,0,0,0,0,1685000,0,0,0,1685000,0,1685000,1685000,0,20260904
070057,鴻海元大61購22  ,0,0,0,0,0,0,0,0,0,1675000,0,0,0,1675000,0,1675000,1675000,0,20260904
082612,聯電元大62購10  ,0,0,0,0,0,0,0,0,0,1639000,0,0,0,1639000,0,1639000,1639000,0,20260904
074414,盟立元大61購04  ,0,0,0,0,0,0,0,0,0,1626000,0,0,0,2065000,439000,1626000,1626000,0,20260904
081438,金像電元大62購03,0,0,0,0,0,0,0,0,0,1594000,0,0,0,2068000,474000,1594000,1594000,0,20260904
067275,臻鼎群益5B購03  ,0,0,0,0,0,0,0,0,0,1594000,0,0,0,1605000,11000,1594000,1594000,0,20260904
057284,華城國票59購02  ,0,0,0,0,0,0,0,0,0,1586000,0,0,0,1586000,0,1586000,1586000,0,20260904
063245,台達電元大61購02,0,0,0,0,0,0,0,0,0,1583000,0,0,0,1664000,81000,1583000,1583000,0,20260904
083026,緯穎元大63購12  ,0,0,0,0,0,0,0,0,0,1578000,0,0,0,1742000,164000,1578000,1578000,0,20260904
2376,技嘉            ,4277963,2454416,1823547,0,0,0,77000,635000,-558000,308171,113824,11070,102754,235293,29876,205417,1573718,1823547,20260904
2354,鴻準            ,5779642,4421414,1358228,0,0,0,0,7000,-7000,222241,88000,8000,80000,207241,65000,142241,1573469,1358228,20260904
063755,牧德元大61購01  ,0,0,0,0,0,0,0,0,0,1551000,0,0,0,1552000,1000,1551000,1551000,0,20260904
055663,順德統一62購01  ,0,0,0,0,0,0,0,0,0,1544000,0,0,0,1544000,0,1544000,1544000,0,20260904
081300,T50反1富邦62購05,0,0,0,0,0,0,0,0,0,1537000,0,0,0,1537000,0,1537000,1537000,0,20260904
044796,台積電統一6B購01,0,0,0,0,0,0,0,0,0,1533000,0,0,0,1765000,232000,1533000,1533000,0,20260904
075286,亞光元大61購04  ,0,0,0,0,0,0,0,0,0,1529000,0,0,0,1537000,8000,1529000,1529000,0,20260904
00916,國泰全球品牌50  ,78000,6000,72000,0,0,0,0,0,0,1448759,0,0,0,1458759,10000,1448759,1520759,72000,20260904
00946,群益科技高息成長,884000,298000,586000,0,0,0,0,0,0,933516,0,0,0,1915582,982066,933516,1519516,586000,20260904
00923,群益台ESG低碳50 ,719025,53000,666025,0,0,0,0,0,0,840272,0,0,0,1335011,494739,840272,1506297,666025,20260904
067814,國巨永豐5C購05  ,0,0,0,0,0,0,0,0,0,1506000,0,0,0,2154000,648000,1506000,1506000,0,20260904
067897,元債2X元大61購01,0,0,0,0,0,0,0,0,0,1497000,0,0,0,1497000,0,1497000,1497000,0,20260904
063767,定穎控元大61購08,0,0,0,0,0,0,0,0,0,1497000,0,0,0,1497000,0,1497000,1497000,0,20260904
064395,毅嘉台新5A購02  ,0,0,0,0,0,0,0,0,0,1497000,0,0,0,1497000,0,1497000,1497000,0,20260904
04375T,南亞國票64售02  ,0,0,0,0,0,0,0,0,0,1492000,0,0,0,1636000,144000,1492000,1492000,0,20260904
073137,力智元大5C購02  ,0,0,0,0,0,0,0,0,0,1488000,0,0,0,1488000,0,1488000,1488000,0,20260904
00915,凱基優選高股息30,746000,174050,571950,0,0,0,0,0,0,915696,0,0,0,1165850,250154,915696,1487646,571950,20260904
3026,禾伸堂          ,2472056,1042574,1429482,0,0,0,99000,1000,98000,-56100,15000,91000,-76000,133958,114058,19900,1471382,1429482,20260904
04015C,臺股指元大64牛15,0,0,0,0,0,0,0,0,0,1464000,0,0,0,1468000,4000,1464000,1464000,0,20260904
082416,德律富邦63購03  ,0,0,0,0,0,0,0,0,0,1463000,0,0,0,1470000,7000,1463000,1463000,0,20260904
061509,元日2X元大5C購01,0,0,0,0,0,0,0,0,0,1461000,0,0,0,1461000,0,1461000,1461000,0,20260904
00983A,主動中信ARK創新 ,269000,17000,252000,0,0,0,0,0,0,1208003,0,0,0,1429003,221000,1208003,1460003,252000,20260904
075096,緯創富邦62購01  ,0,0,0,0,0,0,0,0,0,1449000,0,0,0,2044000,595000,1449000,1449000,0,20260904
