證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,外資買賣超合計,資料日期
4958,臻鼎-KY         ,15813178,5838609,9974569,0,0,0,2738000,15797,2722203,475301,364211,205100,159111,871259,555069,316190,13172073,9974569,20260907
00982A,主動群益台灣強棒,2854500,1727000,1127500,0,0,0,2774000,0,2774000,9200966,100000,700000,-600000,12106504,2305538,9800966,13102466,1127500,20260907
00927,群益半導體收益  ,6141120,1043000,5098120,0,0,0,0,0,0,7675870,151000,0,151000,10551320,3026450,7524870,12773990,5098120,20260907
00988A,主動統一全球創新,6789499,1621563,5167936,0,0,0,0,0,0,5965000,600000,1000,599000,6126000,760000,5366000,11132936,5167936,20260907
3006,晶豪科          ,13701161,4291705,9409456,0,0,0,0,1000,-1000,274765,423570,228000,195570,342398,263203,79195,9683221,9409456,20260907
00935,野村臺灣新科技50,6617000,1342700,5274300,0,0,0,0,98000,-98000,4246085,0,0,0,7727998,3481913,4246085,9422385,5274300,20260907
2449,京元電子        ,11920708,4924545,6996163,0,0,0,1588000,27425,1560575,314947,325287,165000,160287,315698,161038,154660,8871685,6996163,20260907
1326,台化            ,23696859,15137756,8559103,0,0,0,0,8000,-8000,258514,489273,468000,21273,444180,206939,237241,8809617,8559103,20260907
2492,華新科          ,18524476,10212236,8312240,0,0,0,0,4000,-4000,354278,619998,273975,346023,345736,337481,8255,8662518,8312240,20260907
2337,旺宏            ,13257741,5566425,7691316,0,0,0,0,6000,-6000,882263,590000,47000,543000,379263,40000,339263,8567579,7691316,20260907
9105,泰金寶-DR       ,11622000,3469200,8152800,0,0,0,0,0,0,134231,0,0,0,163231,29000,134231,8287031,8152800,20260907
2886,兆豐金          ,15531331,9186358,6344973,0,0,0,1313000,105160,1207840,271781,441000,206570,234430,142000,104649,37351,7824594,6344973,20260907
2327,國巨*           ,24443169,17994890,6448279,0,0,0,144000,253246,-109246,947566,712539,49300,663239,482118,197791,284327,7286599,6448279,20260907
1802,台玻            ,10036315,4042511,5993804,0,0,0,120000,7000,113000,291188,322000,30000,292000,54188,55000,-812,6397992,5993804,20260907
2436,偉詮電          ,6775000,824795,5950205,0,0,0,0,0,0,135449,13000,855,12145,248708,125404,123304,6085654,5950205,20260907
5876,上海商銀        ,7623421,2799606,4823815,0,0,0,1072000,13000,1059000,50626,286000,196000,90000,0,39374,-39374,5933441,4823815,20260907
065423,台股增元大5A購01,0,50000,-50000,0,0,0,0,0,0,5603000,0,0,0,6640000,1037000,5603000,5553000,-50000,20260907
075718,金像電元大61購18,0,0,0,0,0,0,0,0,0,5521000,0,0,0,5897000,376000,5521000,5521000,0,20260907
1301,台塑            ,11106576,6195424,4911152,0,0,0,0,10000,-10000,579973,488000,360000,128000,484706,32733,451973,5481125,4911152,20260907
2845,遠東銀          ,10786336,5567000,5219336,0,0,0,0,10000,-10000,238218,238000,0,238000,218,0,218,5447554,5219336,20260907
070751,台積電元大61購44,0,0,0,0,0,0,0,0,0,5110000,0,0,0,5252000,142000,5110000,5110000,0,20260907
2892,第一金          ,17995346,19728447,-1733101,0,0,0,6668000,47559,6620441,139294,448000,280000,168000,182000,210706,-28706,5026634,-1733101,20260907
00404A,主動聯博動能50  ,1800000,586000,1214000,0,0,0,0,0,0,3603971,500000,0,500000,5656031,2552060,3103971,4817971,1214000,20260907
00947,台新臺灣IC設計  ,2615186,913300,1701886,0,0,0,0,0,0,3091520,0,0,0,3295923,204403,3091520,4793406,1701886,20260907
067411,國巨中信65購01  ,0,0,0,0,0,0,0,0,0,4744000,0,0,0,8918000,4174000,4744000,4744000,0,20260907
00663L,國泰臺灣加權正2 ,2301000,1000010,1300990,0,0,0,0,0,0,3401013,0,0,0,3952546,551533,3401013,4702003,1300990,20260907
079624,晶豪科中信62購01,0,0,0,0,0,0,0,0,0,4624000,0,0,0,5114000,490000,4624000,4624000,0,20260907
0056,元大高股息      ,3233771,3102825,130946,0,0,0,2860000,0,2860000,1601755,0,50000,-50000,2226000,574245,1651755,4592701,130946,20260907
009802,富邦旗艦50      ,3957048,6130000,-2172952,0,0,0,0,0,0,6706648,0,0,0,12457817,5751169,6706648,4533696,-2172952,20260907
075717,金像電元大61購17,0,0,0,0,0,0,0,0,0,4499000,0,0,0,5423000,924000,4499000,4499000,0,20260907
071978,佳必琪凱基5C購05,0,0,0,0,0,0,0,0,0,4439000,0,0,0,4576000,137000,4439000,4439000,0,20260907
00990A,主動元大AI新經濟,3045000,1011000,2034000,0,0,0,0,0,0,2324182,0,0,0,5149000,2824818,2324182,4358182,2034000,20260907
2454,聯發科          ,7121436,4208434,2913002,0,0,0,952553,32524,920029,443554,472447,140800,331647,760627,648720,111907,4276585,2913002,20260907
00923,群益台ESG低碳50 ,1098040,184150,913890,0,0,0,0,0,0,3247407,39000,0,39000,3284802,76395,3208407,4161297,913890,20260907
009824,群益美國科技巨頭,14000,33000,-19000,0,0,0,0,0,0,4177992,0,0,0,4286000,108008,4177992,4158992,-19000,20260907
00980A,主動野村臺灣優選,833000,297000,536000,0,0,0,0,0,0,3566753,0,0,0,3820120,253367,3566753,4102753,536000,20260907
1303,南亞            ,26401150,27706642,-1305492,0,0,0,5503000,20000,5483000,-83571,1007000,1198000,-191000,337969,230540,107429,4093937,-1305492,20260907
00993A,主動安聯台灣    ,1082000,191000,891000,0,0,0,0,0,0,3076690,0,0,0,4209887,1133197,3076690,3967690,891000,20260907
5880,合庫金          ,10327763,6989624,3338139,0,0,0,0,55000,-55000,653721,448000,63,447937,226000,20216,205784,3936860,3338139,20260907
054157,士電元大5C購01  ,0,0,0,0,0,0,0,0,0,3867000,0,0,0,3907000,40000,3867000,3867000,0,20260907
2883,凱基金          ,29688341,33329961,-3641620,0,0,0,7365000,42932,7322068,176531,785000,72000,713000,534057,1070526,-536469,3856979,-3641620,20260907
070163,華邦電國票61購03,0,0,0,0,0,0,0,0,0,3609000,0,0,0,3923000,314000,3609000,3609000,0,20260907
8150,南茂            ,6948817,3745184,3203633,0,0,0,120000,3000,117000,244971,338000,104000,234000,75097,64126,10971,3565604,3203633,20260907
065609,台積電富邦5B購03,0,10000,-10000,0,0,0,0,0,0,3554000,0,0,0,4508000,954000,3554000,3544000,-10000,20260907
2880,華南金          ,10256173,6798079,3458094,0,0,0,41000,41000,0,85512,221000,2000,219000,107057,240545,-133488,3543606,3458094,20260907
00641R,富邦日本反1     ,1000,1000,0,0,0,0,0,0,0,3466536,0,0,0,3555000,88464,3466536,3466536,0,20260907
00997A,主動群益美國增長,829187,223000,606187,0,0,0,0,0,0,2813478,0,0,0,3440500,627022,2813478,3419665,606187,20260907
081313,南亞科富邦65購03,0,0,0,0,0,0,0,0,0,3400000,0,0,0,3551000,151000,3400000,3400000,0,20260907
2885,元大金          ,15831748,12191396,3640352,0,0,0,44000,88474,-44474,-200204,28000,43000,-15000,47000,232204,-185204,3395674,3640352,20260907
8021,尖點            ,4421567,837851,3583716,0,0,0,0,212000,-212000,11905,51905,41000,10905,1000,0,1000,3383621,3583716,20260907
073671,上証2X元大61購01,0,0,0,0,0,0,0,0,0,3348000,0,0,0,3348000,0,3348000,3348000,0,20260907
065588,台積電台新5B購05,0,0,0,0,0,0,0,0,0,3337000,0,0,0,3548000,211000,3337000,3337000,0,20260907
00922,國泰台灣領袖50  ,2792293,1918000,874293,0,0,0,0,0,0,2438856,0,0,0,3279337,840481,2438856,3313149,874293,20260907
00994A,主動第一金台股優,435000,182000,253000,0,0,0,0,0,0,3040256,0,0,0,3133780,93524,3040256,3293256,253000,20260907
00940,元大台灣價值高息,757000,749000,8000,0,0,0,0,0,0,3204426,10000,0,10000,8431000,5236574,3194426,3212426,8000,20260907
00992A,主動群益科技創新,7443679,6219200,1224479,0,0,0,0,0,0,1893535,502000,0,502000,8400862,7009327,1391535,3118014,1224479,20260907
00996A,主動兆豐台灣豐收,444000,94000,350000,0,0,0,0,0,0,2697610,0,0,0,3037336,339726,2697610,3047610,350000,20260907
070089,晶豪科元大61購02,0,0,0,0,0,0,0,0,0,2819000,0,0,0,3061000,242000,2819000,2819000,0,20260907
6116,彩晶            ,7104250,4574525,2529725,0,0,0,0,0,0,268709,193000,10000,183000,108897,23188,85709,2798434,2529725,20260907
069630,聯電凱基64購01  ,0,0,0,0,0,0,0,0,0,2664000,0,0,0,2674000,10000,2664000,2664000,0,20260907
061945,台達電中信63購02,0,0,0,0,0,0,0,0,0,2588000,0,0,0,3449000,861000,2588000,2588000,0,20260907
2610,華航            ,6909000,5807084,1101916,0,0,0,1277000,16000,1261000,219582,185000,91000,94000,294000,168418,125582,2582498,1101916,20260907
069756,強茂國泰63購01  ,0,0,0,0,0,0,0,0,0,2569000,0,0,0,2976000,407000,2569000,2569000,0,20260907
04272T,緯穎國票63售01  ,0,0,0,0,0,0,0,0,0,2512000,0,0,0,4141000,1629000,2512000,2512000,0,20260907
068559,鴻海元大5B購11  ,0,0,0,0,0,0,0,0,0,2477000,0,0,0,2596000,119000,2477000,2477000,0,20260907
082039,鼎元統一6B購01  ,0,0,0,0,0,0,0,0,0,2448000,0,0,0,2570000,122000,2448000,2448000,0,20260907
059761,世芯群益63購01  ,0,0,0,0,0,0,0,0,0,2380000,0,0,0,3950000,1570000,2380000,2380000,0,20260907
2897,王道銀行        ,4986000,2690479,2295521,0,0,0,0,0,0,44020,55000,11000,44000,3000,2980,20,2339541,2295521,20260907
066073,聯發科國票61購01,0,0,0,0,0,0,0,0,0,2310000,0,0,0,2374000,64000,2310000,2310000,0,20260907
2834,臺企銀          ,24797440,22716745,2080695,0,0,0,9000,35000,-26000,231000,199000,30000,169000,70000,8000,62000,2285695,2080695,20260907
2605,新興            ,3092689,1131291,1961398,0,0,0,0,3000,-3000,318247,220150,21000,199150,133370,14273,119097,2276645,1961398,20260907
00402A,主動安聯美國科技,200,27000,-26800,0,0,0,0,0,0,2264185,0,0,0,2277078,12893,2264185,2237385,-26800,20260907
00892,富邦台灣半導體  ,945030,116000,829030,0,0,0,0,0,0,1283583,0,0,0,3602325,2318742,1283583,2112613,829030,20260907
3037,欣興            ,10606428,9526730,1079698,0,0,0,430000,70000,360000,646113,561641,123925,437716,368289,159892,208397,2085811,1079698,20260907
061944,台達電中信63購01,0,0,0,0,0,0,0,0,0,2079000,0,0,0,2312000,233000,2079000,2079000,0,20260907
00984A,主動安聯台灣高息,347100,234000,113100,0,0,0,0,0,0,1964961,0,0,0,2337339,372378,1964961,2078061,113100,20260907
067790,國巨國票5B購07  ,0,0,0,0,0,0,0,0,0,2065000,0,0,0,2101000,36000,2065000,2065000,0,20260907
070162,華邦電國票61購02,0,0,0,0,0,0,0,0,0,2046000,0,0,0,2046000,0,2046000,2046000,0,20260907
069555,力成元大5B購07  ,0,0,0,0,0,0,0,0,0,2011000,0,0,0,3010000,999000,2011000,2011000,0,20260907
067897,元債2X元大61購01,0,0,0,0,0,0,0,0,0,1996000,0,0,0,1996000,0,1996000,1996000,0,20260907
072529,富鼎凱基5C購04  ,0,0,0,0,0,0,0,0,0,1996000,0,0,0,1996000,0,1996000,1996000,0,20260907
2617,台航            ,2420431,487000,1933431,0,0,0,0,0,0,61891,38000,0,38000,25100,1209,23891,1995322,1933431,20260907
070214,華碩群益61購02  ,0,0,0,0,0,0,0,0,0,1980000,0,0,0,1990000,10000,1980000,1980000,0,20260907
077947,臻鼎元大61購27  ,0,0,0,0,0,0,0,0,0,1970000,0,0,0,1996000,26000,1970000,1970000,0,20260907
04035T,緯穎國票62售02  ,0,0,0,0,0,0,0,0,0,1950000,0,0,0,2568000,618000,1950000,1950000,0,20260907
065161,奇鋐永豐5C購07  ,0,0,0,0,0,0,0,0,0,1939000,0,0,0,2980000,1041000,1939000,1939000,0,20260907
2855,統一證          ,3042436,1091200,1951236,0,0,0,0,15000,-15000,0,0,0,0,0,0,0,1936236,1951236,20260907
076607,臻鼎富邦63購03  ,0,0,0,0,0,0,0,0,0,1853000,0,0,0,2586000,733000,1853000,1853000,0,20260907
03924T,臺股指凱基61售26,0,0,0,0,0,0,0,0,0,1850000,0,0,0,1919000,69000,1850000,1850000,0,20260907
065402,台灣50富邦64購05,0,0,0,0,0,0,0,0,0,1843000,0,0,0,1850000,7000,1843000,1843000,0,20260907
00900,富邦特選高股息30,579010,207000,372010,0,0,0,0,0,0,1466522,0,0,0,1906035,439513,1466522,1838532,372010,20260907
060293,正崴國票5A購01  ,0,0,0,0,0,0,0,0,0,1826000,0,0,0,2031000,205000,1826000,1826000,0,20260907
00951,台新日本半導體  ,1141000,75000,1066000,0,0,0,0,0,0,740878,0,0,0,1086191,345313,740878,1806878,1066000,20260907
069723,燿華元大5C購03  ,0,0,0,0,0,0,0,0,0,1797000,0,0,0,1797000,0,1797000,1797000,0,20260907
070461,華碩元大65購01  ,0,0,0,0,0,0,0,0,0,1790000,0,0,0,1803000,13000,1790000,1790000,0,20260907
062755,華夏群益5A購01  ,0,0,0,0,0,0,0,0,0,1776000,0,0,0,1776000,0,1776000,1776000,0,20260907
054042,國精化永豐59購01,0,0,0,0,0,0,0,0,0,1751000,0,0,0,1751000,0,1751000,1751000,0,20260907
00735,國泰臺韓科技    ,1143020,68000,1075020,0,0,0,0,0,0,661409,32000,30000,2000,812409,153000,659409,1736429,1075020,20260907
00885,富邦越南        ,841580,195016,646564,0,0,0,0,0,0,1078558,0,20000,-20000,1673253,574695,1098558,1725122,646564,20260907
071931,聯電統一66購02  ,0,0,0,0,0,0,0,0,0,1713000,0,0,0,2056000,343000,1713000,1713000,0,20260907
070136,奇鋐群益63購05  ,0,0,0,0,0,0,0,0,0,1706000,0,0,0,1838000,132000,1706000,1706000,0,20260907
063658,金像電永豐5B購02,0,0,0,0,0,0,0,0,0,1701000,0,0,0,2948000,1247000,1701000,1701000,0,20260907
063683,三芳國票5A購01  ,0,0,0,0,0,0,0,0,0,1700000,0,0,0,1700000,0,1700000,1700000,0,20260907
3042,晶技            ,4072074,2559772,1512302,0,0,0,0,40000,-40000,225377,166000,32209,133791,109817,18231,91586,1697679,1512302,20260907
066287,聯發科群益5B購09,0,0,0,0,0,0,0,0,0,1693000,0,0,0,2087000,394000,1693000,1693000,0,20260907
073550,AES元大5C購05   ,0,0,0,0,0,0,0,0,0,1685000,0,0,0,1709000,24000,1685000,1685000,0,20260907
009821,野村稀土關鍵資源,1000,7000,-6000,0,0,0,0,0,0,1683085,0,0,0,2143000,459915,1683085,1677085,-6000,20260907
077453,金像電元大66購01,0,0,0,0,0,0,0,0,0,1674000,0,0,0,1804000,130000,1674000,1674000,0,20260907
009820,元大納斯達克精選,1483,616000,-614517,0,0,0,0,0,0,2286776,0,0,0,3629000,1342224,2286776,1672259,-614517,20260907
065009,華懋富邦62購01  ,0,0,0,0,0,0,0,0,0,1658000,0,0,0,1658000,0,1658000,1658000,0,20260907
068680,仁寶國票5C購01  ,0,0,0,0,0,0,0,0,0,1579000,0,0,0,1797000,218000,1579000,1579000,0,20260907
058442,長榮元大61購01  ,0,0,0,0,0,0,0,0,0,1532000,0,0,0,1638000,106000,1532000,1532000,0,20260907
009804,聯邦台精彩50    ,234000,29000,205000,0,0,0,0,0,0,1300680,0,0,0,1308278,7598,1300680,1505680,205000,20260907
6239,力成            ,2757394,1316217,1441177,0,0,0,2000,14392,-12392,74265,174040,84000,90040,43387,59162,-15775,1503050,1441177,20260907
00688L,國泰20年美債正2 ,299000,454000,-155000,0,0,0,0,0,0,1652712,500000,0,500000,1473000,320288,1152712,1497712,-155000,20260907
072607,富鼎國票61購05  ,0,0,0,0,0,0,0,0,0,1497000,0,0,0,1497000,0,1497000,1497000,0,20260907
00995A,主動中信台灣卓越,876000,463000,413000,0,0,0,0,0,0,1079307,0,0,0,2176568,1097261,1079307,1492307,413000,20260907
2489,瑞軒            ,6481408,5059330,1422078,0,0,0,0,1000,-1000,58892,190120,153000,37120,57089,35317,21772,1479970,1422078,20260907
04372T,緯穎群益65售03  ,0,0,0,0,0,0,0,0,0,1478000,0,0,0,3573000,2095000,1478000,1478000,0,20260907
070813,T50正2凱基5C購07,0,0,0,0,0,0,0,0,0,1458000,0,0,0,1461000,3000,1458000,1458000,0,20260907
081300,T50反1富邦62購05,0,0,0,0,0,0,0,0,0,1456000,0,0,0,1497000,41000,1456000,1456000,0,20260907
068748,勤誠元大5B購04  ,0,0,0,0,0,0,0,0,0,1452000,0,0,0,1460000,8000,1452000,1452000,0,20260907
080160,華碩元大63購02  ,0,0,0,0,0,0,0,0,0,1444000,0,0,0,1463000,19000,1444000,1444000,0,20260907
061045,創見元大59購14  ,0,0,0,0,0,0,0,0,0,1437000,0,0,0,1437000,0,1437000,1437000,0,20260907
067814,國巨永豐5C購05  ,0,0,0,0,0,0,0,0,0,1435000,0,0,0,2428000,993000,1435000,1435000,0,20260907
069517,力積電台新5B購12,0,0,0,0,0,0,0,0,0,1434000,0,0,0,2057000,623000,1434000,1434000,0,20260907
00715L,期街口布蘭特正2 ,1096000,54000,1042000,0,0,0,0,0,0,375906,0,0,0,1741435,1365529,375906,1417906,1042000,20260907
067265,緯穎永豐5C購04  ,0,0,0,0,0,0,0,0,0,1409000,0,0,0,1469000,60000,1409000,1409000,0,20260907
069625,群臺2X凱基61購01,0,0,0,0,0,0,0,0,0,1407000,0,0,0,1417000,10000,1407000,1407000,0,20260907
065654,世芯中信63購02  ,0,0,0,0,0,0,0,0,0,1388000,0,0,0,1527000,139000,1388000,1388000,0,20260907
066178,聯發科元大5B購13,0,0,0,0,0,0,0,0,0,1370000,0,0,0,1589000,219000,1370000,1370000,0,20260907
00913,兆豐台灣晶圓製造,988000,99000,889000,0,0,0,0,0,0,464972,0,0,0,1277003,812031,464972,1353972,889000,20260907
070037,奇鋐凱基61購07  ,0,0,0,0,0,0,0,0,0,1343000,0,0,0,2103000,760000,1343000,1343000,0,20260907
084005,技嘉元大63購07  ,0,0,0,0,0,0,0,0,0,1329000,0,0,0,1339000,10000,1329000,1329000,0,20260907
03489T,臺股指群益5C售08,0,0,0,0,0,0,0,0,0,1322000,0,0,0,1470000,148000,1322000,1322000,0,20260907
03845T,臺股指群益61售19,0,0,0,0,0,0,0,0,0,1319000,0,0,0,1583000,264000,1319000,1319000,0,20260907
082379,緯創元大65購05  ,0,0,0,0,0,0,0,0,0,1304000,0,0,0,1314000,10000,1304000,1304000,0,20260907
075719,金像電元大63購04,0,0,0,0,0,0,0,0,0,1300000,0,0,0,1335000,35000,1300000,1300000,0,20260907
081027,南亞富邦65購02  ,0,0,0,0,0,0,0,0,0,1296000,0,0,0,1658000,362000,1296000,1296000,0,20260907
062095,迅得元大5C購02  ,0,0,0,0,0,0,0,0,0,1290000,0,0,0,1740000,450000,1290000,1290000,0,20260907
054554,光寶科統一61購02,0,0,0,0,0,0,0,0,0,1277000,0,0,0,1297000,20000,1277000,1277000,0,20260907
00680L,元大美債20正2   ,156000,1000,155000,0,0,0,0,0,0,1121251,0,0,0,1403000,281749,1121251,1276251,155000,20260907
072115,凱基金永豐5C購01,0,0,0,0,0,0,0,0,0,1268000,0,0,0,1268000,0,1268000,1268000,0,20260907
082378,緯創元大62購05  ,0,0,0,0,0,0,0,0,0,1264000,0,0,0,1277000,13000,1264000,1264000,0,20260907
063567,中砂統一74購02  ,0,750000,-750000,0,0,0,0,0,0,2012000,0,0,0,2024000,12000,2012000,1262000,-750000,20260907
068755,金像電凱基63購02,0,0,0,0,0,0,0,0,0,1255000,0,0,0,2096000,841000,1255000,1255000,0,20260907
080103,南亞科富邦62購08,25000,0,25000,0,0,0,0,0,0,1224000,0,0,0,1996000,772000,1224000,1249000,25000,20260907
006208,富邦台50        ,429962,335940,94022,0,0,0,0,0,0,1141580,11000,0,11000,1265197,134617,1130580,1235602,94022,20260907
060723,建準富邦5B購01  ,0,0,0,0,0,0,0,0,0,1226000,0,0,0,1314000,88000,1226000,1226000,0,20260907
071862,日月光群益5C購05,0,0,0,0,0,0,0,0,0,1220000,0,0,0,1416000,196000,1220000,1220000,0,20260907
082415,華碩富邦62購02  ,0,0,0,0,0,0,0,0,0,1218000,0,0,0,1218000,0,1218000,1218000,0,20260907
00915,凱基優選高股息30,1131000,105000,1026000,0,0,0,0,0,0,189442,0,0,0,1287666,1098224,189442,1215442,1026000,20260907
081409,嘉基國票66購01  ,0,0,0,0,0,0,0,0,0,1215000,0,0,0,1265000,50000,1215000,1215000,0,20260907
070303,華碩元大66購01  ,0,0,0,0,0,0,0,0,0,1212000,0,0,0,1334000,122000,1212000,1212000,0,20260907
062036,台達電永豐5B購02,0,0,0,0,0,0,0,0,0,1209000,0,0,0,1267000,58000,1209000,1209000,0,20260907
072757,聯電富邦66購01  ,0,0,0,0,0,0,0,0,0,1201000,0,0,0,1387000,186000,1201000,1201000,0,20260907
065532,勤誠元大64購01  ,0,0,0,0,0,0,0,0,0,1187000,0,0,0,1193000,6000,1187000,1187000,0,20260907
083869,英業達富邦63購01,0,0,0,0,0,0,0,0,0,1170000,0,0,0,1170000,0,1170000,1170000,0,20260907
070890,中環國票5C購02  ,0,0,0,0,0,0,0,0,0,1164000,0,0,0,1164000,0,1164000,1164000,0,20260907
073326,華碩富邦5C購02  ,0,0,0,0,0,0,0,0,0,1160000,0,0,0,1275000,115000,1160000,1160000,0,20260907
080174,建準元大64購01  ,0,0,0,0,0,0,0,0,0,1147000,0,0,0,1234000,87000,1147000,1147000,0,20260907
069124,金像電元大63購01,0,0,0,0,0,0,0,0,0,1132000,0,0,0,1968000,836000,1132000,1132000,0,20260907
071015,聯電中信5C購02  ,0,0,0,0,0,0,0,0,0,1128000,0,0,0,1953000,825000,1128000,1128000,0,20260907
060103,台塑化國票5A購01,0,0,0,0,0,0,0,0,0,1117000,0,0,0,1921000,804000,1117000,1117000,0,20260907
069579,臺股指群益5B購39,0,0,0,0,0,0,0,0,0,1111000,0,0,0,1164000,53000,1111000,1111000,0,20260907
060442,建準永豐61購01  ,0,0,0,0,0,0,0,0,0,1105000,0,0,0,1118000,13000,1105000,1105000,0,20260907
059819,世紀鋼凱基59購01,0,0,0,0,0,0,0,0,0,1098000,0,0,0,1098000,0,1098000,1098000,0,20260907
03441T,緯穎台新5B售09  ,0,0,0,0,0,0,0,0,0,1098000,0,0,0,1098000,0,1098000,1098000,0,20260907
2412,中華電          ,4733118,3773821,959297,0,0,0,23000,22688,312,138012,122000,0,122000,21000,4988,16012,1097621,959297,20260907
03923T,臺股指凱基61售25,0,0,0,0,0,0,0,0,0,1097000,0,0,0,1100000,3000,1097000,1097000,0,20260907
066072,聯發科國票5B購03,0,0,0,0,0,0,0,0,0,1096000,0,0,0,1177000,81000,1096000,1096000,0,20260907
067409,聯電中信5B購02  ,0,0,0,0,0,0,0,0,0,1093000,0,0,0,1786000,693000,1093000,1093000,0,20260907
057291,台達電國票5B購01,0,0,0,0,0,0,0,0,0,1092000,0,0,0,1102000,10000,1092000,1092000,0,20260907
080554,永擎元大63購01  ,0,0,0,0,0,0,0,0,0,1091000,0,0,0,1567000,476000,1091000,1091000,0,20260907
068001,國巨統一65購08  ,0,0,0,0,0,0,0,0,0,1091000,0,0,0,1120000,29000,1091000,1091000,0,20260907
058560,台積電永豐63購07,0,0,0,0,0,0,0,0,0,1089000,0,0,0,1108000,19000,1089000,1089000,0,20260907
071417,燿華統一66購01  ,0,0,0,0,0,0,0,0,0,1085000,0,0,0,1100000,15000,1085000,1085000,0,20260907
04019C,臺股指元大65牛13,0,0,0,0,0,0,0,0,0,1081000,0,0,0,1101000,20000,1081000,1081000,0,20260907
00675L,富邦臺灣加權正2 ,180000,144000,36000,0,0,0,0,0,0,1037905,6000,0,6000,1160841,128936,1031905,1073905,36000,20260907
