證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,外資買賣超合計,資料日期
063299,康霈國票5B購01  ,0,0,0,0,0,0,0,0,0,1748000,0,0,0,1749000,1000,1748000,1748000,0,20260915
00900,富邦特選高股息30,935010,1527000,-591990,0,0,0,0,0,0,2314229,204000,30000,174000,2735000,594771,2140229,1722239,-591990,20260915
036346,嘉澤國票5A購01  ,0,0,0,0,0,0,0,0,0,1700000,0,0,0,1700000,0,1700000,1700000,0,20260915
9945,潤泰新          ,2700431,1093000,1607431,0,0,0,26000,0,26000,59636,41000,15799,25201,37435,3000,34435,1693067,1607431,20260915
063302,鴻勁國票5B購01  ,0,0,0,0,0,0,0,0,0,1614000,0,0,0,1619000,5000,1614000,1614000,0,20260915
060687,仁寶永豐5A購01  ,0,0,0,0,0,0,0,0,0,1606000,0,0,0,1606000,0,1606000,1606000,0,20260915
063052,迅得元大5A購01  ,0,0,0,0,0,0,0,0,0,1605000,0,0,0,1605000,0,1605000,1605000,0,20260915
072101,友達群益5C購04  ,0,0,0,0,0,0,0,0,0,1554000,0,0,0,1634000,80000,1554000,1554000,0,20260915
9904,寶成            ,4445132,3063986,1381146,0,0,0,262000,74000,188000,-19555,92000,94000,-2000,29000,46555,-17555,1549591,1381146,20260915
083793,光聖群益63購04  ,0,0,0,0,0,0,0,0,0,1539000,0,0,0,1652000,113000,1539000,1539000,0,20260915
084569,全友國票64購02  ,0,0,0,0,0,0,0,0,0,1536000,0,0,0,1682000,146000,1536000,1536000,0,20260915
065456,台積電中信65購01,0,0,0,0,0,0,0,0,0,1535000,0,0,0,1535000,0,1535000,1535000,0,20260915
060723,建準富邦5B購01  ,0,0,0,0,0,0,0,0,0,1512000,0,0,0,1809000,297000,1512000,1512000,0,20260915
063081,貿聯富邦62購01  ,0,0,0,0,0,0,0,0,0,1511000,0,0,0,1511000,0,1511000,1511000,0,20260915
08117U,友達統一5B售01  ,0,0,0,0,0,0,0,0,0,1486000,0,0,0,1486000,0,1486000,1486000,0,20260915
064920,強茂富邦5B購02  ,0,0,0,0,0,0,0,0,0,1447000,0,0,0,1500000,53000,1447000,1447000,0,20260915
080018,全友國票64購01  ,0,0,0,0,0,0,0,0,0,1446000,0,0,0,1801000,355000,1446000,1446000,0,20260915
04203T,玉晶光群益62售02,0,0,0,0,0,0,0,0,0,1409000,0,0,0,2077000,668000,1409000,1409000,0,20260915
066442,鴻準凱基5B購01  ,0,0,0,0,0,0,0,0,0,1408000,0,0,0,1910000,502000,1408000,1408000,0,20260915
2820,華票            ,2133963,750890,1383073,0,0,0,0,0,0,18000,18000,0,18000,0,0,0,1401073,1383073,20260915
084684,嘉澤元大63購12  ,0,0,0,0,0,0,0,0,0,1396000,0,0,0,1398000,2000,1396000,1396000,0,20260915
079499,永光統一6A購01  ,0,0,0,0,0,0,0,0,0,1395000,0,0,0,1395000,0,1395000,1395000,0,20260915
03537T,奇鋐凱基5C售07  ,0,0,0,0,0,0,0,0,0,1392000,0,0,0,1911000,519000,1392000,1392000,0,20260915
03737B,臺股指凱基63熊16,0,0,0,0,0,0,0,0,0,1388000,0,0,0,1531000,143000,1388000,1388000,0,20260915
062647,台達電統一64購01,0,0,0,0,0,0,0,0,0,1373000,0,0,0,1384000,11000,1373000,1373000,0,20260915
084504,勤誠元大63購10  ,0,0,0,0,0,0,0,0,0,1363000,0,0,0,1363000,0,1363000,1363000,0,20260915
084658,智邦元大63購15  ,0,0,0,0,0,0,0,0,0,1353000,0,0,0,1382000,29000,1353000,1353000,0,20260915
03748T,臺股指元大61售30,0,0,0,0,0,0,0,0,0,1351000,0,0,0,1501000,150000,1351000,1351000,0,20260915
009824,群益美國科技巨頭,1438000,7000,1431000,0,0,0,0,0,0,-82709,0,0,0,584000,666709,-82709,1348291,1431000,20260915
077996,聯詠富邦61購02  ,0,0,0,0,0,0,0,0,0,1344000,0,0,0,1394000,50000,1344000,1344000,0,20260915
063023,台達電元大64購02,0,0,0,0,0,0,0,0,0,1343000,0,0,0,1460000,117000,1343000,1343000,0,20260915
2441,超豐            ,2444472,1245200,1199272,0,0,0,92000,19000,73000,46003,62000,34216,27784,107580,89361,18219,1318275,1199272,20260915
069203,盟立群益5B購05  ,0,0,0,0,0,0,0,0,0,1299000,0,0,0,1380000,81000,1299000,1299000,0,20260915
00757,統一FANG+       ,1116230,21120,1095110,0,0,0,0,0,0,135195,0,14000,-14000,616049,466854,149195,1230305,1095110,20260915
9933,中鼎            ,2151649,780400,1371249,0,0,0,0,89000,-89000,-53097,31000,84097,-53097,0,0,0,1229152,1371249,20260915
074969,瑞昱統一65購01  ,0,0,0,0,0,0,0,0,0,1229000,0,0,0,1341000,112000,1229000,1229000,0,20260915
077519,愛普群益61購03  ,0,0,0,0,0,0,0,0,0,1225000,0,0,0,1265000,40000,1225000,1225000,0,20260915
073133,聯茂元大5C購08  ,0,0,0,0,0,0,0,0,0,1218000,0,0,0,2153000,935000,1218000,1218000,0,20260915
3406,玉晶光          ,4120122,3425570,694552,0,0,0,494000,99000,395000,125052,256573,170404,86169,112281,73398,38883,1214604,694552,20260915
03399T,台股增國票5B售07,0,0,0,0,0,0,0,0,0,1200000,0,0,0,1200000,0,1200000,1200000,0,20260915
062367,世芯永豐5C購05  ,0,0,0,0,0,0,0,0,0,1200000,0,0,0,1200000,0,1200000,1200000,0,20260915
072146,國泰金富邦62購02,0,0,0,0,0,0,0,0,0,1189000,0,0,0,1193000,4000,1189000,1189000,0,20260915
04082T,日月光台新62售02,0,0,0,0,0,0,0,0,0,1186000,0,0,0,1196000,10000,1186000,1186000,0,20260915
057291,台達電國票5B購01,0,0,0,0,0,0,0,0,0,1184000,0,0,0,1196000,12000,1184000,1184000,0,20260915
085716,瑞昱元大63購02  ,0,0,0,0,0,0,0,0,0,1184000,0,0,0,1248000,64000,1184000,1184000,0,20260915
082614,台達電元大62購09,0,0,0,0,0,0,0,0,0,1175000,0,0,0,1329000,154000,1175000,1175000,0,20260915
4904,遠傳            ,3370261,2123462,1246799,0,0,0,6000,143000,-137000,64795,39000,4000,35000,58105,28310,29795,1174594,1246799,20260915
083184,智邦元大63購10  ,0,0,0,0,0,0,0,0,0,1172000,0,0,0,1172000,0,1172000,1172000,0,20260915
075803,金像電元大63購05,0,0,0,0,0,0,0,0,0,1158000,0,0,0,1158000,0,1158000,1158000,0,20260915
2371,大同            ,2874289,1773070,1101219,0,0,0,0,0,0,50876,32000,6000,26000,67000,42124,24876,1152095,1101219,20260915
065221,威盛國票5B購03  ,0,0,0,0,0,0,0,0,0,1148000,0,0,0,1148000,0,1148000,1148000,0,20260915
059860,新唐統一63購01  ,0,0,0,0,0,0,0,0,0,1146000,0,0,0,1246000,100000,1146000,1146000,0,20260915
066286,聯發科群益5B購08,0,0,0,0,0,0,0,0,0,1143000,0,0,0,1143000,0,1143000,1143000,0,20260915
078900,嘉晶台新62購02  ,0,0,0,0,0,0,0,0,0,1140000,0,0,0,1377000,237000,1140000,1140000,0,20260915
082051,台達電元大65購02,0,0,0,0,0,0,0,0,0,1138000,0,0,0,1336000,198000,1138000,1138000,0,20260915
083075,順德富邦63購01  ,5000,0,5000,0,0,0,0,0,0,1129000,0,0,0,1145000,16000,1129000,1134000,5000,20260915
3189,景碩            ,2597315,2058273,539042,0,0,0,695000,0,695000,-101486,43200,115000,-71800,63857,93543,-29686,1132556,539042,20260915
2308,台達電          ,8608408,6761504,1846904,0,0,0,467661,1432000,-964339,247861,240900,93033,147867,155434,55440,99994,1130426,1846904,20260915
077345,愛普國泰63購01  ,0,0,0,0,0,0,0,0,0,1127000,0,0,0,1148000,21000,1127000,1127000,0,20260915
062385,碩天國票61購01  ,0,0,0,0,0,0,0,0,0,1126000,0,0,0,1126000,0,1126000,1126000,0,20260915
070194,元大金富邦5C購01,0,0,0,0,0,0,0,0,0,1115000,0,0,0,1172000,57000,1115000,1115000,0,20260915
081234,智邦元大62購02  ,0,0,0,0,0,0,0,0,0,1110000,0,0,0,1110000,0,1110000,1110000,0,20260915
079768,富世達元大63購08,0,0,0,0,0,0,0,0,0,1110000,0,0,0,1110000,0,1110000,1110000,0,20260915
074131,蔚華科群益61購01,0,0,0,0,0,0,0,0,0,1104000,0,0,0,1209000,105000,1104000,1104000,0,20260915
078522,光聖國泰63購02  ,0,0,0,0,0,0,0,0,0,1099000,0,0,0,1099000,0,1099000,1099000,0,20260915
082979,台達電元大63購05,0,0,0,0,0,0,0,0,0,1096000,0,0,0,1130000,34000,1096000,1096000,0,20260915
059761,世芯群益63購01  ,0,0,0,0,0,0,0,0,0,1066000,0,0,0,1401000,335000,1066000,1066000,0,20260915
072539,漢唐元大5C購12  ,0,0,0,0,0,0,0,0,0,1065000,0,0,0,1065000,0,1065000,1065000,0,20260915
084459,智邦元大63購13  ,0,0,0,0,0,0,0,0,0,1065000,0,0,0,1065000,0,1065000,1065000,0,20260915
071305,帆宣凱基61購01  ,0,0,0,0,0,0,0,0,0,1061000,0,0,0,1061000,0,1061000,1061000,0,20260915
066492,世芯元大61購15  ,0,0,0,0,0,0,0,0,0,1061000,0,0,0,1297000,236000,1061000,1061000,0,20260915
066613,祥碩富邦61購01  ,0,0,0,0,0,0,0,0,0,1060000,0,0,0,1158000,98000,1060000,1060000,0,20260915
2382,廣達            ,4608358,4086154,522204,0,0,0,699942,267000,432942,86442,116098,52000,64098,80000,57656,22344,1041588,522204,20260915
075719,金像電元大63購04,0,0,0,0,0,0,0,0,0,1041000,0,0,0,1108000,67000,1041000,1041000,0,20260915
064514,臺股指國票5A購06,0,0,0,0,0,0,0,0,0,1041000,0,0,0,1212000,171000,1041000,1041000,0,20260915
071882,聯電元大61購17  ,0,0,0,0,0,0,0,0,0,1040000,0,0,0,1040000,0,1040000,1040000,0,20260915
070551,聯電中信5C購01  ,0,0,0,0,0,0,0,0,0,1039000,0,0,0,1059000,20000,1039000,1039000,0,20260915
075839,松川元大61購04  ,0,0,0,0,0,0,0,0,0,1023000,0,0,0,1025000,2000,1023000,1023000,0,20260915
065609,台積電富邦5B購03,0,0,0,0,0,0,0,0,0,1022000,0,0,0,1977000,955000,1022000,1022000,0,20260915
057728,惠特元富5C購01  ,0,0,0,0,0,0,0,0,0,1011000,0,0,0,1630000,619000,1011000,1011000,0,20260915
064985,仁寶群益5A購01  ,0,0,0,0,0,0,0,0,0,1007000,0,0,0,1007000,0,1007000,1007000,0,20260915
079344,嘉晶台新63購01  ,0,0,0,0,0,0,0,0,0,1007000,0,0,0,1652000,645000,1007000,1007000,0,20260915
062665,奇鋐統一68購02  ,0,0,0,0,0,0,0,0,0,1001000,0,0,0,1004000,3000,1001000,1001000,0,20260915
067152,眾達凱基61購03  ,0,0,0,0,0,0,0,0,0,999000,0,0,0,999000,0,999000,999000,0,20260915
072265,威盛永豐5C購03  ,0,0,0,0,0,0,0,0,0,998000,0,0,0,998000,0,998000,998000,0,20260915
082346,台達電元大62購07,0,0,0,0,0,0,0,0,0,998000,0,0,0,998000,0,998000,998000,0,20260915
062861,AES元大64購02   ,0,0,0,0,0,0,0,0,0,996000,0,0,0,996000,0,996000,996000,0,20260915
083746,富世達元大68購03,0,0,0,0,0,0,0,0,0,996000,0,0,0,996000,0,996000,996000,0,20260915
073118,強茂元大5C購11  ,0,0,0,0,0,0,0,0,0,996000,0,0,0,998000,2000,996000,996000,0,20260915
073044,強茂凱基5C購06  ,0,0,0,0,0,0,0,0,0,994000,0,0,0,998000,4000,994000,994000,0,20260915
073946,蔚華科國泰62購01,0,0,0,0,0,0,0,0,0,984000,0,0,0,984000,0,984000,984000,0,20260915
082707,倍利科台新62購02,0,0,0,0,0,0,0,0,0,982000,0,0,0,998000,16000,982000,982000,0,20260915
6214,精誠            ,1743921,723384,1020537,0,0,0,54408,10000,44408,-83195,17000,1000,16000,9043,108238,-99195,981750,1020537,20260915
6108,競國            ,1445141,465000,980141,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,981141,980141,20260915
068584,天鈺元大5B購01  ,0,0,0,0,0,0,0,0,0,981000,0,0,0,1501000,520000,981000,981000,0,20260915
062343,新唐統一64購01  ,0,0,0,0,0,0,0,0,0,981000,0,0,0,1848000,867000,981000,981000,0,20260915
03735B,臺股指元大5B熊28,0,0,0,0,0,0,0,0,0,978000,0,0,0,1883000,905000,978000,978000,0,20260915
081572,聯電中信62購03  ,0,0,0,0,0,0,0,0,0,976000,0,0,0,1029000,53000,976000,976000,0,20260915
075021,捷敏元大61購03  ,0,0,0,0,0,0,0,0,0,974000,0,0,0,974000,0,974000,974000,0,20260915
059018,陽明永豐5C購01  ,0,0,0,0,0,0,0,0,0,970000,0,0,0,990000,20000,970000,970000,0,20260915
074397,富世達台新61購01,0,0,0,0,0,0,0,0,0,968000,0,0,0,998000,30000,968000,968000,0,20260915
084476,強茂元大63購06  ,0,0,0,0,0,0,0,0,0,963000,0,0,0,963000,0,963000,963000,0,20260915
075531,貿聯元大67購02  ,0,0,0,0,0,0,0,0,0,963000,0,0,0,1043000,80000,963000,963000,0,20260915
077206,威盛凱基61購02  ,0,0,0,0,0,0,0,0,0,959000,0,0,0,959000,0,959000,959000,0,20260915
083722,金像電元大63購17,0,0,0,0,0,0,0,0,0,959000,0,0,0,959000,0,959000,959000,0,20260915
083013,宏致元大67購02  ,0,0,0,0,0,0,0,0,0,953000,0,0,0,2074000,1121000,953000,953000,0,20260915
064892,智原群益5B購02  ,0,0,0,0,0,0,0,0,0,953000,0,0,0,1098000,145000,953000,953000,0,20260915
03448T,臺股指凱基5B售18,0,0,0,0,0,0,0,0,0,950000,0,0,0,1090000,140000,950000,950000,0,20260915
073249,漢唐元大5C購13  ,0,0,0,0,0,0,0,0,0,946000,0,0,0,946000,0,946000,946000,0,20260915
073678,金像電元大61購09,0,0,0,0,0,0,0,0,0,945000,0,0,0,945000,0,945000,945000,0,20260915
069673,微星富邦62購01  ,0,0,0,0,0,0,0,0,0,941000,0,0,0,941000,0,941000,941000,0,20260915
084069,中信金富邦63購02,0,0,0,0,0,0,0,0,0,937000,0,0,0,939000,2000,937000,937000,0,20260915
063843,貿聯富邦64購01  ,0,0,0,0,0,0,0,0,0,930000,0,0,0,1035000,105000,930000,930000,0,20260915
077906,T50反1元大61購08,0,0,0,0,0,0,0,0,0,925000,0,0,0,929000,4000,925000,925000,0,20260915
082099,鴻海富邦62購03  ,0,0,0,0,0,0,0,0,0,924000,0,0,0,924000,0,924000,924000,0,20260915
2395,研華            ,2490513,1608839,881674,0,0,0,8000,18000,-10000,43136,26400,10993,15407,110839,83110,27729,914810,881674,20260915
045573,旭隼凱基5A購01  ,0,0,0,0,0,0,0,0,0,910000,0,0,0,910000,0,910000,910000,0,20260915
052120,世芯富邦5A購01  ,0,0,0,0,0,0,0,0,0,908000,0,0,0,908000,0,908000,908000,0,20260915
082289,萬海中信62購02  ,0,0,0,0,0,0,0,0,0,905000,0,0,0,995000,90000,905000,905000,0,20260915
071230,晶技國票61購02  ,0,0,0,0,0,0,0,0,0,903000,0,0,0,1198000,295000,903000,903000,0,20260915
072906,聯電元大61購19  ,0,0,0,0,0,0,0,0,0,902000,0,0,0,902000,0,902000,902000,0,20260915
03063T,臺股指群益5A售22,0,0,0,0,0,0,0,0,0,901000,0,0,0,902000,1000,901000,901000,0,20260915
082988,金像電元大63購13,0,0,0,0,0,0,0,0,0,898000,0,0,0,900000,2000,898000,898000,0,20260915
083127,緯穎台新65購10  ,0,0,0,0,0,0,0,0,0,896000,0,0,0,1500000,604000,896000,896000,0,20260915
063658,金像電永豐5B購02,0,0,0,0,0,0,0,0,0,895000,0,0,0,910000,15000,895000,895000,0,20260915
066955,祥碩永豐63購01  ,0,0,0,0,0,0,0,0,0,894000,0,0,0,894000,0,894000,894000,0,20260915
067231,富鼎富邦61購02  ,0,0,0,0,0,0,0,0,0,892000,0,0,0,1034000,142000,892000,892000,0,20260915
073244,金像電元大5C購03,0,0,0,0,0,0,0,0,0,892000,0,0,0,892000,0,892000,892000,0,20260915
03846T,臺股指群益61售20,0,0,0,0,0,0,0,0,0,888000,0,0,0,1005000,117000,888000,888000,0,20260915
079197,智邦元大64購08  ,0,0,0,0,0,0,0,0,0,886000,0,0,0,889000,3000,886000,886000,0,20260915
080095,強茂中信66購01  ,0,0,0,0,0,0,0,0,0,886000,0,0,0,999000,113000,886000,886000,0,20260915
084488,嘉澤元大63購07  ,0,0,0,0,0,0,0,0,0,884000,0,0,0,884000,0,884000,884000,0,20260915
1102,亞泥            ,3620481,2910130,710351,0,0,0,267952,37000,230952,-61196,97000,54536,42464,50725,154385,-103660,880107,710351,20260915
083649,玉晶光統一71購01,0,0,0,0,0,0,0,0,0,869000,0,0,0,920000,51000,869000,869000,0,20260915
00693U,期街口S&P黃豆   ,8000,0,8000,0,0,0,0,0,0,858248,0,0,0,882000,23752,858248,866248,8000,20260915
083387,聯電國票63購05  ,0,0,0,0,0,0,0,0,0,864000,0,0,0,866000,2000,864000,864000,0,20260915
009820,元大納斯達克精選,6000,8000,-2000,0,0,0,0,0,0,864562,0,0,0,1720000,855438,864562,862562,-2000,20260915
080904,金像電元大63購12,0,0,0,0,0,0,0,0,0,860000,0,0,0,893000,33000,860000,860000,0,20260915
083748,勤誠元大63購08  ,0,0,0,0,0,0,0,0,0,855000,0,0,0,855000,0,855000,855000,0,20260915
081438,金像電元大62購03,0,0,0,0,0,0,0,0,0,855000,0,0,0,875000,20000,855000,855000,0,20260915
065099,奇鋐國票5B購02  ,0,0,0,0,0,0,0,0,0,845000,0,0,0,895000,50000,845000,845000,0,20260915
065070,世芯永豐5A購06  ,0,0,0,0,0,0,0,0,0,845000,0,0,0,845000,0,845000,845000,0,20260915
084048,富世達元大64購10,0,0,0,0,0,0,0,0,0,845000,0,0,0,850000,5000,845000,845000,0,20260915
6139,亞翔            ,1143083,328499,814584,0,0,0,0,11000,-11000,41230,10000,5000,5000,61897,25667,36230,844814,814584,20260915
082502,光聖台新65購03  ,0,0,0,0,0,0,0,0,0,844000,0,0,0,998000,154000,844000,844000,0,20260915
03599T,臺股指元大63售23,0,0,0,0,0,0,0,0,0,840000,0,0,0,953000,113000,840000,840000,0,20260915
075717,金像電元大61購17,0,0,0,0,0,0,0,0,0,836000,0,0,0,851000,15000,836000,836000,0,20260915
071261,漢唐元大64購04  ,0,0,0,0,0,0,0,0,0,828000,0,0,0,828000,0,828000,828000,0,20260915
071999,祥碩元大5C購04  ,0,0,0,0,0,0,0,0,0,828000,0,0,0,828000,0,828000,828000,0,20260915
083094,富世達富邦66購01,0,0,0,0,0,0,0,0,0,827000,0,0,0,935000,108000,827000,827000,0,20260915
076603,嘉澤富邦63購02  ,0,0,0,0,0,0,0,0,0,825000,0,0,0,835000,10000,825000,825000,0,20260915
077255,京元電元大61購22,0,0,0,0,0,0,0,0,0,823000,0,0,0,823000,0,823000,823000,0,20260915
070970,漢唐元大65購01  ,0,0,0,0,0,0,0,0,0,822000,0,0,0,984000,162000,822000,822000,0,20260915
081430,旺宏元大62購01  ,0,0,0,0,0,0,0,0,0,819000,0,0,0,819000,0,819000,819000,0,20260915
073918,金像電元大64購03,0,0,0,0,0,0,0,0,0,811000,0,0,0,811000,0,811000,811000,0,20260915
067409,聯電中信5B購02  ,0,0,0,0,0,0,0,0,0,810000,0,0,0,1508000,698000,810000,810000,0,20260915
071015,聯電中信5C購02  ,0,0,0,0,0,0,0,0,0,808000,0,0,0,1221000,413000,808000,808000,0,20260915
064797,大聯大富邦61購01,0,0,0,0,0,0,0,0,0,808000,0,0,0,959000,151000,808000,808000,0,20260915
078118,光聖國票62購01  ,0,0,0,0,0,0,0,0,0,808000,0,0,0,815000,7000,808000,808000,0,20260915
070992,祥碩元大61購04  ,0,0,0,0,0,0,0,0,0,806000,0,0,0,806000,0,806000,806000,0,20260915
080191,松川元大64購02  ,0,0,0,0,0,0,0,0,0,801000,0,0,0,801000,0,801000,801000,0,20260915
069067,京元電群益5B購04,0,0,0,0,0,0,0,0,0,800000,0,0,0,805000,5000,800000,800000,0,20260915
082243,智邦凱基63購05  ,0,0,0,0,0,0,0,0,0,800000,0,0,0,900000,100000,800000,800000,0,20260915
071533,永光統一66購01  ,0,0,0,0,0,0,0,0,0,800000,0,0,0,800000,0,800000,800000,0,20260915
068538,立隆電凱基5B購03,0,0,0,0,0,0,0,0,0,800000,0,0,0,800000,0,800000,800000,0,20260915
081293,聯電國泰63購01  ,0,0,0,0,0,0,0,0,0,799000,0,0,0,799000,0,799000,799000,0,20260915
064600,力積電凱基5A購03,0,0,0,0,0,0,0,0,0,798000,0,0,0,873000,75000,798000,798000,0,20260915
081808,嘉晶元大62購02  ,0,0,0,0,0,0,0,0,0,792000,0,0,0,3980000,3188000,792000,792000,0,20260915
8046,南電            ,2933649,2413407,520242,0,0,0,168000,15000,153000,115858,67700,11092,56608,201034,141784,59250,789100,520242,20260915
074710,致新元大61購01  ,0,0,0,0,0,0,0,0,0,786000,0,0,0,786000,0,786000,786000,0,20260915
069542,京元電元大62購01,0,0,0,0,0,0,0,0,0,785000,0,0,0,785000,0,785000,785000,0,20260915
073981,光罩永豐61購01  ,0,0,0,0,0,0,0,0,0,785000,0,0,0,1180000,395000,785000,785000,0,20260915
