證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,外資買賣超合計,資料日期
00408A,主動第一金優股息,38000,47000,-9000,0,0,0,0,0,0,1558477,0,0,0,1698562,140085,1558477,1549477,-9000,20260923
078870,友達國泰63購02  ,0,0,0,0,0,0,0,0,0,1531000,0,0,0,1675000,144000,1531000,1531000,0,20260923
071015,聯電中信5C購02  ,0,0,0,0,0,0,0,0,0,1510000,0,0,0,1659000,149000,1510000,1510000,0,20260923
073010,強茂國票5C購04  ,0,0,0,0,0,0,0,0,0,1503000,0,0,0,1503000,0,1503000,1503000,0,20260923
077453,金像電元大66購01,0,0,0,0,0,0,0,0,0,1499000,0,0,0,1549000,50000,1499000,1499000,0,20260923
076914,亞航凱基61購04  ,0,0,0,0,0,0,0,0,0,1499000,0,0,0,1499000,0,1499000,1499000,0,20260923
083592,智伸科群益63購01,0,0,0,0,0,0,0,0,0,1497000,0,0,0,1649000,152000,1497000,1497000,0,20260923
085576,直得統一6C購01  ,0,0,0,0,0,0,0,0,0,1497000,0,0,0,1497000,0,1497000,1497000,0,20260923
066736,光寶科群益5B購03,0,0,0,0,0,0,0,0,0,1497000,0,0,0,1497000,0,1497000,1497000,0,20260923
03326T,國巨群益5C售02  ,0,0,0,0,0,0,0,0,0,1494000,0,0,0,1504000,10000,1494000,1494000,0,20260923
00984A,主動安聯台灣高息,193000,87000,106000,0,0,0,0,0,0,1385950,0,20000,-20000,1988000,582050,1405950,1491950,106000,20260923
085160,同欣電群益63購04,0,0,0,0,0,0,0,0,0,1490000,0,0,0,1500000,10000,1490000,1490000,0,20260923
084378,T50反1國票64購01,0,0,0,0,0,0,0,0,0,1488000,0,0,0,1498000,10000,1488000,1488000,0,20260923
084029,玉晶光元大66購03,0,0,0,0,0,0,0,0,0,1477000,0,0,0,1497000,20000,1477000,1477000,0,20260923
075039,瑞昱國票61購02  ,0,0,0,0,0,0,0,0,0,1457000,0,0,0,1467000,10000,1457000,1457000,0,20260923
3045,台灣大          ,3921123,2604751,1316372,0,0,0,762000,777000,-15000,150014,17000,2322,14678,136336,1000,135336,1451386,1316372,20260923
069759,南茂國泰62購01  ,0,0,0,0,0,0,0,0,0,1450000,0,0,0,1680000,230000,1450000,1450000,0,20260923
074757,亞航國票61購01  ,0,0,0,0,0,0,0,0,0,1449000,0,0,0,1449000,0,1449000,1449000,0,20260923
072756,聯電富邦5C購02  ,0,0,0,0,0,0,0,0,0,1442000,0,0,0,1452000,10000,1442000,1442000,0,20260923
074684,漢唐元大61購07  ,0,0,0,0,0,0,0,0,0,1398000,0,0,0,1611000,213000,1398000,1398000,0,20260923
079015,大毅統一6C購01  ,0,0,0,0,0,0,0,0,0,1397000,0,0,0,1397000,0,1397000,1397000,0,20260923
069792,華夏富邦66購01  ,0,0,0,0,0,0,0,0,0,1391000,0,0,0,1524000,133000,1391000,1391000,0,20260923
081844,中華化凱基63購01,0,0,0,0,0,0,0,0,0,1391000,0,0,0,1401000,10000,1391000,1391000,0,20260923
072029,玉晶光台新5C購04,0,0,0,0,0,0,0,0,0,1387000,0,0,0,1407000,20000,1387000,1387000,0,20260923
2354,鴻準            ,2843590,1473000,1370590,0,0,0,3000,3000,0,13516,2000,0,2000,31516,20000,11516,1384106,1370590,20260923
03739B,臺股指凱基63熊21,0,0,0,0,0,0,0,0,0,1370000,0,0,0,1665000,295000,1370000,1370000,0,20260923
064867,保瑞元大61購01  ,0,0,0,0,0,0,0,0,0,1368000,0,0,0,1664000,296000,1368000,1368000,0,20260923
069325,京元電凱基61購03,0,0,0,0,0,0,0,0,0,1358000,0,0,0,1398000,40000,1358000,1358000,0,20260923
3042,晶技            ,9346656,9111359,235297,0,0,0,51000,196000,-145000,1255901,798997,198015,600982,925820,270901,654919,1346198,235297,20260923
069334,彩晶凱基5B購03  ,0,0,0,0,0,0,0,0,0,1316000,0,0,0,1373000,57000,1316000,1316000,0,20260923
085426,金像電元大63購24,0,0,0,0,0,0,0,0,0,1305000,0,0,0,1742000,437000,1305000,1305000,0,20260923
067679,帆宣國票5C購01  ,0,0,0,0,0,0,0,0,0,1297000,0,0,0,1333000,36000,1297000,1297000,0,20260923
078489,台塑化元大64購02,0,0,0,0,0,0,0,0,0,1290000,0,0,0,1320000,30000,1290000,1290000,0,20260923
081474,聯電群益63購02  ,0,0,0,0,0,0,0,0,0,1278000,0,0,0,1296000,18000,1278000,1278000,0,20260923
074307,盟立富邦63購01  ,0,0,0,0,0,0,0,0,0,1276000,0,0,0,1680000,404000,1276000,1276000,0,20260923
065451,台灣50中信65購01,0,0,0,0,0,0,0,0,0,1266000,0,0,0,1391000,125000,1266000,1266000,0,20260923
081392,聯電國票63購02  ,0,0,0,0,0,0,0,0,0,1253000,0,0,0,1452000,199000,1253000,1253000,0,20260923
082630,致茂元大62購02  ,0,0,0,0,0,0,0,0,0,1242000,0,0,0,1528000,286000,1242000,1242000,0,20260923
2855,統一證          ,2657483,1387000,1270483,0,0,0,12100,41000,-28900,0,0,0,0,0,0,0,1241583,1270483,20260923
2889,國票金          ,4113072,2863000,1250072,0,0,0,0,0,0,-10621,0,6000,-6000,2000,6621,-4621,1239451,1250072,20260923
087008,群創永豐64購04  ,0,0,0,0,0,0,0,0,0,1236000,0,0,0,1236000,0,1236000,1236000,0,20260923
00688L,國泰20年美債正2 ,0,0,0,0,0,0,0,0,0,1224549,0,0,0,1259749,35200,1224549,1224549,0,20260923
2379,瑞昱            ,3107984,2003572,1104412,0,0,0,184000,19000,165000,-47957,11033,4100,6933,102707,157597,-54890,1221455,1104412,20260923
6531,愛普*           ,2291454,1258540,1032914,0,0,0,145620,6000,139620,43656,16000,19000,-3000,102248,55592,46656,1216190,1032914,20260923
072172,瑞軒凱基5C購01  ,0,0,0,0,0,0,0,0,0,1200000,0,0,0,1200000,0,1200000,1200000,0,20260923
066524,世芯國票61購01  ,0,0,0,0,0,0,0,0,0,1195000,0,0,0,1303000,108000,1195000,1195000,0,20260923
068481,富鼎統一63購01  ,0,0,0,0,0,0,0,0,0,1192000,0,0,0,1454000,262000,1192000,1192000,0,20260923
081374,大立光永豐63購01,0,0,0,0,0,0,0,0,0,1190000,0,0,0,1516000,326000,1190000,1190000,0,20260923
00738U,期元大道瓊白銀  ,2000,2000,0,0,0,0,0,0,0,1189115,0,0,0,1206254,17139,1189115,1189115,0,20260923
03830T,台虹國票61售03  ,0,0,0,0,0,0,0,0,0,1182000,0,0,0,1482000,300000,1182000,1182000,0,20260923
083543,大立光凱基63購20,0,0,0,0,0,0,0,0,0,1180000,0,0,0,1598000,418000,1180000,1180000,0,20260923
078403,南茂富邦62購02  ,0,0,0,0,0,0,0,0,0,1165000,0,0,0,1485000,320000,1165000,1165000,0,20260923
068001,國巨統一65購08  ,0,0,0,0,0,0,0,0,0,1156000,0,0,0,1190000,34000,1156000,1156000,0,20260923
6526,達發            ,1590515,662623,927892,0,0,0,0,1000,-1000,215341,113100,11200,101900,213309,99868,113441,1142233,927892,20260923
078451,智邦富邦64購02  ,0,0,0,0,0,0,0,0,0,1142000,0,0,0,1359000,217000,1142000,1142000,0,20260923
068311,南茂統一65購03  ,0,0,0,0,0,0,0,0,0,1138000,0,0,0,1562000,424000,1138000,1138000,0,20260923
3036,文曄            ,3035031,1556630,1478401,0,0,0,2000,359000,-357000,15611,0,26000,-26000,77783,36172,41611,1137012,1478401,20260923
03732B,臺股指元大61熊24,0,699000,-699000,0,0,0,0,0,0,1826000,0,0,0,3274000,1448000,1826000,1127000,-699000,20260923
1310,台苯            ,1268819,154006,1114813,0,0,0,0,0,0,0,0,0,0,0,0,0,1114813,1114813,20260923
009813,貝萊德標普卓越50,663000,445000,218000,0,0,0,0,0,0,891571,0,0,0,992000,100429,891571,1109571,218000,20260923
083076,致茂富邦63購01  ,0,0,0,0,0,0,0,0,0,1109000,0,0,0,1411000,302000,1109000,1109000,0,20260923
063431,乙盛元大5B購02  ,0,0,0,0,0,0,0,0,0,1108000,0,0,0,1108000,0,1108000,1108000,0,20260923
076577,群創台新62購01  ,0,0,0,0,0,0,0,0,0,1107000,0,0,0,1107000,0,1107000,1107000,0,20260923
2820,華票            ,1388196,320000,1068196,0,0,0,0,0,0,20000,20000,0,20000,0,0,0,1088196,1068196,20260923
069201,建準群益5B購02  ,0,0,0,0,0,0,0,0,0,1087000,0,0,0,1327000,240000,1087000,1087000,0,20260923
2014,中鴻            ,1184082,100234,1083848,0,0,0,0,0,0,0,0,0,0,0,0,0,1083848,1083848,20260923
060413,牧德群益5B購01  ,0,0,0,0,0,0,0,0,0,1082000,0,0,0,1202000,120000,1082000,1082000,0,20260923
061608,新唐統一63購02  ,0,0,0,0,0,0,0,0,0,1077000,0,0,0,1304000,227000,1077000,1077000,0,20260923
9910,豐泰            ,1238688,241537,997151,0,0,0,70000,0,70000,1566,0,0,0,1566,0,1566,1068717,997151,20260923
00983A,主動中信ARK創新 ,2531000,37128,2493872,0,0,0,0,0,0,-1425939,0,4000,-4000,1004061,2426000,-1421939,1067933,2493872,20260923
058792,乙盛國票5A購01  ,0,0,0,0,0,0,0,0,0,1063000,0,0,0,1063000,0,1063000,1063000,0,20260923
009817,國泰日本不動產  ,0,0,0,0,0,0,0,0,0,1061252,0,40000,-40000,1530000,428748,1101252,1061252,0,20260923
00898,國泰基因免疫革命,627000,315000,312000,0,0,0,0,0,0,748571,0,0,0,1025571,277000,748571,1060571,312000,20260923
066083,台股增凱基5B購01,0,0,0,0,0,0,0,0,0,1060000,0,0,0,1060000,0,1060000,1060000,0,20260923
