證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,外資買賣超合計,資料日期
00403A,主動統一升級50  ,252533131,16250650,236282481,0,0,0,0,0,0,159481440,0,0,0,207568440,48087000,159481440,395763921,236282481,20260922
2409,友達            ,377538286,132224327,245313959,0,0,0,0,42863,-42863,5213522,3370482,1554135,1816347,8923180,5526005,3397175,250484618,245313959,20260922
00409A,主動復華全球50  ,122455000,1372000,121083000,0,0,0,0,0,0,32784723,0,0,0,36031950,3247227,32784723,153867723,121083000,20260922
00981A,主動統一台股增長,129424726,26532365,102892361,0,0,0,0,0,0,45079230,3042596,430000,2612596,59425670,16959036,42466634,147971591,102892361,20260922
00405A,主動富邦台灣龍耀,91640005,6394800,85245205,0,0,0,0,0,0,41054374,0,0,0,66526551,25472177,41054374,126299579,85245205,20260922
00407A,主動凱基台灣    ,35398000,2675198,32722802,0,0,0,0,0,0,88533874,0,0,0,108769874,20236000,88533874,121256676,32722802,20260922
00631L,元大台灣50正2   ,14800345,14755000,45345,0,0,0,0,0,0,72945844,245000,10000,235000,86075584,13364740,72710844,72991189,45345,20260922
00685L,群益臺灣加權正2 ,6336000,7661000,-1325000,0,0,0,0,0,0,61661440,0,3782000,-3782000,104317336,38873896,65443440,60336440,-1325000,20260922
2303,聯電            ,135123883,84578708,50545175,0,0,0,8806000,948112,7857888,1700945,2295849,1335000,960849,1599645,859549,740096,60104008,50545175,20260922
00991A,主動復華未來50  ,50004100,6981835,43022265,0,0,0,0,0,0,11684227,150000,0,150000,21491374,9957147,11534227,54706492,43022265,20260922
00400A,主動國泰動能高息,27569000,3418498,24150502,0,0,0,0,0,0,6890495,140000,0,140000,12922793,6172298,6750495,31040997,24150502,20260922
009828,中信台日韓PCB   ,33401400,1002000,32399400,0,0,0,136000,0,136000,-3285785,100000,100000,0,10057215,13343000,-3285785,29249615,32399400,20260922
3481,群創            ,148587348,123757793,24829555,0,0,0,0,44402,-44402,1858110,4838994,4681152,157842,3686946,1986678,1700268,26643263,24829555,20260922
00402A,主動安聯美國科技,18014000,271000,17743000,0,0,0,0,0,0,8682177,0,0,0,12766177,4084000,8682177,26425177,17743000,20260922
00992A,主動群益科技創新,22168311,3077163,19091148,0,0,0,0,0,0,4441409,700000,820000,-120000,9119079,4557670,4561409,23532557,19091148,20260922
00988A,主動統一全球創新,14039400,921400,13118000,0,0,0,0,0,0,9128000,610000,0,610000,9748000,1230000,8518000,22246000,13118000,20260922
009820,元大納斯達克精選,845000,248000,597000,0,0,0,0,0,0,21610102,0,0,0,22665102,1055000,21610102,22207102,597000,20260922
009829,大華韓國KOSPI50 ,6247999,558000,5689999,0,0,0,0,0,0,15559821,110000,0,110000,21055201,5605380,15449821,21249820,5689999,20260922
2449,京元電子        ,33629928,17467906,16162022,0,0,0,3009000,29829,2979171,1108238,1523731,1044709,479022,1164395,535179,629216,20249431,16162022,20260922
00982A,主動群益台灣強棒,9383500,3939000,5444500,0,0,0,0,0,0,11183150,82000,0,82000,12839699,1738549,11101150,16627650,5444500,20260922
1101,台泥            ,19666392,4838000,14828392,0,0,0,0,31000,-31000,514791,34071,21000,13071,721410,219690,501720,15312183,14828392,20260922
00673R,期元大S&P原油反1,281000,44000,237000,0,0,0,0,0,0,14255545,0,0,0,17269000,3013455,14255545,14492545,237000,20260922
00927,群益半導體收益  ,12544425,5262500,7281925,0,0,0,0,0,0,5681432,108000,0,108000,9833295,4259863,5573432,12963357,7281925,20260922
065423,台股增元大5A購01,0,779000,-779000,0,0,0,0,0,0,12775000,0,0,0,13192000,417000,12775000,11996000,-779000,20260922
8150,南茂            ,46374822,36507452,9867370,0,0,0,0,0,0,2045164,1625667,372056,1253611,1441322,649769,791553,11912534,9867370,20260922
6168,宏齊            ,27296107,15719510,11576597,0,0,0,0,0,0,48292,104000,0,104000,58302,114010,-55708,11624889,11576597,20260922
4958,臻鼎-KY         ,19149394,9416593,9732801,0,0,0,1194000,64405,1129595,383245,249737,223000,26737,853574,497066,356508,11245641,9732801,20260922
00637L,元大滬深300正2  ,1832000,1115000,717000,0,0,0,0,0,0,10402610,0,0,0,12774557,2371947,10402610,11119610,717000,20260922
3711,日月光投控      ,14745610,6265777,8479833,0,0,0,1404300,241077,1163223,1108322,811390,131000,680390,980948,553016,427932,10751378,8479833,20260922
2618,長榮航          ,12326759,5705321,6621438,0,0,0,3993000,0,3993000,92216,2003,71000,-68997,166996,5783,161213,10706654,6621438,20260922
00929,復華台灣科技優息,10648415,1595000,9053415,0,0,0,0,0,0,1641099,0,0,0,7911272,6270173,1641099,10694514,9053415,20260922
2610,華航            ,8991000,3739000,5252000,0,0,0,5133000,0,5133000,88517,62000,0,62000,36128,9611,26517,10473517,5252000,20260922
3189,景碩            ,12013714,2877136,9136578,0,0,0,190000,11000,179000,894262,230105,65907,164198,1560152,830088,730064,10209840,9136578,20260922
00891,中信關鍵半導體  ,7215000,1547500,5667500,0,0,0,0,0,0,4447339,0,0,0,5689302,1241963,4447339,10114839,5667500,20260922
00997A,主動群益美國增長,6714000,259000,6455000,0,0,0,0,0,0,3567782,0,0,0,6082860,2515078,3567782,10022782,6455000,20260922
6116,彩晶            ,64781323,56391121,8390202,0,0,0,0,0,0,1616602,624000,585998,38002,2302836,724236,1578600,10006804,8390202,20260922
0050,元大台灣50      ,25621194,17780762,7840432,0,0,0,487000,0,487000,1144866,1684000,1833199,-149199,9220766,7926701,1294065,9472298,7840432,20260922
6770,力積電          ,32689155,23966497,8722658,0,0,0,0,26527,-26527,625747,987000,421000,566000,423896,364149,59747,9321878,8722658,20260922
2892,第一金          ,16954938,7928823,9026115,0,0,0,181000,9514,171486,89548,10000,0,10000,152000,72452,79548,9287149,9026115,20260922
2327,國巨*           ,17153681,9282441,7871240,0,0,0,272500,86776,185724,1071356,949624,145420,804204,410852,143700,267152,9128320,7871240,20260922
00404A,主動聯博動能50  ,4499000,272000,4227000,0,0,0,0,0,0,4354790,0,0,0,9053471,4698681,4354790,8581790,4227000,20260922
00990A,主動元大AI新經濟,1655200,524550,1130650,0,0,0,0,0,0,7307766,0,0,0,8283766,976000,7307766,8438416,1130650,20260922
2886,兆豐金          ,15691576,2955226,12736350,0,0,0,1000000,5781067,-4781067,467504,48000,43935,4065,521000,57561,463439,8422787,12736350,20260922
00881,國泰台灣科技龍頭,3741808,1821000,1920808,0,0,0,0,0,0,6309394,326305,0,326305,6217089,234000,5983089,8230202,1920808,20260922
2317,鴻海            ,20690247,13878777,6811470,0,0,0,141719,160624,-18905,932592,534998,80060,454938,922013,444359,477654,7725157,6811470,20260922
00940,元大台灣價值高息,3177999,1091000,2086999,0,0,0,0,0,0,5470810,0,0,0,5841448,370638,5470810,7557809,2086999,20260922
009824,群益美國科技巨頭,127000,21000,106000,0,0,0,0,0,0,7206176,0,0,0,8659176,1453000,7206176,7312176,106000,20260922
03732B,臺股指元大61熊24,500000,300000,200000,0,0,0,0,0,0,7042000,0,0,0,11377000,4335000,7042000,7242000,200000,20260922
066186,聯發科元大64購06,0,0,0,0,0,0,0,0,0,7152000,0,0,0,8772000,1620000,7152000,7152000,0,20260922
072090,泰金寶國票5C購01,0,0,0,0,0,0,0,0,0,6926000,0,0,0,6926000,0,6926000,6926000,0,20260922
00665L,富邦恒生國企正2 ,2780000,1944000,836000,0,0,0,0,0,0,5856523,0,0,0,7282111,1425588,5856523,6692523,836000,20260922
063344,台達電中信62購01,0,0,0,0,0,0,0,0,0,6403000,0,0,0,8978000,2575000,6403000,6403000,0,20260922
3016,嘉晶            ,10382416,4067137,6315279,0,0,0,0,0,0,-106239,64000,90000,-26000,619247,699486,-80239,6209040,6315279,20260922
0052,富邦科技        ,2715221,457636,2257585,0,0,0,0,0,0,3946009,1216512,855000,361512,4033622,449125,3584497,6203594,2257585,20260922
8046,南電            ,7748085,1884963,5863122,0,0,0,33000,167182,-134182,253358,148374,73544,74830,913526,734998,178528,5982298,5863122,20260922
3037,欣興            ,5951193,820477,5130716,0,0,0,0,82286,-82286,787371,68000,37000,31000,1120495,364124,756371,5835801,5130716,20260922
2481,強茂            ,13342423,7999153,5343270,0,0,0,78000,0,78000,254403,284050,73000,211050,131995,88642,43353,5675673,5343270,20260922
6257,矽格            ,10291445,4582272,5709173,0,0,0,5000,103000,-98000,-259490,66000,195000,-129000,71054,201544,-130490,5351683,5709173,20260922
00996A,主動兆豐台灣豐收,1852000,321000,1531000,0,0,0,0,0,0,3713641,0,0,0,3973177,259536,3713641,5244641,1531000,20260922
00993A,主動安聯台灣    ,5639000,687000,4952000,0,0,0,0,0,0,218609,0,0,0,3463797,3245188,218609,5170609,4952000,20260922
00935,野村臺灣新科技50,7179807,1749700,5430107,0,0,0,90000,688000,-598000,275358,0,0,0,3856358,3581000,275358,5107465,5430107,20260922
00999A,主動野村臺灣高息,3189000,985000,2204000,0,0,0,0,0,0,2778118,0,0,0,2816006,37888,2778118,4982118,2204000,20260922
079238,光寶科凱基64購01,0,0,0,0,0,0,0,0,0,4822000,0,0,0,4853000,31000,4822000,4822000,0,20260922
00680L,元大美債20正2   ,105000,1000,104000,0,0,0,0,0,0,4707525,0,0,0,4761000,53475,4707525,4811525,104000,20260922
065452,T50正2中信63購02,0,0,0,0,0,0,0,0,0,4763000,0,0,0,4799000,36000,4763000,4763000,0,20260922
085881,光寶科中信63購02,0,0,0,0,0,0,0,0,0,4673000,0,0,0,4954000,281000,4673000,4673000,0,20260922
038527,仁寶統一5A購01  ,0,0,0,0,0,0,0,0,0,4397000,0,0,0,4397000,0,4397000,4397000,0,20260922
00406A,主動中信台灣收益,37798300,14924000,22874300,0,0,0,0,0,0,-18503487,0,0,0,37096000,55599487,-18503487,4370813,22874300,20260922
00994A,主動第一金台股優,4241000,271000,3970000,0,0,0,0,0,0,311077,0,0,0,3258077,2947000,311077,4281077,3970000,20260922
2354,鴻準            ,5050161,958824,4091337,0,0,0,0,3000,-3000,145937,17000,0,17000,166572,37635,128937,4234274,4091337,20260922
00980A,主動野村臺灣優選,1817000,562000,1255000,0,0,0,577000,0,577000,2243585,0,0,0,3265112,1021527,2243585,4075585,1255000,20260922
009802,富邦旗艦50      ,998000,185000,813000,0,0,0,0,0,0,3217340,239000,0,239000,4132312,1153972,2978340,4030340,813000,20260922
1312,國喬            ,5696590,1943000,3753590,0,0,0,0,0,0,199067,98000,2000,96000,149263,46196,103067,3952657,3753590,20260922
3045,台灣大          ,7165515,3325593,3839922,0,0,0,84000,280553,-196553,299959,64000,41,63959,252000,16000,236000,3943328,3839922,20260922
2885,元大金          ,16323352,12018025,4305327,0,0,0,105000,672259,-567259,155657,4291,49000,-44709,298639,98273,200366,3893725,4305327,20260922
085799,光寶科凱基63購08,0,0,0,0,0,0,0,0,0,3795000,0,0,0,4014000,219000,3795000,3795000,0,20260922
055985,世芯群益62購01  ,0,0,0,0,0,0,0,0,0,3781000,0,0,0,5066000,1285000,3781000,3781000,0,20260922
00753L,中信中國50正2   ,3794000,2884000,910000,0,0,0,0,0,0,2864949,0,0,0,3949059,1084110,2864949,3774949,910000,20260922
1718,中纖            ,5351197,1667000,3684197,0,0,0,0,0,0,61075,80000,46000,34000,27075,0,27075,3745272,3684197,20260922
6278,台表科          ,4601201,1672538,2928663,0,0,0,0,0,0,687227,529000,64000,465000,340670,118443,222227,3615890,2928663,20260922
00830,國泰費城半導體  ,5960773,2635582,3325191,0,0,0,0,0,0,146237,18000,0,18000,2658529,2530292,128237,3471428,3325191,20260922
1102,亞泥            ,5020293,1845274,3175019,0,0,0,182000,9560,172440,95755,10000,0,10000,98257,12502,85755,3443214,3175019,20260922
3035,智原            ,5560304,2872779,2687525,0,0,0,0,0,0,733880,292660,22000,270660,543255,80035,463220,3421405,2687525,20260922
038683,亞光元大5A購01  ,0,0,0,0,0,0,0,0,0,3377000,0,0,0,3377000,0,3377000,3377000,0,20260922
2609,陽明            ,8189800,4578651,3611149,0,0,0,74000,0,74000,-324563,24058,122000,-97942,17634,244255,-226621,3360586,3611149,20260922
070332,緯穎元大5C購10  ,0,0,0,0,0,0,0,0,0,3338000,0,0,0,3378000,40000,3338000,3338000,0,20260922
2030,彰源            ,4447848,1181181,3266667,0,0,0,0,0,0,20639,22639,2000,20639,0,0,0,3287306,3266667,20260922
070531,瑞軒台新5C購02  ,0,0,0,0,0,0,0,0,0,3287000,0,0,0,3304000,17000,3287000,3287000,0,20260922
2441,超豐            ,5245596,1222000,4023596,0,0,0,80000,746000,-666000,-75924,100000,217000,-117000,86808,45732,41076,3281672,4023596,20260922
00410A,主動永豐科技趨勢,1245000,179000,1066000,0,0,0,0,0,0,2183526,0,0,0,2653189,469663,2183526,3249526,1066000,20260922
6456,GIS-KY          ,7754808,4762210,2992598,0,0,0,0,0,0,215605,4000,2000,2000,349343,135738,213605,3208203,2992598,20260922
061946,台達電中信63購03,0,0,0,0,0,0,0,0,0,3131000,0,0,0,3659000,528000,3131000,3131000,0,20260922
00896,中信綠能及電動車,2099000,511000,1588000,0,0,0,0,0,0,1512664,0,0,0,2101464,588800,1512664,3100664,1588000,20260922
00663L,國泰臺灣加權正2 ,389000,186000,203000,0,0,0,0,0,0,2869119,0,0,0,4551185,1682066,2869119,3072119,203000,20260922
00671R,富邦NASDAQ反1   ,2000,2000,0,0,0,0,0,0,0,3066155,0,0,0,4856000,1789845,3066155,3066155,0,20260922
00923,群益台ESG低碳50 ,857000,185000,672000,0,0,0,1000000,0,1000000,1135796,10000,0,10000,2649246,1523450,1125796,2807796,672000,20260922
068965,亞光凱基5B購02  ,0,0,0,0,0,0,0,0,0,2800000,0,0,0,2800000,0,2800000,2800000,0,20260922
3715,定穎投控        ,5210318,2753000,2457318,0,0,0,0,0,0,258848,14000,0,14000,336195,91347,244848,2716166,2457318,20260922
064312,金像電富邦61購01,0,0,0,0,0,0,0,0,0,2659000,0,0,0,2709000,50000,2659000,2659000,0,20260922
067411,國巨中信65購01  ,20000,0,20000,0,0,0,0,0,0,2599000,0,0,0,3153000,554000,2599000,2619000,20000,20260922
00664R,國泰臺灣加權反1 ,1000,1000,0,0,0,0,0,0,0,2595446,0,0,0,5252000,2656554,2595446,2595446,0,20260922
2855,統一證          ,4263748,1653000,2610748,0,0,0,0,37000,-37000,0,0,0,0,0,0,0,2573748,2610748,20260922
00900,富邦特選高股息30,1942010,92000,1850010,0,0,0,0,0,0,701178,0,0,0,2592531,1891353,701178,2551188,1850010,20260922
071946,揚博統一62購01  ,0,0,0,0,0,0,0,0,0,2517000,0,0,0,2517000,0,2517000,2517000,0,20260922
2492,華新科          ,7959515,5629699,2329816,0,0,0,1000,1000,0,178897,224197,121000,103197,150844,75144,75700,2508713,2329816,20260922
2412,中華電          ,4170801,1769449,2401352,0,0,0,64000,10274,53726,23000,0,0,0,39000,16000,23000,2478078,2401352,20260922
3042,晶技            ,3367354,958500,2408854,0,0,0,0,159000,-159000,213425,141652,10000,131652,145637,63864,81773,2463279,2408854,20260922
1605,華新            ,8355501,6124212,2231289,0,0,0,0,0,0,201162,186000,68000,118000,237674,154512,83162,2432451,2231289,20260922
4906,正文            ,5671100,3421000,2250100,0,0,0,0,0,0,168878,0,6000,-6000,293722,118844,174878,2418978,2250100,20260922
009827,玉山未來全球算力,1000,27000,-26000,0,0,0,0,0,0,2439000,0,0,0,2538000,99000,2439000,2413000,-26000,20260922
059068,世芯統一63購02  ,0,0,0,0,0,0,0,0,0,2400000,0,0,0,2738000,338000,2400000,2400000,0,20260922
6213,聯茂            ,8676609,6278452,2398157,0,0,0,114000,75000,39000,-47767,251590,239630,11960,30022,89749,-59727,2389390,2398157,20260922
2884,玉山金          ,11362629,9938647,1423982,0,0,0,615000,44957,570043,384538,8000,87947,-79947,581292,116807,464485,2378563,1423982,20260922
064082,京元電富邦5C購03,0,0,0,0,0,0,0,0,0,2357000,0,0,0,2358000,1000,2357000,2357000,0,20260922
00987A,主動台新優勢成長,2291000,130000,2161000,0,0,0,0,0,0,120017,0,0,0,1088338,968321,120017,2281017,2161000,20260922
081808,嘉晶元大62購02  ,0,0,0,0,0,0,0,0,0,2279000,0,0,0,2612000,333000,2279000,2279000,0,20260922
058484,陽明國票5A購01  ,0,0,0,0,0,0,0,0,0,2210000,0,0,0,2210000,0,2210000,2210000,0,20260922
062651,台達電統一74購02,0,0,0,0,0,0,0,0,0,2198000,0,0,0,2521000,323000,2198000,2198000,0,20260922
079018,嘉晶統一6C購01  ,0,0,0,0,0,0,0,0,0,2195000,0,0,0,2613000,418000,2195000,2195000,0,20260922
5876,上海商銀        ,3558334,2070094,1488240,0,0,0,439000,0,439000,265398,0,0,0,268000,2602,265398,2192638,1488240,20260922
078900,嘉晶台新62購02  ,0,0,0,0,0,0,0,0,0,2183000,0,0,0,2183000,0,2183000,2183000,0,20260922
00892,富邦台灣半導體  ,1205030,374000,831030,0,0,0,0,0,0,1344870,0,0,0,3619960,2275090,1344870,2175900,831030,20260922
078253,台玻國票67購01  ,0,0,0,0,0,0,0,0,0,2152000,0,0,0,2173000,21000,2152000,2152000,0,20260922
080577,宏致統一66購01  ,0,0,0,0,0,0,0,0,0,2113000,0,0,0,2350000,237000,2113000,2113000,0,20260922
00995A,主動中信台灣卓越,1395000,534000,861000,0,0,0,0,0,0,1243002,0,0,0,2710218,1467216,1243002,2104002,861000,20260922
064171,金像電國票5B購02,0,0,0,0,0,0,0,0,0,2100000,0,0,0,2100000,0,2100000,2100000,0,20260922
065451,台灣50中信65購01,0,0,0,0,0,0,0,0,0,2088000,0,0,0,2314000,226000,2088000,2088000,0,20260922
082423,臺股指富邦62購12,0,0,0,0,0,0,0,0,0,2052000,0,0,0,2113000,61000,2052000,2052000,0,20260922
2323,中環            ,3221504,1213103,2008401,0,0,0,0,0,0,34000,6000,0,6000,35000,7000,28000,2042401,2008401,20260922
2379,瑞昱            ,2825261,802568,2022693,0,0,0,28000,79362,-51362,63677,24710,1110,23600,92890,52813,40077,2035008,2022693,20260922
009803,玉山市值動能50  ,1111000,201000,910000,0,0,0,0,0,0,1100494,0,0,0,1420983,320489,1100494,2010494,910000,20260922
065454,臺指2X中信63購06,0,0,0,0,0,0,0,0,0,1993000,0,0,0,2090000,97000,1993000,1993000,0,20260922
03535T,中砂凱基5C售02  ,0,0,0,0,0,0,0,0,0,1992000,0,0,0,2935000,943000,1992000,1992000,0,20260922
061945,台達電中信63購02,0,0,0,0,0,0,0,0,0,1989000,0,0,0,2312000,323000,1989000,1989000,0,20260922
071083,晶技凱基5C購02  ,0,0,0,0,0,0,0,0,0,1989000,0,0,0,1989000,0,1989000,1989000,0,20260922
2454,聯發科          ,5721840,4180036,1541804,0,0,0,446920,73749,373171,57473,223039,114300,108739,317019,368285,-51266,1972448,1541804,20260922
067588,國巨國票5B購05  ,0,0,0,0,0,0,0,0,0,1953000,0,0,0,2133000,180000,1953000,1953000,0,20260922
081673,光聖元大62購03  ,0,0,0,0,0,0,0,0,0,1891000,0,0,0,1891000,0,1891000,1891000,0,20260922
2305,全友            ,2256000,377026,1878974,0,0,0,0,0,0,1000,20000,0,20000,0,19000,-19000,1879974,1878974,20260922
057513,京元電統一63購01,0,0,0,0,0,0,0,0,0,1874000,0,0,0,2095000,221000,1874000,1874000,0,20260922
086136,華邦電中信63購03,0,0,0,0,0,0,0,0,0,1867000,0,0,0,2100000,233000,1867000,1867000,0,20260922
073141,元金2X中信66購01,0,0,0,0,0,0,0,0,0,1862000,0,0,0,1912000,50000,1862000,1862000,0,20260922
4956,光鋐            ,6562000,4723000,1839000,0,0,0,0,0,0,0,0,0,0,0,0,0,1839000,1839000,20260922
069643,日月光凱基64購02,0,0,0,0,0,0,0,0,0,1809000,0,0,0,2400000,591000,1809000,1809000,0,20260922
079752,晶技元大64購04  ,0,0,0,0,0,0,0,0,0,1799000,0,0,0,1799000,0,1799000,1799000,0,20260922
069386,京元電元大61購07,0,0,0,0,0,0,0,0,0,1783000,0,0,0,1929000,146000,1783000,1783000,0,20260922
065355,楠梓電國票5B購01,0,0,0,0,0,0,0,0,0,1783000,0,0,0,2170000,387000,1783000,1783000,0,20260922
1714,和桐            ,3049499,1196098,1853401,0,0,0,0,0,0,-73317,0,2000,-2000,30139,101456,-71317,1780084,1853401,20260922
8215,明基材          ,3861000,2055000,1806000,0,0,0,0,0,0,-38240,6000,59044,-53044,34880,20076,14804,1767760,1806000,20260922
085455,新代元大63購03  ,0,0,0,0,0,0,0,0,0,1714000,0,0,0,1762000,48000,1714000,1714000,0,20260922
063446,台達電統一66購01,0,0,0,0,0,0,0,0,0,1696000,0,0,0,1749000,53000,1696000,1696000,0,20260922
086713,台達電元大64購08,0,0,0,0,0,0,0,0,0,1694000,0,0,0,1880000,186000,1694000,1694000,0,20260922
067070,台灣50富邦65購04,0,0,0,0,0,0,0,0,0,1682000,0,0,0,2367000,685000,1682000,1682000,0,20260922
075222,中華化統一6C購01,0,0,0,0,0,0,0,0,0,1681000,0,0,0,2400000,719000,1681000,1681000,0,20260922
083741,AES元大63購02   ,0,0,0,0,0,0,0,0,0,1662000,0,0,0,1662000,0,1662000,1662000,0,20260922
066297,佳必琪群益61購03,0,0,0,0,0,0,0,0,0,1660000,0,0,0,1664000,4000,1660000,1660000,0,20260922
082039,鼎元統一6B購01  ,0,0,0,0,0,0,0,0,0,1654000,0,0,0,2851000,1197000,1654000,1654000,0,20260922
071272,日月光元大65購02,0,0,0,0,0,0,0,0,0,1652000,0,0,0,2081000,429000,1652000,1652000,0,20260922
00946,群益科技高息成長,612000,36000,576000,0,0,0,0,0,0,1071074,0,0,0,1958158,887084,1071074,1647074,576000,20260922
033968,神達統一64購01  ,0,0,0,0,0,0,0,0,0,1633000,0,0,0,1633000,0,1633000,1633000,0,20260922
2436,偉詮電          ,3185797,1688150,1497647,0,0,0,0,0,0,131568,1000,0,1000,197681,67113,130568,1629215,1497647,20260922
00688L,國泰20年美債正2 ,0,0,0,0,0,0,0,0,0,1620000,0,0,0,1784000,164000,1620000,1620000,0,20260922
083983,玉晶光國泰64購01,0,0,0,0,0,0,0,0,0,1615000,0,0,0,1615000,0,1615000,1615000,0,20260922
04019C,臺股指元大65牛13,0,0,0,0,0,0,0,0,0,1610000,0,0,0,1650000,40000,1610000,1610000,0,20260922
00401A,主動摩根台灣鑫收,856000,299000,557000,0,0,0,0,0,0,1048860,0,0,0,2704314,1655454,1048860,1605860,557000,20260922
009819,中信數據及電力  ,349000,10000,339000,0,0,0,0,0,0,1266733,30000,0,30000,2410000,1173267,1236733,1605733,339000,20260922
009813,貝萊德標普卓越50,17000,16000,1000,0,0,0,0,0,0,1564000,0,0,0,1613000,49000,1564000,1565000,1000,20260922
080457,天二群益63購01  ,0,0,0,0,0,0,0,0,0,1538000,0,0,0,1613000,75000,1538000,1538000,0,20260922
087023,邁達特國泰64購01,0,0,0,0,0,0,0,0,0,1530000,0,0,0,1530000,0,1530000,1530000,0,20260922
3034,聯詠            ,2717113,1269136,1447977,0,0,0,30000,109267,-79267,158439,41193,2000,39193,244509,125263,119246,1527149,1447977,20260922
075417,宏致統一6C購01  ,0,0,0,0,0,0,0,0,0,1527000,0,0,0,2282000,755000,1527000,1527000,0,20260922
087101,金像電元大63購30,0,0,0,0,0,0,0,0,0,1524000,0,0,0,1537000,13000,1524000,1524000,0,20260922
069648,力積電凱基5C購03,0,0,0,0,0,0,0,0,0,1523000,0,0,0,1611000,88000,1523000,1523000,0,20260922
2104,國際中橡        ,2191707,676502,1515205,0,0,0,0,0,0,0,0,0,0,0,0,0,1515205,1515205,20260922
084871,嘉晶元大67購01  ,0,0,0,0,0,0,0,0,0,1511000,0,0,0,1993000,482000,1511000,1511000,0,20260922
00985A,主動野村台灣50  ,194000,165000,29000,0,0,0,0,0,0,1470294,86000,0,86000,1699848,315554,1384294,1499294,29000,20260922
068405,台玻群益5B購04  ,0,0,0,0,0,0,0,0,0,1499000,0,0,0,1499000,0,1499000,1499000,0,20260922
071369,佳必琪國票5C購02,0,0,0,0,0,0,0,0,0,1497000,0,0,0,1497000,0,1497000,1497000,0,20260922
3044,健鼎            ,3104627,1644739,1459888,0,0,0,80000,10000,70000,-56825,19658,94000,-74342,68796,51279,17517,1473063,1459888,20260922
081821,凌華元大62購01  ,0,0,0,0,0,0,0,0,0,1470000,0,0,0,1471000,1000,1470000,1470000,0,20260922
3605,宏致            ,10085009,10847742,-762733,0,0,0,2487000,0,2487000,-262274,53000,104268,-51268,49000,260006,-211006,1461993,-762733,20260922
3576,聯合再生        ,2975276,1534658,1440618,0,0,0,0,0,0,0,0,0,0,0,0,0,1440618,1440618,20260922
070179,友達台新5C購03  ,0,0,0,0,0,0,0,0,0,1439000,0,0,0,1519000,80000,1439000,1439000,0,20260922
066250,世芯台新5C購01  ,0,0,0,0,0,0,0,0,0,1438000,0,0,0,1639000,201000,1438000,1438000,0,20260922
077518,達發群益61購02  ,0,0,0,0,0,0,0,0,0,1433000,0,0,0,1645000,212000,1433000,1433000,0,20260922
00633L,富邦上証正2     ,38000,89000,-51000,0,0,0,0,0,0,1469222,0,0,0,1692546,223324,1469222,1418222,-51000,20260922
3014,聯陽            ,1845908,553000,1292908,0,0,0,139416,2000,137416,-19922,0,0,0,16960,36882,-19922,1410402,1292908,20260922
6526,達發            ,2193583,734070,1459513,0,0,0,0,43000,-43000,-10187,126813,71326,55487,193369,259043,-65674,1406326,1459513,20260922
069451,聯電富邦75購02  ,0,0,0,0,0,0,0,0,0,1395000,0,0,0,1474000,79000,1395000,1395000,0,20260922
071029,誠美材台新5C購01,0,0,0,0,0,0,0,0,0,1389000,0,0,0,1500000,111000,1389000,1389000,0,20260922
076742,事欣科國票61購02,0,0,0,0,0,0,0,0,0,1382000,0,0,0,1480000,98000,1382000,1382000,0,20260922
066184,聯發科元大61購25,0,0,0,0,0,0,0,0,0,1377000,0,0,0,1788000,411000,1377000,1377000,0,20260922
068111,T50正2中信65購02,0,0,0,0,0,0,0,0,0,1377000,0,0,0,1483000,106000,1377000,1377000,0,20260922
060100,定穎控國票65購01,0,0,0,0,0,0,0,0,0,1355000,0,0,0,1558000,203000,1355000,1355000,0,20260922
084897,光寶科群益63購08,0,0,0,0,0,0,0,0,0,1339000,0,0,0,1355000,16000,1339000,1339000,0,20260922
009804,聯邦台精彩50    ,1255000,34000,1221000,0,0,0,0,0,0,112799,0,0,0,457906,345107,112799,1333799,1221000,20260922
064314,大聯大富邦5C購01,0,0,0,0,0,0,0,0,0,1322000,0,0,0,1839000,517000,1322000,1322000,0,20260922
059655,臺指2X中信63購03,0,0,0,0,0,0,0,0,0,1311000,0,0,0,1311000,0,1311000,1311000,0,20260922
009826,貝萊德世界股票  ,855150,6010,849140,0,0,0,0,0,0,447001,0,0,0,2603000,2155999,447001,1296141,849140,20260922
066046,貿聯兆豐65購01  ,0,0,0,0,0,0,0,0,0,1292000,0,0,0,1292000,0,1292000,1292000,0,20260922
4927,泰鼎-KY         ,1814711,528000,1286711,0,0,0,0,0,0,1959,3000,1041,1959,0,0,0,1288670,1286711,20260922
075011,凱基金元大61購01,0,0,0,0,0,0,0,0,0,1284000,0,0,0,1305000,21000,1284000,1284000,0,20260922
5608,四維航          ,1710143,427000,1283143,0,0,0,0,0,0,-58,0,58,-58,0,0,0,1283085,1283143,20260922
066612,日月光富邦61購04,0,0,0,0,0,0,0,0,0,1278000,0,0,0,1293000,15000,1278000,1278000,0,20260922
