證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,外資買賣超合計,資料日期
00988A,主動統一全球創新,3558601,758549,2800052,0,0,0,0,0,0,4234330,592000,0,592000,4567000,924670,3642330,7034382,2800052,20260921
00891,中信關鍵半導體  ,4754627,2036020,2718607,0,0,0,0,0,0,4253497,0,0,0,5054825,801328,4253497,6972104,2718607,20260921
2882,國泰金          ,12685517,6416988,6268529,0,0,0,336000,235741,100259,453782,157000,42000,115000,348782,10000,338782,6822570,6268529,20260921
00992A,主動群益科技創新,10108450,7357000,2751450,0,0,0,0,0,0,3972411,3066000,635000,2431000,5327726,3786315,1541411,6723861,2751450,20260921
2884,玉山金          ,15530397,10444279,5086118,0,0,0,813000,41685,771315,848127,354000,76239,277761,580871,10505,570366,6705560,5086118,20260921
3711,日月光投控      ,9617831,4494810,5123021,0,0,0,619661,78084,541577,1028527,1040199,80000,960199,718948,650620,68328,6693125,5123021,20260921
2881,富邦金          ,11799166,4454363,7344803,0,0,0,330000,1432504,-1102504,378785,226389,43000,183389,240127,44731,195396,6621084,7344803,20260921
2308,台達電          ,7620169,5345955,2274214,0,0,0,3408992,16431,3392561,899725,762300,63505,698795,955198,754268,200930,6566500,2274214,20260921
00990A,主動元大AI新經濟,2647000,153000,2494000,0,0,0,0,0,0,3662555,0,0,0,4024210,361655,3662555,6156555,2494000,20260921
2303,聯電            ,48645028,54370566,-5725538,0,0,0,8505594,604798,7900796,3606620,3555983,427674,3128309,1184666,706355,478311,5781878,-5725538,20260921
00402A,主動安聯美國科技,2733000,70000,2663000,0,0,0,0,0,0,3096604,0,0,0,3530253,433649,3096604,5759604,2663000,20260921
1303,南亞            ,17304163,15130677,2173486,0,0,0,3134000,0,3134000,401683,775000,502999,272001,363065,233383,129682,5709169,2173486,20260921
009802,富邦旗艦50      ,923049,178000,745049,0,0,0,0,0,0,4895194,0,186000,-186000,6554196,1473002,5081194,5640243,745049,20260921
6213,聯茂            ,9536119,4243844,5292275,0,0,0,30000,142000,-112000,355416,336266,96477,239789,130410,14783,115627,5535691,5292275,20260921
1802,台玻            ,7697754,3307872,4389882,0,0,0,4000,0,4000,1069544,1108000,302000,806000,289611,26067,263544,5463426,4389882,20260921
00947,台新臺灣IC設計  ,1122186,1621563,-499377,0,0,0,4250000,0,4250000,1586863,0,0,0,2750755,1163892,1586863,5337486,-499377,20260921
2892,第一金          ,11765160,6916316,4848844,0,0,0,473000,163724,309276,72317,87121,24322,62799,11288,1770,9518,5230437,4848844,20260921
00982A,主動群益台灣強棒,3145167,4590000,-1444833,0,0,0,0,0,0,6512777,0,83000,-83000,7112345,516568,6595777,5067944,-1444833,20260921
066780,T50反1國票5B購02,0,0,0,0,0,0,0,0,0,5012000,0,0,0,5012000,0,5012000,5012000,0,20260921
2363,矽統            ,5485000,1530820,3954180,0,0,0,0,0,0,665917,0,0,0,669917,4000,665917,4620097,3954180,20260921
2609,陽明            ,12652039,8444301,4207738,0,0,0,29000,0,29000,302140,275000,88189,186811,195708,80379,115329,4538878,4207738,20260921
009828,中信台日韓PCB   ,5247532,835000,4412532,0,0,0,0,0,0,105487,0,0,0,6074000,5968513,105487,4518019,4412532,20260921
03535T,中砂凱基5C售02  ,0,0,0,0,0,0,0,0,0,4495000,0,0,0,7732000,3237000,4495000,4495000,0,20260921
6505,台塑化          ,7839132,3801532,4037600,0,0,0,339000,12208,326792,-91379,172272,107150,65122,113508,270009,-156501,4273013,4037600,20260921
071563,玉晶光統一67購01,0,0,0,0,0,0,0,0,0,4181000,0,0,0,4181000,0,4181000,4181000,0,20260921
2330,台積電          ,9832887,7143383,2689504,0,0,0,928551,193945,734606,614602,454602,16050,438552,217302,41252,176050,4038712,2689504,20260921
2890,永豐金          ,15020739,11230482,3790257,0,0,0,672000,597322,74678,60036,61000,50363,10637,49597,198,49399,3924971,3790257,20260921
2399,映泰            ,5393839,1611450,3782389,0,0,0,0,0,0,74745,2000,1000,1000,75297,1552,73745,3857134,3782389,20260921
2454,聯發科          ,5549144,2392277,3156867,0,0,0,337872,25069,312803,346817,346599,46416,300183,184244,137610,46634,3816487,3156867,20260921
6257,矽格            ,11205393,8141898,3063495,0,0,0,32000,14000,18000,602574,775073,123000,652073,152501,202000,-49499,3684069,3063495,20260921
00663L,國泰臺灣加權正2 ,282000,100400,181600,0,0,0,0,0,0,3479572,0,0,0,3912572,433000,3479572,3661172,181600,20260921
00927,群益半導體收益  ,3646750,1993100,1653650,0,0,0,0,0,0,2006633,70000,0,70000,3797252,1860619,1936633,3660283,1653650,20260921
1709,和益            ,8246266,4734098,3512168,0,0,0,0,0,0,145629,17000,53000,-36000,183430,1801,181629,3657797,3512168,20260921
00999A,主動野村臺灣高息,2283000,330000,1953000,0,0,0,0,0,0,1690898,0,0,0,2598364,907466,1690898,3643898,1953000,20260921
00996A,主動兆豐台灣豐收,174000,217000,-43000,0,0,0,0,0,0,3679186,4000,0,4000,4191038,515852,3675186,3636186,-43000,20260921
2886,兆豐金          ,7105907,4233927,2871980,0,0,0,711000,143998,567002,83181,81000,41597,39403,61823,18045,43778,3522163,2871980,20260921
6456,GIS-KY          ,3716351,559012,3157339,0,0,0,0,0,0,311574,7000,2000,5000,357313,50739,306574,3468913,3157339,20260921
071950,玉晶光統一66購02,0,0,0,0,0,0,0,0,0,3424000,0,0,0,3705000,281000,3424000,3424000,0,20260921
056816,金像電國票59購02,0,0,0,0,0,0,0,0,0,3334000,0,0,0,3334000,0,3334000,3334000,0,20260921
1605,華新            ,7042697,3965826,3076871,0,0,0,7000,0,7000,165358,88075,0,88075,81333,4050,77283,3249229,3076871,20260921
009819,中信數據及電力  ,1899000,8000,1891000,0,0,0,0,0,0,1288804,8000,0,8000,1877000,596196,1280804,3179804,1891000,20260921
00900,富邦特選高股息30,1449000,73000,1376000,0,0,0,0,0,0,1780307,0,100000,-100000,2238740,358433,1880307,3156307,1376000,20260921
1718,中纖            ,3998804,1515000,2483804,0,0,0,0,0,0,635011,72000,14000,58000,577011,0,577011,3118815,2483804,20260921
6168,宏齊            ,3647000,539000,3108000,0,0,0,0,0,0,8078,6000,0,6000,65078,63000,2078,3116078,3108000,20260921
2605,新興            ,4149000,1772209,2376791,0,0,0,0,0,0,625549,689000,141000,548000,130749,53200,77549,3002340,2376791,20260921
2352,佳世達          ,4443600,1526820,2916780,0,0,0,0,0,0,65973,45964,18000,27964,43009,5000,38009,2982753,2916780,20260921
082589,國巨永豐64購04  ,0,0,0,0,0,0,0,0,0,2981000,0,0,0,4216000,1235000,2981000,2981000,0,20260921
00929,復華台灣科技優息,2719150,872000,1847150,0,0,0,0,0,0,1126013,35000,0,35000,3884277,2793264,1091013,2973163,1847150,20260921
00923,群益台ESG低碳50 ,93000,128000,-35000,0,0,0,0,0,0,3001225,475000,0,475000,3011234,485009,2526225,2966225,-35000,20260921
0050,元大台灣50      ,15362497,31105026,-15742529,0,0,0,2704000,0,2704000,15959576,4638500,1249000,3389500,16832907,4262831,12570076,2921047,-15742529,20260921
00830,國泰費城半導體  ,3430015,600411,2829604,0,0,0,0,0,0,89750,68000,0,68000,1451750,1430000,21750,2919354,2829604,20260921
064867,保瑞元大61購01  ,0,0,0,0,0,0,0,0,0,2854000,0,0,0,3110000,256000,2854000,2854000,0,20260921
2812,台中銀          ,4821000,2033000,2788000,0,0,0,0,0,0,52489,73000,20000,53000,10000,10511,-511,2840489,2788000,20260921
00878,國泰永續高股息  ,3174502,2271610,902892,0,0,0,0,0,0,1936351,32000,200000,-168000,7277025,5172674,2104351,2839243,902892,20260921
2618,長榮航          ,5065608,3337955,1727653,0,0,0,1035000,130000,905000,192935,198000,0,198000,2000,7065,-5065,2825588,1727653,20260921
080097,臺股指中信66購01,0,0,0,0,0,0,0,0,0,2765000,0,0,0,2776000,11000,2765000,2765000,0,20260921
5880,合庫金          ,5357128,3586728,1770400,0,0,0,441000,34000,407000,582685,291874,15188,276686,307000,1001,305999,2760085,1770400,20260921
069372,T50正2元大5B購12,0,0,0,0,0,0,0,0,0,2759000,0,0,0,2759000,0,2759000,2759000,0,20260921
1528,恩德            ,4827206,2151200,2676006,0,0,0,0,0,0,76346,1000,0,1000,89346,14000,75346,2752352,2676006,20260921
00401A,主動摩根台灣鑫收,321000,163852,157148,0,0,0,0,0,0,2585318,0,0,0,2715399,130081,2585318,2742466,157148,20260921
1710,東聯            ,3711523,1398145,2313378,0,0,0,0,0,0,417914,11000,0,11000,459528,52614,406914,2731292,2313378,20260921
3016,嘉晶            ,4787880,2369209,2418671,0,0,0,0,0,0,270195,43000,21000,22000,388509,140314,248195,2688866,2418671,20260921
2312,金寶            ,2894552,368000,2526552,0,0,0,3000,0,3000,124465,19000,4000,15000,110465,1000,109465,2654017,2526552,20260921
2353,宏碁            ,6315238,3025000,3290238,0,0,0,60000,15773,44227,-708071,51000,2000,49000,1722716,2479787,-757071,2626394,3290238,20260921
6706,惠特            ,4021125,1430203,2590922,0,0,0,0,0,0,1109,38000,2000,36000,206467,241358,-34891,2592031,2590922,20260921
00993A,主動安聯台灣    ,821000,430000,391000,0,0,0,0,0,0,2193757,0,0,0,2754028,560271,2193757,2584757,391000,20260921
083185,宏碁元大63購03  ,0,0,0,0,0,0,0,0,0,2527000,0,0,0,2608000,81000,2527000,2527000,0,20260921
0052,富邦科技        ,4118010,2678405,1439605,0,0,0,0,0,0,1084836,964000,863000,101000,2456836,1473000,983836,2524441,1439605,20260921
2885,元大金          ,7959565,5773067,2186498,0,0,0,420000,276744,143256,135438,57000,2450,54550,103027,22139,80888,2465192,2186498,20260921
3045,台灣大          ,4657188,2265941,2391247,0,0,0,67000,48416,18584,35000,51000,16000,35000,2000,2000,0,2444831,2391247,20260921
066145,聯發科永豐63購02,0,0,0,0,0,0,0,0,0,2403000,0,0,0,2552000,149000,2403000,2403000,0,20260921
079470,宏碁永豐63購02  ,0,0,0,0,0,0,0,0,0,2367000,0,0,0,2367000,0,2367000,2367000,0,20260921
00909,國泰數位支付服務,2473059,104700,2368359,0,0,0,0,0,0,-28797,0,0,0,1093203,1122000,-28797,2339562,2368359,20260921
083362,玉晶光統一65購02,0,0,0,0,0,0,0,0,0,2279000,0,0,0,2303000,24000,2279000,2279000,0,20260921
009827,玉山未來全球算力,60000,2000,58000,0,0,0,0,0,0,2207000,0,0,0,2727000,520000,2207000,2265000,58000,20260921
00665L,富邦恒生國企正2 ,1005000,792000,213000,0,0,0,0,0,0,2050039,0,0,0,4046681,1996642,2050039,2263039,213000,20260921
2327,國巨*           ,9285534,8129918,1155616,0,0,0,720616,33290,687326,405292,412288,158605,253683,270552,118943,151609,2248234,1155616,20260921
075295,保瑞元大67購01  ,0,0,0,0,0,0,0,0,0,2186000,0,0,0,2186000,0,2186000,2186000,0,20260921
2851,中再保          ,3379010,1110357,2268653,0,0,0,0,0,0,-122552,10000,49000,-39000,14973,98525,-83552,2146101,2268653,20260921
9904,寶成            ,5919740,4000946,1918794,0,0,0,106000,72000,34000,186998,70000,0,70000,217998,101000,116998,2139792,1918794,20260921
075765,宏碁永豐61購03  ,0,0,0,0,0,0,0,0,0,2118000,0,0,0,2288000,170000,2118000,2118000,0,20260921
086188,金像電元大63購27,0,0,0,0,0,0,0,0,0,2058000,0,0,0,2058000,0,2058000,2058000,0,20260921
3037,欣興            ,7502798,6064257,1438541,0,0,0,320281,56347,263934,352712,417006,112300,304706,545732,497726,48006,2055187,1438541,20260921
072241,元油反群益5C購01,0,0,0,0,0,0,0,0,0,2020000,0,0,0,2024000,4000,2020000,2020000,0,20260921
00980A,主動野村臺灣優選,171100,141000,30100,0,0,0,0,0,0,1963585,0,0,0,2512703,549118,1963585,1993685,30100,20260921
070711,今國光台新5C購01,0,0,0,0,0,0,0,0,0,1993000,0,0,0,1993000,0,1993000,1993000,0,20260921
04002T,元石油國票61售04,0,0,0,0,0,0,0,0,0,1927000,0,0,0,2167000,240000,1927000,1927000,0,20260921
2301,光寶科          ,7737819,6080621,1657198,0,0,0,71000,233084,-162084,427910,308000,49165,258835,204988,35913,169075,1923024,1657198,20260921
08670U,SGBR2X富邦63售04,0,0,0,0,0,0,0,0,0,1915000,0,0,0,1915000,0,1915000,1915000,0,20260921
2820,華票            ,2229132,356000,1873132,0,0,0,0,0,0,24998,25000,2,24998,0,0,0,1898130,1873132,20260921
009804,聯邦台精彩50    ,182000,31000,151000,0,0,0,0,0,0,1741811,438000,0,438000,1444811,141000,1303811,1892811,151000,20260921
066280,台積電群益62購07,0,0,0,0,0,0,0,0,0,1890000,0,0,0,2219000,329000,1890000,1890000,0,20260921
075859,台虹國票64購01  ,0,0,0,0,0,0,0,0,0,1823000,0,0,0,2056000,233000,1823000,1823000,0,20260921
065373,帆宣國票5B購02  ,0,0,0,0,0,0,0,0,0,1811000,0,0,0,1861000,50000,1811000,1811000,0,20260921
00896,中信綠能及電動車,669100,184300,484800,0,0,0,0,0,0,1311623,0,0,0,1723149,411526,1311623,1796423,484800,20260921
079829,台積電台新68購01,0,0,0,0,0,0,0,0,0,1758000,0,0,0,2032000,274000,1758000,1758000,0,20260921
066231,台積電台新6B購01,0,0,0,0,0,0,0,0,0,1718000,0,0,0,1996000,278000,1718000,1718000,0,20260921
00994A,主動第一金台股優,430000,35000,395000,0,0,0,0,0,0,1316847,63000,0,63000,1284553,30706,1253847,1711847,395000,20260921
2379,瑞昱            ,2176085,563158,1612927,0,0,0,17000,35453,-18453,112436,33395,1000,32395,137141,57100,80041,1706910,1612927,20260921
063351,台達電永豐5B購03,0,0,0,0,0,0,0,0,0,1706000,0,0,0,2806000,1100000,1706000,1706000,0,20260921
073496,玉晶光富邦63購02,0,0,0,0,0,0,0,0,0,1698000,0,0,0,1733000,35000,1698000,1698000,0,20260921
066669,台積電凱基61購12,0,0,0,0,0,0,0,0,0,1696000,0,0,0,1716000,20000,1696000,1696000,0,20260921
4906,正文            ,3157130,1574000,1583130,0,0,0,0,0,0,93938,11000,0,11000,158517,75579,82938,1677068,1583130,20260921
063399,台達電元大5A購07,0,0,0,0,0,0,0,0,0,1676000,0,0,0,1676000,0,1676000,1676000,0,20260921
061071,貿聯中信59購04  ,0,0,0,0,0,0,0,0,0,1662000,0,0,0,1662000,0,1662000,1662000,0,20260921
063336,元油反富邦64購01,0,0,0,0,0,0,0,0,0,1660000,0,0,0,1660000,0,1660000,1660000,0,20260921
00680L,元大美債20正2   ,1000,1259000,-1258000,0,0,0,0,0,0,2909600,0,0,0,3382000,472400,2909600,1651600,-1258000,20260921
071443,玉晶光統一6A購01,0,0,0,0,0,0,0,0,0,1640000,0,0,0,1845000,205000,1640000,1640000,0,20260921
6005,群益證          ,4252141,2617000,1635141,0,0,0,6000,1417,4583,0,0,0,0,0,0,0,1639724,1635141,20260921
068522,今國光台新5B購03,0,0,0,0,0,0,0,0,0,1637000,0,0,0,1647000,10000,1637000,1637000,0,20260921
03421T,T50正2元大5B售11,0,0,0,0,0,0,0,0,0,1627000,0,0,0,1897000,270000,1627000,1627000,0,20260921
070438,群臺2X元大5C購01,0,0,0,0,0,0,0,0,0,1581000,0,0,0,1581000,0,1581000,1581000,0,20260921
067207,中砂富邦62購01  ,0,0,0,0,0,0,0,0,0,1554000,0,0,0,1959000,405000,1554000,1554000,0,20260921
068322,日電貿台新5B購05,0,0,0,0,0,0,0,0,0,1551000,0,0,0,1701000,150000,1551000,1551000,0,20260921
066180,聯發科元大5B購15,0,0,0,0,0,0,0,0,0,1548000,0,0,0,1548000,0,1548000,1548000,0,20260921
059122,健策群益63購01  ,0,0,0,0,0,0,0,0,0,1530000,0,0,0,2224000,694000,1530000,1530000,0,20260921
9105,泰金寶-DR       ,3543300,1181000,2362300,0,0,0,0,0,0,-835507,0,0,0,6162,841669,-835507,1526793,2362300,20260921
067679,帆宣國票5C購01  ,0,0,0,0,0,0,0,0,0,1524000,0,0,0,1534000,10000,1524000,1524000,0,20260921
083042,瑞軒國泰63購01  ,0,0,0,0,0,0,0,0,0,1522000,0,0,0,1527000,5000,1522000,1522000,0,20260921
9945,潤泰新          ,2611692,1120000,1491692,0,0,0,10000,0,10000,8570,34067,2178,31889,11506,34825,-23319,1510262,1491692,20260921
070170,台灣50台新5C購01,0,0,0,0,0,0,0,0,0,1507000,0,0,0,2122000,615000,1507000,1507000,0,20260921
084794,惠特群益63購01  ,0,0,0,0,0,0,0,0,0,1502000,0,0,0,1507000,5000,1502000,1502000,0,20260921
071928,南亞統一66購02  ,0,0,0,0,0,0,0,0,0,1499000,0,0,0,1500000,1000,1499000,1499000,0,20260921
2412,中華電          ,5060117,3985141,1074976,0,0,0,306000,629,305371,105000,54000,7000,47000,58000,0,58000,1485347,1074976,20260921
057513,京元電統一63購01,0,0,0,0,0,0,0,0,0,1467000,0,0,0,1467000,0,1467000,1467000,0,20260921
065609,台積電富邦5B購03,0,0,0,0,0,0,0,0,0,1457000,0,0,0,1467000,10000,1457000,1457000,0,20260921
078390,智原富邦63購02  ,0,0,0,0,0,0,0,0,0,1447000,0,0,0,1472000,25000,1447000,1447000,0,20260921
074918,超豐國泰62購01  ,0,0,0,0,0,0,0,0,0,1443000,0,0,0,1443000,0,1443000,1443000,0,20260921
1714,和桐            ,2925072,1482020,1443052,0,0,0,0,0,0,-24068,11000,0,11000,37389,72457,-35068,1418984,1443052,20260921
3380,明泰            ,2564800,1339000,1225800,0,0,0,0,0,0,184979,143492,17000,126492,67848,9361,58487,1410779,1225800,20260921
2603,長榮            ,3684861,2660100,1024761,0,0,0,129000,197,128803,226301,160000,27000,133000,129797,36496,93301,1379865,1024761,20260921
085456,鴻勁元大63購01  ,0,0,0,0,0,0,0,0,0,1369000,0,0,0,1544000,175000,1369000,1369000,0,20260921
085484,佳必琪富邦64購02,0,0,0,0,0,0,0,0,0,1364000,0,0,0,1364000,0,1364000,1364000,0,20260921
6672,騰輝電子-KY     ,2263942,914001,1349941,0,0,0,0,0,0,4910,1000,0,1000,40158,36248,3910,1354851,1349941,20260921
3005,神基            ,2024551,861000,1163551,0,0,0,132816,1000,131816,49491,38439,6571,31868,31052,13429,17623,1344858,1163551,20260921
066178,聯發科元大5B購13,0,0,0,0,0,0,0,0,0,1343000,0,0,0,1343000,0,1343000,1343000,0,20260921
085442,貿聯元大63購32  ,0,0,0,0,0,0,0,0,0,1334000,0,0,0,1392000,58000,1334000,1334000,0,20260921
066182,聯發科元大5B購17,0,0,0,0,0,0,0,0,0,1325000,0,0,0,1340000,15000,1325000,1325000,0,20260921
076734,宏碁國票65購01  ,0,0,0,0,0,0,0,0,0,1318000,0,0,0,1446000,128000,1318000,1318000,0,20260921
060314,視陽國票5A購01  ,0,0,0,0,0,0,0,0,0,1313000,0,0,0,1314000,1000,1313000,1313000,0,20260921
066181,聯發科元大5B購16,0,0,0,0,0,0,0,0,0,1308000,0,0,0,1309000,1000,1308000,1308000,0,20260921
072539,漢唐元大5C購12  ,0,0,0,0,0,0,0,0,0,1305000,0,0,0,1305000,0,1305000,1305000,0,20260921
03418T,南亞科台新5B售08,0,0,0,0,0,0,0,0,0,1304000,0,0,0,1354000,50000,1304000,1304000,0,20260921
075538,矽格元大61購04  ,0,0,0,0,0,0,0,0,0,1303000,0,0,0,1303000,0,1303000,1303000,0,20260921
1301,台塑            ,4919012,3841801,1077211,0,0,0,0,0,0,223211,326000,96000,230000,26999,33788,-6789,1300422,1077211,20260921
066186,聯發科元大64購06,0,0,0,0,0,0,0,0,0,1294000,0,0,0,4096000,2802000,1294000,1294000,0,20260921
075936,台虹富邦61購02  ,0,0,0,0,0,0,0,0,0,1291000,0,0,0,1321000,30000,1291000,1291000,0,20260921
070813,T50正2凱基5C購07,0,0,0,0,0,0,0,0,0,1290000,0,0,0,1322000,32000,1290000,1290000,0,20260921
2845,遠東銀          ,3477334,2260000,1217334,0,0,0,0,0,0,65588,66000,0,66000,999,1411,-412,1282922,1217334,20260921
3704,合勤控          ,1575245,315000,1260245,0,0,0,0,0,0,14011,10000,0,10000,4791,780,4011,1274256,1260245,20260921
057728,惠特元富5C購01  ,0,0,0,0,0,0,0,0,0,1269000,0,0,0,1346000,77000,1269000,1269000,0,20260921
3094,聯傑            ,1970000,865000,1105000,0,0,0,0,0,0,157995,161995,14000,147995,10000,0,10000,1262995,1105000,20260921
077038,洋基元大61購03  ,0,0,0,0,0,0,0,0,0,1250000,0,0,0,1270000,20000,1250000,1250000,0,20260921
069498,力成凱基5B購09  ,0,0,0,0,0,0,0,0,0,1248000,0,0,0,1578000,330000,1248000,1248000,0,20260921
062343,新唐統一64購01  ,0,0,0,0,0,0,0,0,0,1246000,0,0,0,1359000,113000,1246000,1246000,0,20260921
071444,玉晶光統一6C購01,0,0,0,0,0,0,0,0,0,1244000,0,0,0,2210000,966000,1244000,1244000,0,20260921
2498,宏達電          ,1843053,620416,1222637,0,0,0,0,0,0,21031,56000,22000,34000,16612,29581,-12969,1243668,1222637,20260921
078521,帆宣國泰63購01  ,0,0,0,0,0,0,0,0,0,1233000,0,0,0,1233000,0,1233000,1233000,0,20260921
074429,洋基元大61購01  ,0,0,0,0,0,0,0,0,0,1231000,0,0,0,1231000,0,1231000,1231000,0,20260921
066685,南茂凱基5B購01  ,0,0,0,0,0,0,0,0,0,1223000,0,0,0,1223000,0,1223000,1223000,0,20260921
083737,矽力元大63購04  ,0,0,0,0,0,0,0,0,0,1207000,0,0,0,1211000,4000,1207000,1207000,0,20260921
084859,漢唐元大63購03  ,0,0,0,0,0,0,0,0,0,1201000,0,0,0,1201000,0,1201000,1201000,0,20260921
086641,亞翔富邦63購05  ,0,0,0,0,0,0,0,0,0,1199000,0,0,0,1249000,50000,1199000,1199000,0,20260921
006208,富邦台50        ,296674,80413,216261,0,0,0,0,0,0,980687,271199,0,271199,800488,91000,709488,1196948,216261,20260921
00935,野村臺灣新科技50,1204128,1458100,-253972,0,0,0,0,0,0,1443014,3000,0,3000,4363014,2923000,1440014,1189042,-253972,20260921
065426,台積電元大5A購20,0,0,0,0,0,0,0,0,0,1183000,0,0,0,1183000,0,1183000,1183000,0,20260921
2392,正崴            ,2200054,1372182,827872,0,0,0,0,0,0,352341,112000,27000,85000,275720,8379,267341,1180213,827872,20260921
086022,矽力元大63購08  ,0,0,0,0,0,0,0,0,0,1176000,0,0,0,1176000,0,1176000,1176000,0,20260921
2328,廣宇            ,1510360,481000,1029360,0,0,0,0,0,0,142479,135000,26439,108561,35918,2000,33918,1171839,1029360,20260921
