證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,外資買賣超合計,資料日期
064510,同欣電國票5B購01,0,0,0,0,0,0,0,0,0,2196000,0,0,0,2901000,705000,2196000,2196000,0,20260910
2881,富邦金          ,10597921,8180353,2417568,0,0,0,90000,6210,83790,-350085,129007,231000,-101993,35947,284039,-248092,2151273,2417568,20260910
00686R,群益臺灣加權反1 ,0,10000,-10000,0,0,0,0,0,0,2143000,0,0,0,2544500,401500,2143000,2133000,-10000,20260910
070017,新纖凱基5C購01  ,0,0,0,0,0,0,0,0,0,2019000,0,0,0,2096000,77000,2019000,2019000,0,20260910
080757,金像電元大63購11,0,0,0,0,0,0,0,0,0,2005000,0,0,0,2015000,10000,2005000,2005000,0,20260910
00637L,元大滬深300正2  ,802000,327000,475000,0,0,0,0,0,0,1523644,0,0,0,6502672,4979028,1523644,1998644,475000,20260910
075266,金像電元大61購16,0,0,0,0,0,0,0,0,0,1996000,0,0,0,1996000,0,1996000,1996000,0,20260910
066359,智邦台新5B購03  ,0,0,0,0,0,0,0,0,0,1991000,0,0,0,2001000,10000,1991000,1991000,0,20260910
069879,緯創群益5C購02  ,0,0,0,0,0,0,0,0,0,1979000,0,0,0,2620000,641000,1979000,1979000,0,20260910
071552,友達統一63購02  ,0,0,0,0,0,0,0,0,0,1977000,0,0,0,2124000,147000,1977000,1977000,0,20260910
08772U,臺股指中信62售03,0,0,0,0,0,0,0,0,0,1976000,0,0,0,1996000,20000,1976000,1976000,0,20260910
069355,順德群益5B購02  ,0,0,0,0,0,0,0,0,0,1949000,0,0,0,1949000,0,1949000,1949000,0,20260910
077453,金像電元大66購01,0,0,0,0,0,0,0,0,0,1925000,0,0,0,2241000,316000,1925000,1925000,0,20260910
063295,矽格國票61購03  ,0,0,0,0,0,0,0,0,0,1911000,0,0,0,1960000,49000,1911000,1911000,0,20260910
03598T,臺股指元大61售25,0,0,0,0,0,0,0,0,0,1894000,0,0,0,1896000,2000,1894000,1894000,0,20260910
084660,金像電元大63購19,0,0,0,0,0,0,0,0,0,1849000,0,0,0,1852000,3000,1849000,1849000,0,20260910
072757,聯電富邦66購01  ,0,0,0,0,0,0,0,0,0,1795000,0,0,0,1832000,37000,1795000,1795000,0,20260910
064423,友達統一64購02  ,0,0,0,0,0,0,0,0,0,1787000,0,0,0,2302000,515000,1787000,1787000,0,20260910
2454,聯發科          ,3869147,2152136,1717011,0,0,0,141573,86098,55475,8677,48209,44756,3453,94362,89138,5224,1781163,1717011,20260910
068499,同欣電國票5C購02,0,0,0,0,0,0,0,0,0,1760000,0,0,0,1825000,65000,1760000,1760000,0,20260910
065341,康普國泰5B購01  ,0,0,0,0,0,0,0,0,0,1750000,0,0,0,1790000,40000,1750000,1750000,0,20260910
2305,全友            ,4230372,2645000,1585372,0,0,0,0,0,0,150663,8000,5000,3000,147705,42,147663,1736035,1585372,20260910
082552,臻鼎群益62購08  ,0,0,0,0,0,0,0,0,0,1712000,0,0,0,1717000,5000,1712000,1712000,0,20260910
076561,群創國票61購01  ,0,0,0,0,0,0,0,0,0,1700000,0,0,0,1715000,15000,1700000,1700000,0,20260910
070163,華邦電國票61購03,0,0,0,0,0,0,0,0,0,1688000,0,0,0,1935000,247000,1688000,1688000,0,20260910
085101,金像電元大63購21,0,0,0,0,0,0,0,0,0,1686000,0,0,0,1952000,266000,1686000,1686000,0,20260910
2820,華票            ,1940080,292000,1648080,0,0,0,0,0,0,3000,43000,40000,3000,0,0,0,1651080,1648080,20260910
082141,萬海台新62購04  ,0,0,0,0,0,0,0,0,0,1632000,0,0,0,1677000,45000,1632000,1632000,0,20260910
03734B,臺股指富邦65熊09,0,0,0,0,0,0,0,0,0,1601000,0,0,0,1791000,190000,1601000,1601000,0,20260910
082029,台達電國泰63購01,0,0,0,0,0,0,0,0,0,1583000,0,0,0,1994000,411000,1583000,1583000,0,20260910
03735B,臺股指元大5B熊28,0,0,0,0,0,0,0,0,0,1572000,0,0,0,3905000,2333000,1572000,1572000,0,20260910
075737,亞光元大61購05  ,0,0,0,0,0,0,0,0,0,1561000,0,0,0,1561000,0,1561000,1561000,0,20260910
076856,緯穎永豐67購01  ,0,0,0,0,0,0,0,0,0,1552000,0,0,0,1559000,7000,1552000,1552000,0,20260910
082162,宏璟國票63購02  ,0,0,0,0,0,0,0,0,0,1522000,0,0,0,1522000,0,1522000,1522000,0,20260910
04001T,臺股指元大61售38,0,0,0,0,0,0,0,0,0,1498000,0,0,0,1498000,0,1498000,1498000,0,20260910
064239,美時元大61購04  ,0,0,0,0,0,0,0,0,0,1497000,0,0,0,1497000,0,1497000,1497000,0,20260910
057214,華通永豐5A購02  ,0,0,0,0,0,0,0,0,0,1497000,0,0,0,1497000,0,1497000,1497000,0,20260910
057787,新興富邦5B購01  ,0,0,0,0,0,0,0,0,0,1459000,0,0,0,1493000,34000,1459000,1459000,0,20260910
00676R,富邦臺灣加權反1 ,95000,123000,-28000,0,0,0,0,0,0,1457831,0,0,0,2074300,616469,1457831,1429831,-28000,20260910
03052T,臺股指富邦5A售15,0,0,0,0,0,0,0,0,0,1428000,0,0,0,1428000,0,1428000,1428000,0,20260910
063193,新日興群益5C購01,0,0,0,0,0,0,0,0,0,1418000,0,0,0,1727000,309000,1418000,1418000,0,20260910
03431T,臺股指群益5B售37,0,0,0,0,0,0,0,0,0,1417000,0,0,0,1661000,244000,1417000,1417000,0,20260910
072200,瑞軒台新61購01  ,0,0,0,0,0,0,0,0,0,1410000,0,0,0,1801000,391000,1410000,1410000,0,20260910
083774,奇鋐群益63購10  ,0,0,0,0,0,0,0,0,0,1407000,0,0,0,1422000,15000,1407000,1407000,0,20260910
2637,慧洋-KY         ,2591537,1562270,1029267,0,0,0,360000,0,360000,13637,36000,7049,28951,18992,34306,-15314,1402904,1029267,20260910
063855,智邦群益5A購06  ,0,0,0,0,0,0,0,0,0,1397000,0,0,0,1397000,0,1397000,1397000,0,20260910
2885,元大金          ,10633691,9366601,1267090,0,0,0,409882,84990,324892,-196699,2000,10000,-8000,121417,310116,-188699,1395283,1267090,20260910
1904,正隆            ,1856188,414575,1441613,0,0,0,0,30000,-30000,-16977,28000,40000,-12000,1023,6000,-4977,1394636,1441613,20260910
3045,台灣大          ,2265539,749900,1515639,0,0,0,51000,35959,15041,-137005,0,137000,-137000,0,5,-5,1393675,1515639,20260910
2891,中信金          ,13428441,14421735,-993294,0,0,0,2521000,23379,2497621,-121558,209000,348495,-139495,299026,281089,17937,1382769,-993294,20260910
03466T,臺股指群益5B售40,0,0,0,0,0,0,0,0,0,1372000,0,0,0,1400000,28000,1372000,1372000,0,20260910
03830T,台虹國票61售03  ,0,0,0,0,0,0,0,0,0,1342000,0,0,0,1405000,63000,1342000,1342000,0,20260910
084050,富世達元大68購04,0,0,0,0,0,0,0,0,0,1331000,0,0,0,1362000,31000,1331000,1331000,0,20260910
066646,華邦電元大5B購04,0,0,0,0,0,0,0,0,0,1318000,0,0,0,1615000,297000,1318000,1318000,0,20260910
078115,定穎控國票65購03,0,0,0,0,0,0,0,0,0,1315000,0,0,0,1315000,0,1315000,1315000,0,20260910
073693,健鼎元大61購01  ,0,0,0,0,0,0,0,0,0,1315000,0,0,0,1392000,77000,1315000,1315000,0,20260910
2449,京元電子        ,6105792,4531188,1574604,0,0,0,27000,257101,-230101,-30746,88766,126650,-37884,60515,53377,7138,1313757,1574604,20260910
082339,台泥元大62購01  ,0,0,0,0,0,0,0,0,0,1307000,0,0,0,1379000,72000,1307000,1307000,0,20260910
2515,中工            ,1762148,402000,1360148,0,0,0,0,34000,-34000,-21722,0,21722,-21722,0,0,0,1304426,1360148,20260910
00882,中信中國高股息  ,9000,1000,8000,0,0,0,0,0,0,1284116,8000,0,8000,1729000,452884,1276116,1292116,8000,20260910
060001,愛普兆豐5B購01  ,0,0,0,0,0,0,0,0,0,1289000,0,0,0,1299000,10000,1289000,1289000,0,20260910
6226,光鼎            ,3746000,2482541,1263459,0,0,0,0,0,0,18037,18037,0,18037,0,0,0,1281496,1263459,20260910
2303,聯電            ,64641984,74935041,-10293057,0,0,0,13136000,618194,12517806,-977878,925998,1316000,-390002,504641,1092517,-587876,1246871,-10293057,20260910
073497,玉晶光富邦63購03,0,0,0,0,0,0,0,0,0,1242000,0,0,0,1886000,644000,1242000,1242000,0,20260910
080920,健鼎元大64購01  ,0,0,0,0,0,0,0,0,0,1239000,0,0,0,1244000,5000,1239000,1239000,0,20260910
077829,緯創中信61購01  ,0,0,0,0,0,0,0,0,0,1220000,0,0,0,1419000,199000,1220000,1220000,0,20260910
00900,富邦特選高股息30,451010,201000,250010,0,0,0,0,0,0,966513,0,0,0,1710707,744194,966513,1216523,250010,20260910
063523,華城富邦61購01  ,0,0,0,0,0,0,0,0,0,1213000,0,0,0,1227000,14000,1213000,1213000,0,20260910
056311,定穎控元大61購04,0,0,0,0,0,0,0,0,0,1208000,0,0,0,1209000,1000,1208000,1208000,0,20260910
069382,微星元大5B購09  ,0,0,0,0,0,0,0,0,0,1185000,0,0,0,1210000,25000,1185000,1185000,0,20260910
080905,金像電元大64購10,0,0,0,0,0,0,0,0,0,1164000,0,0,0,1164000,0,1164000,1164000,0,20260910
065900,晟銘電國泰5C購01,0,0,0,0,0,0,0,0,0,1157000,0,0,0,1208000,51000,1157000,1157000,0,20260910
076510,群創群益61購05  ,0,0,0,0,0,0,0,0,0,1156000,0,0,0,1156000,0,1156000,1156000,0,20260910
083645,大立光統一68購03,0,0,0,0,0,0,0,0,0,1151000,0,0,0,1384000,233000,1151000,1151000,0,20260910
067984,聯電統一65購03  ,0,0,0,0,0,0,0,0,0,1149000,0,0,0,1613000,464000,1149000,1149000,0,20260910
071015,聯電中信5C購02  ,0,0,0,0,0,0,0,0,0,1149000,0,0,0,1960000,811000,1149000,1149000,0,20260910
078188,微星元大62購02  ,0,0,0,0,0,0,0,0,0,1147000,0,0,0,1150000,3000,1147000,1147000,0,20260910
00927,群益半導體收益  ,1993065,1993565,-500,0,0,0,0,0,0,1141343,0,0,0,3182249,2040906,1141343,1140843,-500,20260910
075109,京鼎永豐64購01  ,0,0,0,0,0,0,0,0,0,1133000,0,0,0,1133000,0,1133000,1133000,0,20260910
069069,盟立群益5B購04  ,0,0,0,0,0,0,0,0,0,1130000,0,0,0,1376000,246000,1130000,1130000,0,20260910
076741,定穎控國票66購01,0,0,0,0,0,0,0,0,0,1122000,0,0,0,1122000,0,1122000,1122000,0,20260910
080348,萬海國泰63購01  ,0,0,0,0,0,0,0,0,0,1114000,0,0,0,1121000,7000,1114000,1114000,0,20260910
00715L,期街口布蘭特正2 ,276000,902001,-626001,0,0,0,0,0,0,1735002,0,0,0,2464184,729182,1735002,1109001,-626001,20260910
082044,亞德客元大62購02,0,0,0,0,0,0,0,0,0,1109000,0,0,0,1113000,4000,1109000,1109000,0,20260910
083387,聯電國票63購05  ,0,0,0,0,0,0,0,0,0,1101000,0,0,0,1758000,657000,1101000,1101000,0,20260910
082186,台達電群益62購01,0,0,0,0,0,0,0,0,0,1096000,0,0,0,1111000,15000,1096000,1096000,0,20260910
072904,聯電元大5C購31  ,0,0,0,0,0,0,0,0,0,1089000,0,0,0,1099000,10000,1089000,1089000,0,20260910
070032,南亞科凱基61購04,0,0,0,0,0,0,0,0,0,1087000,0,0,0,1173000,86000,1087000,1087000,0,20260910
084479,陽明元大63購03  ,0,0,0,0,0,0,0,0,0,1086000,0,0,0,1086000,0,1086000,1086000,0,20260910
067754,智邦台新5B購06  ,0,0,0,0,0,0,0,0,0,1086000,0,0,0,1098000,12000,1086000,1086000,0,20260910
075527,健鼎元大61購03  ,0,0,0,0,0,0,0,0,0,1085000,0,0,0,1085000,0,1085000,1085000,0,20260910
070465,微星元大5C購02  ,0,0,0,0,0,0,0,0,0,1085000,0,0,0,1102000,17000,1085000,1085000,0,20260910
083076,致茂富邦63購01  ,0,0,0,0,0,0,0,0,0,1079000,0,0,0,1131000,52000,1079000,1079000,0,20260910
03418T,南亞科台新5B售08,0,0,0,0,0,0,0,0,0,1070000,0,0,0,1579000,509000,1070000,1070000,0,20260910
068223,盟立國票5B購03  ,0,0,0,0,0,0,0,0,0,1069000,0,0,0,1100000,31000,1069000,1069000,0,20260910
070985,新日興元大5C購04,0,0,0,0,0,0,0,0,0,1061000,0,0,0,1100000,39000,1061000,1061000,0,20260910
083363,玉晶光統一68購02,0,0,0,0,0,0,0,0,0,1058000,0,0,0,1061000,3000,1058000,1058000,0,20260910
079806,健鼎富邦62購01  ,0,0,0,0,0,0,0,0,0,1051000,0,0,0,1051000,0,1051000,1051000,0,20260910
077220,京鼎凱基61購05  ,0,0,0,0,0,0,0,0,0,1048000,0,0,0,1098000,50000,1048000,1048000,0,20260910
00408A,主動第一金優股息,4000,4000,0,0,0,0,0,0,0,1041718,0,0,0,1397000,355282,1041718,1041718,0,20260910
075502,金像電元大63購03,0,0,0,0,0,0,0,0,0,1038000,0,0,0,1038000,0,1038000,1038000,0,20260910
066722,健鼎富邦5B購01  ,0,0,0,0,0,0,0,0,0,1037000,0,0,0,1097000,60000,1037000,1037000,0,20260910
084690,貿聯元大63購30  ,0,0,0,0,0,0,0,0,0,1033000,0,0,0,1033000,0,1033000,1033000,0,20260910
052446,祥碩凱基5A購03  ,0,0,0,0,0,0,0,0,0,1033000,0,0,0,1033000,0,1033000,1033000,0,20260910
057749,致茂永豐5C購01  ,0,0,0,0,0,0,0,0,0,1030000,0,0,0,1111000,81000,1030000,1030000,0,20260910
068272,晶豪科統一64購01,0,0,0,0,0,0,0,0,0,1029000,0,0,0,1412000,383000,1029000,1029000,0,20260910
081573,聯電中信68購01  ,0,0,0,0,0,0,0,0,0,1028000,0,0,0,1482000,454000,1028000,1028000,0,20260910
03341T,聯電凱基5B售10  ,0,0,0,0,0,0,0,0,0,1026000,0,0,0,1065000,39000,1026000,1026000,0,20260910
055836,富世達統一62購03,0,0,0,0,0,0,0,0,0,1022000,0,0,0,1022000,0,1022000,1022000,0,20260910
068310,力積電統一63購01,0,0,0,0,0,0,0,0,0,1018000,0,0,0,1089000,71000,1018000,1018000,0,20260910
083017,日月光元大63購16,0,0,0,0,0,0,0,0,0,1011000,0,0,0,1104000,93000,1011000,1011000,0,20260910
083074,台達電富邦63購01,0,0,0,0,0,0,0,0,0,1010000,0,0,0,1062000,52000,1010000,1010000,0,20260910
073244,金像電元大5C購03,0,0,0,0,0,0,0,0,0,1007000,0,0,0,1007000,0,1007000,1007000,0,20260910
068325,今國光台新5B購02,0,0,0,0,0,0,0,0,0,1000000,0,0,0,1000000,0,1000000,1000000,0,20260910
03654T,臺股指群益62售04,0,0,0,0,0,0,0,0,0,998000,0,0,0,998000,0,998000,998000,0,20260910
062414,牧德凱基5C購01  ,0,0,0,0,0,0,0,0,0,998000,0,0,0,998000,0,998000,998000,0,20260910
065115,台玻凱基5A購02  ,0,0,0,0,0,0,0,0,0,998000,0,0,0,998000,0,998000,998000,0,20260910
065009,華懋富邦62購01  ,0,0,0,0,0,0,0,0,0,995000,0,0,0,995000,0,995000,995000,0,20260910
081678,富世達元大65購01,0,0,0,0,0,0,0,0,0,986000,0,0,0,1365000,379000,986000,986000,0,20260910
009824,群益美國科技巨頭,11000,968000,-957000,0,0,0,0,0,0,1942647,0,0,0,2968000,1025353,1942647,985647,-957000,20260910
069393,上品元大5B購01  ,0,0,0,0,0,0,0,0,0,981000,0,0,0,1061000,80000,981000,981000,0,20260910
078327,大立光台新68購01,0,0,0,0,0,0,0,0,0,980000,0,0,0,980000,0,980000,980000,0,20260910
081662,貿聯元大65購06  ,0,0,0,0,0,0,0,0,0,979000,0,0,0,979000,0,979000,979000,0,20260910
081456,嘉澤元大62購03  ,0,0,0,0,0,0,0,0,0,972000,0,0,0,974000,2000,972000,972000,0,20260910
075034,台塑國票61購03  ,0,0,0,0,0,0,0,0,0,956000,0,0,0,1016000,60000,956000,956000,0,20260910
084040,富世達元大63購14,0,0,0,0,0,0,0,0,0,952000,0,0,0,952000,0,952000,952000,0,20260910
062912,台達電統一68購01,0,0,0,0,0,0,0,0,0,947000,0,0,0,1220000,273000,947000,947000,0,20260910
073917,金像電元大61購11,0,0,0,0,0,0,0,0,0,943000,0,0,0,943000,0,943000,943000,0,20260910
082362,長榮元大67購03  ,0,0,0,0,0,0,0,0,0,941000,0,0,0,941000,0,941000,941000,0,20260910
6531,愛普*           ,1939759,1874015,65744,0,0,0,857000,7000,850000,24832,26000,6000,20000,167140,162308,4832,940576,65744,20260910
068751,順德凱基5B購03  ,0,0,0,0,0,0,0,0,0,935000,0,0,0,935000,0,935000,935000,0,20260910
04082T,日月光台新62售02,0,0,0,0,0,0,0,0,0,934000,0,0,0,934000,0,934000,934000,0,20260910
073249,漢唐元大5C購13  ,0,0,0,0,0,0,0,0,0,934000,0,0,0,986000,52000,934000,934000,0,20260910
009819,中信數據及電力  ,6000,6000,0,0,0,0,0,0,0,933149,0,0,0,947000,13851,933149,933149,0,20260910
066100,聯發科凱基5B購06,0,0,0,0,0,0,0,0,0,931000,0,0,0,1167000,236000,931000,931000,0,20260910
083343,致茂中信65購01  ,0,0,0,0,0,0,0,0,0,925000,0,0,0,1185000,260000,925000,925000,0,20260910
065919,華城元大61購06  ,0,0,0,0,0,0,0,0,0,921000,0,0,0,941000,20000,921000,921000,0,20260910
071882,聯電元大61購17  ,0,0,0,0,0,0,0,0,0,921000,0,0,0,921000,0,921000,921000,0,20260910
2363,矽統            ,2672783,1835868,836915,0,0,0,0,0,0,82504,0,4000,-4000,115398,28894,86504,919419,836915,20260910
059993,定穎控永豐5C購01,0,0,0,0,0,0,0,0,0,919000,0,0,0,1059000,140000,919000,919000,0,20260910
071438,緯創統一63購02  ,0,0,0,0,0,0,0,0,0,918000,0,0,0,1413000,495000,918000,918000,0,20260910
075995,裕民永豐61購01  ,0,0,0,0,0,0,0,0,0,917000,0,0,0,917000,0,917000,917000,0,20260910
2439,美律            ,1299000,341000,958000,0,0,0,0,74000,-74000,30536,32000,3691,28309,2227,0,2227,914536,958000,20260910
069524,華城元大62購01  ,0,0,0,0,0,0,0,0,0,911000,0,0,0,911000,0,911000,911000,0,20260910
00830,國泰費城半導體  ,1003060,255500,747560,0,0,0,0,0,0,159482,3000,0,3000,1402846,1246364,156482,907042,747560,20260910
00993A,主動安聯台灣    ,309224,153000,156224,0,0,0,0,0,0,750326,0,0,0,1018048,267722,750326,906550,156224,20260910
083850,松川凱基63購05  ,0,0,0,0,0,0,0,0,0,905000,0,0,0,994000,89000,905000,905000,0,20260910
077692,台塑元大61購11  ,0,0,0,0,0,0,0,0,0,900000,0,0,0,900000,0,900000,900000,0,20260910
064616,威盛元大5A購02  ,0,0,0,0,0,0,0,0,0,899000,0,0,0,899000,0,899000,899000,0,20260910
2882,國泰金          ,10024294,9068230,956064,0,0,0,170000,178352,-8352,-51313,95000,108517,-13517,79655,117451,-37796,896399,956064,20260910
083500,貿聯永豐63購06  ,200000,0,200000,0,0,0,0,0,0,696000,0,0,0,1104000,408000,696000,896000,200000,20260910
081572,聯電中信62購03  ,0,0,0,0,0,0,0,0,0,893000,0,0,0,1294000,401000,893000,893000,0,20260910
3034,聯詠            ,1979244,1071255,907989,0,0,0,45000,52040,-7040,-9083,100,16700,-16600,67222,59705,7517,891866,907989,20260910
03351T,國巨中信65售04  ,0,0,0,0,0,0,0,0,0,889000,0,0,0,901000,12000,889000,889000,0,20260910
