證券代號,證券名稱,融資今日餘額,融資前日餘額,融資增減,融券今日餘額,融券前日餘額,融券增減,券資比
00922,國泰台灣領袖50,1353,1291,62,7,12,-5,0.52
00923,群益台ESG低碳50,1436,1461,-25,0,0,0,0.0
00924,復華S&P500成長,29,29,0,0,0,0,0.0
00926,凱基全球菁英55,11,11,0,0,0,0,0.0
00927,群益半導體收益,10668,10574,94,36,33,3,0.34
00929,復華台灣科技優息,10051,10063,-12,0,0,0,0.0
00930,永豐ESG低碳高息,118,105,13,0,0,0,0.0
00932,兆豐永續高息等權,5,5,0,0,0,0,0.0
00934,中信成長高股息,813,686,127,0,0,0,0.0
00935,野村臺灣新科技50,7419,7980,-561,0,0,0,0.0
00936,台新永續高息中小,15,15,0,0,0,0,0.0
00938,凱基優選30,1,2,-1,0,0,0,0.0
00939,統一台灣高息動能,696,619,77,1,1,0,0.14
00940,元大台灣價值高息,1266,1256,10,0,0,0,0.0
00941,中信上游半導體,196,185,11,0,0,0,0.0
00943,兆豐電子高息等權,32,29,3,0,0,0,0.0
00944,野村趨勢動能高息,6,6,0,0,0,0,0.0
00945B,凱基美國非投等債,230,276,-46,0,0,0,0.0
00946,群益科技高息成長,518,518,0,0,0,0,0.0
00947,台新臺灣IC設計,4526,4510,16,23,34,-11,0.51
00949,復華日本龍頭,117,122,-5,0,0,0,0.0
00951,台新日本半導體,1619,1633,-14,0,0,0,0.0
00952,凱基台灣AI50,2155,2153,2,0,0,0,0.0
00953B,群益優選非投等債,132154,121700,10454,0,0,0,0.0
00954,中信日本半導體,1877,1888,-11,0,0,0,0.0
00956,中信日經高股息,28,28,0,0,0,0,0.0
00960,野村全球航運龍頭,225,222,3,0,0,0,0.0
00961,FT臺灣永續高息,9421,8746,675,0,0,0,0.0
00962,台新AI優息動能,831,943,-112,0,0,0,0.0
00963,中信全球高股息,182,183,-1,0,0,0,0.0
00964,中信亞太高股息,74,72,2,0,0,0,0.0
00965,元大航太防衛科技,1190,1193,-3,41,41,0,3.45
00971,野村美國研發龍頭,10,10,0,0,0,0,0.0
00972,野村日本動能高息,0,0,0,0,0,0,0.0
009800,中信NASDAQ,1324,1349,-25,10,10,0,0.76
009801,中信美國創新科技,68,74,-6,0,0,0,0.0
009802,富邦旗艦50,1854,1857,-3,0,0,0,0.0
009803,玉山市值動能50,1684,1811,-127,0,0,0,0.0
009804,聯邦台精彩50,400,400,0,0,0,0,0.0
009805,台新美國電力基建,6170,6072,98,0,15,-15,0.0
009808,華南永昌優選50,3,3,0,0,0,0,0.0
009809,富邦淨零ESG50,3,3,0,0,0,0,0.0
00980A,主動野村臺灣優選,2957,2920,37,21,10,11,0.71
009810,玉山全球藍籌100,4,4,0,0,0,0,0.0
009811,統一美國50,26,27,-1,35,35,0,134.62
009812,野村日本東證,2,2,0,0,0,0,0.0
009813,貝萊德標普卓越50,57,57,0,0,0,0,0.0
009816,凱基台灣TOP50,25369,24716,653,690,720,-30,2.72
009817,國泰日本不動產,61,61,0,0,0,0,0.0
009818,華南永昌NASDAQxT,33,33,0,0,0,0,0.0
009819,中信數據及電力,3884,3833,51,1,1,0,0.03
00981A,主動統一台股增長,179834,181659,-1825,0,0,0,0.0
00981T,平衡凱基雙核收息,158,158,0,0,0,0,0.0
009820,元大納斯達克精選,2917,2916,1,0,0,0,0.0
009821,野村稀土關鍵資源,2854,2851,3,3,3,0,0.11
009824,群益美國科技巨頭,996,993,3,6,6,0,0.6
009826,貝萊德世界股票,8044,8054,-10,0,0,0,0.0
009827,玉山未來全球算力,676,659,17,1,1,0,0.15
009828,中信台日韓PCB,20001,19753,248,4,4,0,0.02
009829,大華韓國KOSPI50,28594,24367,4227,38,238,-200,0.13
00982A,主動群益台灣強棒,12163,12143,20,19,26,-7,0.16
00982D,主動富邦動態入息,117,117,0,0,0,0,0.0
00982T,平衡兆豐台美動能,73,36,37,0,0,0,0.0
00983A,主動中信ARK創新,516,516,0,6,8,-2,1.16
00983D,主動富邦複合收益,122,122,0,0,0,0,0.0
00984A,主動安聯台灣高息,1131,1179,-48,1,1,0,0.09
00984D,主動聯博全球非投,19629,19695,-66,0,0,0,0.0
00985A,主動野村台灣50,2993,2976,17,62,62,0,2.07
00985B,群益ESG投等債0-5,260,260,0,0,0,0,0.0
00986A,主動台新龍頭成長,54,54,0,0,0,0,0.0
00987A,主動台新優勢成長,1674,1622,52,10,8,2,0.6
00988A,主動統一全球創新,52481,52370,111,264,263,1,0.5
00989A,主動摩根美國科技,78,78,0,0,0,0,0.0
00990A,主動元大AI新經濟,16170,16190,-20,158,178,-20,0.98
00991A,主動復華未來50,115421,115801,-380,1648,1515,133,1.43
00991B,貝萊德A級公司債,0,0,0,0,0,0,0.0
00992A,主動群益科技創新,17710,17555,155,670,529,141,3.78
00993A,主動安聯台灣,1098,1093,5,23,23,0,2.09
00994A,主動第一金台股優,1254,1253,1,0,1,-1,0.0
00995A,主動中信台灣卓越,1433,1443,-10,18,15,3,1.26
00996A,主動兆豐台灣豐收,2991,3008,-17,4,4,0,0.13
00997A,主動群益美國增長,10897,10937,-40,0,1,-1,0.0
00999A,主動野村臺灣高息,2118,1914,204,0,0,0,0.0
1101,台泥,37491,37312,179,36,39,-3,0.1
1102,亞泥,746,756,-10,7,7,0,0.94
1103,嘉泥,4257,4257,0,0,0,0,0.0
1104,環泥,1817,1809,8,0,0,0,0.0
1108,幸福,440,440,0,44,44,0,10.0
1109,信大,301,296,5,0,0,0,0.0
1110,東泥,2394,2637,-243,0,0,0,0.0
1201,味全,1427,1396,31,0,0,0,0.0
1203,味王,21,21,0,0,0,0,0.0
1210,大成,540,556,-16,0,0,0,0.0
1213,大飲,0,0,0,0,0,0,0.0
1215,卜蜂,488,478,10,0,0,0,0.0
1216,統一,903,837,66,0,0,0,0.0
1217,愛之味,1760,1811,-51,9,7,2,0.51
1218,泰山,1684,1697,-13,21,21,0,1.25
1219,福壽,285,295,-10,1,1,0,0.35
1220,台榮,723,725,-2,1,1,0,0.14
1225,福懋油,6765,6765,0,1,1,0,0.01
1227,佳格,1267,1291,-24,1,1,0,0.08
1229,聯華,2907,2904,3,16,16,0,0.55
1231,聯華食,249,250,-1,0,0,0,0.0
1232,大統益,137,141,-4,0,0,0,0.0
1233,天仁,58,61,-3,0,0,0,0.0
1234,黑松,9,9,0,0,0,0,0.0
1235,興泰,1155,1155,0,0,0,0,0.0
1236,宏亞,125,124,1,0,0,0,0.0
1256,鮮活果汁-KY,333,332,1,2,2,0,0.6
1301,台塑,18675,18457,218,710,751,-41,3.8
1303,南亞,39937,39768,169,2208,1908,300,5.53
1304,台聚,10111,10024,87,80,81,-1,0.79
1305,華夏,6454,6484,-30,34,30,4,0.53
1307,三芳,1184,1188,-4,0,0,0,0.0
1308,亞聚,6051,6035,16,28,29,-1,0.46
1309,台達化,7801,7919,-118,34,36,-2,0.44
1310,台苯,11524,11512,12,58,55,3,0.5
1312,國喬,38960,39043,-83,401,333,68,1.03
1313,聯成,10842,10915,-73,42,43,-1,0.39
1314,中石化,56419,57748,-1329,53,49,4,0.09
1315,達新,71,71,0,0,0,0,0.0
1316,上曜,11072,10954,118,26,26,0,0.23
1319,東陽,6929,6973,-44,8,8,0,0.12
1321,大洋,7179,7179,0,3,3,0,0.04
1323,永裕,66,66,0,0,0,0,0.0
1324,地球,1251,1246,5,0,0,0,0.0
1325,恆大,2052,2093,-41,11,14,-3,0.54
1326,台化,21574,21477,97,220,313,-93,1.02
1337,再生-KY,21535,21526,9,0,0,0,0.0
1338,廣華-KY,4170,4146,24,0,0,0,0.0
1339,昭輝,1016,1016,0,0,0,0,0.0
1340,勝悅-KY,988,988,0,0,0,0,0.0
1342,八貫,490,493,-3,3,3,0,0.61
1402,遠東新,7977,7993,-16,61,62,-1,0.76
1409,新纖,23426,23288,138,114,138,-24,0.49
1410,南染,211,211,0,5,5,0,2.37
1413,宏洲,0,0,0,0,0,0,0.0
1414,東和,760,760,0,0,0,0,0.0
1416,廣豐,5668,5662,6,22,18,4,0.39
1417,嘉裕,2134,2093,41,0,0,0,0.0
1418,東華,777,777,0,0,0,0,0.0
1419,新紡,1232,1228,4,0,0,0,0.0
1423,利華,88,88,0,0,0,0,0.0
1432,大魯閣,148,148,0,0,0,0,0.0
1434,福懋,4221,4259,-38,2,1,1,0.05
1435,中福,0,0,0,0,0,0,0.0
1436,華友聯,887,888,-1,2,2,0,0.23
1437,勤益控,3128,3143,-15,0,0,0,0.0
1438,三地開發,147,151,-4,0,0,0,0.0
1439,雋揚,995,994,1,5,5,0,0.5
1440,南紡,5374,5511,-137,1,0,1,0.02
1441,大東,0,0,0,0,0,0,0.0
1442,名軒,2662,2653,9,1,1,0,0.04
1443,立益物流,8,8,0,0,0,0,0.0
1444,力麗,744,737,7,6,6,0,0.81
1445,大宇,1304,1304,0,1,1,0,0.08
1446,宏和,1575,1585,-10,17,0,17,1.08
1447,力鵬,555,556,-1,0,0,0,0.0
1449,佳和,3011,2983,28,5,5,0,0.17
1451,年興,577,577,0,0,0,0,0.0
1452,宏益,106,106,0,0,0,0,0.0
1453,大將,836,829,7,0,0,0,0.0
1454,台富,2300,2265,35,0,0,0,0.0
1455,集盛,3372,3368,4,0,0,0,0.0
1456,怡華,814,813,1,0,0,0,0.0
1457,宜進,612,619,-7,1,1,0,0.16
1459,聯發,285,285,0,0,0,0,0.0
1460,宏遠,0,0,0,0,0,0,0.0
1463,強盛新,496,500,-4,0,0,0,0.0
1464,得力,1963,1962,1,0,0,0,0.0
1465,偉全,2924,2902,22,0,0,0,0.0
1466,聚隆,2910,2920,-10,9,10,-1,0.31
1467,南緯,7010,7010,0,1,1,0,0.01
1468,昶和,0,0,0,0,0,0,0.0
1470,大統新創,3,3,0,0,0,0,0.0
1471,首利,0,0,0,0,0,0,0.0
1472,三洋實業,3591,3592,-1,3,3,0,0.08
1473,台南,811,811,0,0,1,-1,0.0
1474,弘裕,2928,2966,-38,0,0,0,0.0
1475,業旺,462,465,-3,1,0,1,0.22
1476,儒鴻,1474,1473,1,20,20,0,1.36
1477,聚陽,1780,1740,40,4,3,1,0.22
1503,士電,2724,2736,-12,18,14,4,0.66
1504,東元,27523,27448,75,95,81,14,0.35
1506,正道,0,0,0,0,0,0,0.0
1512,瑞利,0,0,0,0,0,0,0.0
1513,中興電,6745,6756,-11,12,14,-2,0.18
1514,亞力,6017,6016,1,29,31,-2,0.48
1515,力山,2747,2779,-32,2,1,1,0.07
1516,川飛,1,1,0,0,0,0,0.0
1517,利奇,1733,1774,-41,0,0,0,0.0
1519,華城,3405,3495,-90,71,69,2,2.09
1521,大億,462,462,0,0,0,0,0.0
1522,堤維西,3488,3492,-4,39,39,0,1.12
1524,耿鼎,3564,3561,3,0,0,0,0.0
1525,江申,204,204,0,0,0,0,0.0
1526,日馳,639,651,-12,6,6,0,0.94
1527,鑽全,380,381,-1,0,0,0,0.0
1528,恩德,6269,6460,-191,502,355,147,8.01
1529,樂事綠能,3106,3102,4,1023,865,158,32.94
1530,亞崴,247,247,0,0,0,0,0.0
1531,高林股,1562,1561,1,9,9,0,0.58
1532,勤美,2810,2817,-7,3,3,0,0.11
1533,車王電,536,538,-2,2,2,0,0.37
1535,中宇,52,51,1,0,0,0,0.0
1536,和大,6352,6267,85,123,123,0,1.94
1537,廣隆,60,60,0,0,0,0,0.0
1538,正峰,0,0,0,0,0,0,0.0
1539,巨庭,1211,1211,0,0,0,0,0.0
1540,喬福,1359,1363,-4,1,1,0,0.07
1541,錩泰,105,105,0,0,0,0,0.0
1558,伸興,274,276,-2,0,0,0,0.0
1560,中砂,1177,1207,-30,50,53,-3,4.25
1563,巧新,2847,2891,-44,2,2,0,0.07
1568,倉佑,2005,2003,2,4,4,0,0.2
1582,信錦,3653,3659,-6,2,4,-2,0.05
1583,程泰,66,67,-1,0,0,0,0.0
1587,吉茂,1627,1628,-1,0,0,0,0.0
1589,永冠-KY,623,623,0,0,0,0,0.0
1590,亞德客-KY,109,113,-4,0,0,0,0.0
1597,直得,3199,3473,-274,25,9,16,0.78
1598,岱宇,2143,2145,-2,0,0,0,0.0
1603,華電,1928,1927,1,0,0,0,0.0
1604,聲寶,151,151,0,0,0,0,0.0
1605,華新,42983,42548,435,977,1132,-155,2.27
1608,華榮,7008,6985,23,37,40,-3,0.53
1609,大亞,12157,12168,-11,16,14,2,0.13
1611,中電,3247,3244,3,3,3,0,0.09
1612,宏泰,1783,1778,5,0,0,0,0.0
1614,三洋電,295,295,0,0,0,0,0.0
1615,大山,102,102,0,0,0,0,0.0
1616,億泰,2671,2667,4,1,1,0,0.04
1617,榮星,1749,1767,-18,5,6,-1,0.29
1618,合機,3183,3189,-6,0,0,0,0.0
1623,大東電,349,349,0,0,0,0,0.0
1626,艾美特-KY,1565,1565,0,0,0,0,0.0
1702,南僑,267,269,-2,0,0,0,0.0
1707,葡萄王,436,433,3,24,21,3,5.5
1708,東鹼,6482,6454,28,52,43,9,0.8
1709,和益,31387,31588,-201,139,128,11,0.44
1710,東聯,10629,11088,-459,72,81,-9,0.68
1711,永光,16563,16318,245,107,111,-4,0.65
1712,興農,508,508,0,0,0,0,0.0
1713,國化,3013,3102,-89,0,0,0,0.0
1714,和桐,18411,18289,122,160,34,126,0.87
1717,長興,16859,17086,-227,415,424,-9,2.46
1718,中纖,21877,21974,-97,269,207,62,1.23
1720,生達,317,317,0,0,0,0,0.0
1721,國慶科技,125,125,0,0,0,0,0.0
1722,台肥,3369,3316,53,45,3,42,1.34
1723,中碳,740,739,1,0,0,0,0.0
1725,元禎,251,251,0,0,0,0,0.0
1726,永記,45,45,0,0,0,0,0.0
1727,中華化,6779,6628,151,223,187,36,3.29
1730,花仙子,11,11,0,0,0,0,0.0
1731,美吾華,273,276,-3,0,0,0,0.0
1732,毛寶,733,729,4,1,1,0,0.14
1733,五鼎,2238,2253,-15,1,1,0,0.04
1734,杏輝,311,312,-1,0,0,0,0.0
1735,日勝化,688,687,1,0,0,0,0.0
1736,喬山,1752,1770,-18,1,1,0,0.06
1737,臺鹽,81,81,0,0,0,0,0.0
1752,南光,309,305,4,0,0,0,0.0
1760,寶齡富錦,1040,1034,6,10,10,0,0.96
1762,中化生,835,833,2,1,1,0,0.12
1773,勝一,1283,1280,3,1,1,0,0.08
1776,展宇,662,644,18,1,1,0,0.15
1783,和康生,436,435,1,0,0,0,0.0
1786,科妍,4834,4834,0,0,0,0,0.0
1789,神隆,3094,3115,-21,7,12,-5,0.23
1795,美時,8495,8485,10,1,9,-8,0.01
1802,台玻,35551,35307,244,1090,1257,-167,3.07
1805,寶徠,1430,1430,0,0,0,0,0.0
1806,冠軍,2475,2485,-10,0,0,0,0.0
1808,潤隆,5203,5195,8,1,2,-1,0.02
1809,中釉,5645,5618,27,37,36,1,0.66
1810,和成,20920,20960,-40,26,51,-25,0.12
1817,凱撒衛,22,22,0,0,0,0,0.0
1903,士紙,2294,2289,5,0,0,0,0.0
1904,正隆,4875,4872,3,30,30,0,0.62
1905,華紙,12121,12108,13,2,4,-2,0.02
1906,寶隆,7000,7020,-20,0,0,0,0.0
1907,永豐餘,24018,24024,-6,4,4,0,0.02
1909,榮成,10870,10844,26,7,7,0,0.06
2002,中鋼,38487,37838,649,38,39,-1,0.1
2006,東和鋼鐵,1064,1053,11,7,7,0,0.66
2007,燁興,5,5,0,0,0,0,0.0
2008,高興昌,93,93,0,0,0,0,0.0
2009,第一銅,6403,6417,-14,28,26,2,0.44
2010,春源,1733,1733,0,1,1,0,0.06
2012,春雨,200,199,1,0,0,0,0.0
2013,中鋼構,1404,1404,0,0,0,0,0.0
2014,中鴻,566,575,-9,0,0,0,0.0
2015,豐興,30,30,0,0,0,0,0.0
2017,官田鋼,8201,8214,-13,0,0,0,0.0
2020,美亞,625,616,9,0,0,0,0.0
2022,聚亨,1998,2023,-25,0,0,0,0.0
2023,燁輝,2444,2405,39,3,8,-5,0.12
2024,志聯,70,70,0,0,0,0,0.0
2025,千興,535,525,10,0,0,0,0.0
2027,大成鋼,22216,22838,-622,376,462,-86,1.69
2028,威致,1121,1119,2,0,0,0,0.0
2029,盛餘,720,741,-21,0,0,0,0.0
2030,彰源,2936,3198,-262,98,151,-53,3.34
2031,新光鋼,2660,2638,22,1,2,-1,0.04
2032,新鋼,2247,2220,27,0,0,0,0.0
2033,佳大,2973,2947,26,68,89,-21,2.29
2034,允強,2693,2702,-9,82,80,2,3.04
2038,海光,3620,3557,63,15,0,15,0.41
2049,上銀,3732,4020,-288,117,156,-39,3.14
2059,川湖,668,669,-1,2,2,0,0.3
2062,橋椿,1267,1266,1,0,0,0,0.0
2069,運錩,1560,1666,-106,38,61,-23,2.44
2101,南港,19463,19467,-4,0,0,0,0.0
2102,泰豐,3072,3067,5,22,22,0,0.72
2103,台橡,11967,11978,-11,67,71,-4,0.56
2104,國際中橡,19487,19571,-84,66,66,0,0.34
2105,正新,9545,9497,48,9,9,0,0.09
2106,建大,3234,3234,0,0,0,0,0.0
2107,厚生,220,221,-1,0,0,0,0.0
2108,南帝,2177,2170,7,36,36,0,1.65
2109,華豐,728,726,2,0,0,0,0.0
2114,鑫永銓,14,14,0,0,0,0,0.0
2115,六暉-KY,472,479,-7,3,3,0,0.64
2201,裕隆,10739,10775,-36,122,116,6,1.14
2204,中華,1295,1285,10,0,0,0,0.0
2206,三陽工業,3100,3125,-25,1,1,0,0.03
2207,和泰車,41,39,2,0,0,0,0.0
2208,台船,0,0,0,0,0,0,0.0
2211,長榮鋼,659,653,6,0,0,0,0.0
2228,劍麟,1463,1466,-3,0,0,0,0.0
2231,為升,2610,2614,-4,153,155,-2,5.86
2233,宇隆,3065,3072,-7,27,28,-1,0.88
2236,百達-KY,11900,11878,22,3,5,-2,0.03
2239,英利-KY,1604,1603,1,0,0,0,0.0
2241,艾姆勒,8065,8044,21,16,16,0,0.2
2243,宏旭-KY,1512,1512,0,6,6,0,0.4
2247,汎德永業,109,109,0,1,1,0,0.92
2248,華勝-KY,552,546,6,0,0,0,0.0
2250,IKKA-KY,1061,1059,2,0,0,0,0.0
2254,巨鎧精密-創,4898,4724,174,0,0,0,0.0
2301,光寶科,16549,16270,279,127,137,-10,0.77
2302,麗正,4145,4107,38,123,126,-3,2.97
2303,聯電,193737,192786,951,5797,6111,-314,2.99
2305,全友,9352,9895,-543,1257,1660,-403,13.44
2308,台達電,9875,9954,-79,40,27,13,0.41
2312,金寶,44555,43528,1027,199,187,12,0.45
2313,華通,36327,36329,-2,1024,1034,-10,2.82
2314,台揚,0,0,0,0,0,0,0.0
2316,楠梓電,3809,3818,-9,40,43,-3,1.05
