證券代號,證券名稱,融資今日餘額,融資前日餘額,融資增減,融券今日餘額,融券前日餘額,融券增減,券資比
009820,元大納斯達克精選,2950,2958,-8,0,0,0,0.0
009821,野村稀土關鍵資源,2684,2724,-40,3,3,0,0.11
009824,群益美國科技巨頭,1031,1044,-13,6,6,0,0.58
009826,貝萊德世界股票,8022,7523,499,0,0,0,0.0
009827,玉山未來全球算力,698,665,33,1,0,1,0.14
009828,中信台日韓PCB,22022,19730,2292,10,210,-200,0.05
009829,大華韓國KOSPI50,21211,19314,1897,210,222,-12,0.99
00982A,主動群益台灣強棒,11802,11427,375,26,28,-2,0.22
00982D,主動富邦動態入息,117,117,0,0,0,0,0.0
00982T,平衡兆豐台美動能,34,36,-2,0,0,0,0.0
00983A,主動中信ARK創新,518,518,0,6,6,0,1.16
00983D,主動富邦複合收益,122,122,0,0,0,0,0.0
00984A,主動安聯台灣高息,1173,1183,-10,2,2,0,0.17
00984D,主動聯博全球非投,19516,19406,110,0,0,0,0.0
00985A,主動野村台灣50,2414,2414,0,72,72,0,2.98
00985B,群益ESG投等債0-5,360,260,100,0,0,0,0.0
00986A,主動台新龍頭成長,55,55,0,0,0,0,0.0
00987A,主動台新優勢成長,1580,1575,5,8,11,-3,0.51
00988A,主動統一全球創新,53798,53728,70,138,112,26,0.26
00989A,主動摩根美國科技,79,79,0,0,0,0,0.0
00990A,主動元大AI新經濟,16415,16424,-9,220,217,3,1.34
00991A,主動復華未來50,119494,119575,-81,1372,1460,-88,1.15
00991B,貝萊德A級公司債,0,0,0,0,0,0,0.0
00992A,主動群益科技創新,18302,18717,-415,417,402,15,2.28
00993A,主動安聯台灣,885,820,65,23,23,0,2.6
00994A,主動第一金台股優,1474,1513,-39,1,4,-3,0.07
00995A,主動中信台灣卓越,1669,1894,-225,16,15,1,0.96
00996A,主動兆豐台灣豐收,3032,3033,-1,4,7,-3,0.13
00997A,主動群益美國增長,10924,10969,-45,0,0,0,0.0
00999A,主動野村臺灣高息,1767,1739,28,1,1,0,0.06
1101,台泥,37014,38077,-1063,56,27,29,0.15
1102,亞泥,773,789,-16,7,7,0,0.91
1103,嘉泥,4209,4209,0,0,0,0,0.0
1104,環泥,1777,1778,-1,0,0,0,0.0
1108,幸福,419,424,-5,44,44,0,10.5
1109,信大,286,283,3,0,0,0,0.0
1110,東泥,2609,2615,-6,0,0,0,0.0
1201,味全,1412,1412,0,0,0,0,0.0
1203,味王,21,21,0,0,0,0,0.0
1210,大成,573,572,1,1,1,0,0.17
1213,大飲,0,0,0,0,0,0,0.0
1215,卜蜂,485,483,2,0,0,0,0.0
1216,統一,771,642,129,0,0,0,0.0
1217,愛之味,2033,2030,3,9,9,0,0.44
1218,泰山,1699,1699,0,21,21,0,1.24
1219,福壽,370,376,-6,1,1,0,0.27
1220,台榮,735,737,-2,1,1,0,0.14
1225,福懋油,6766,6766,0,0,0,0,0.0
1227,佳格,1281,1281,0,1,1,0,0.08
1229,聯華,2837,2839,-2,16,16,0,0.56
1231,聯華食,254,254,0,0,0,0,0.0
1232,大統益,163,166,-3,2,2,0,1.23
1233,天仁,66,67,-1,0,0,0,0.0
1234,黑松,9,9,0,0,0,0,0.0
1235,興泰,1153,1153,0,0,0,0,0.0
1236,宏亞,124,129,-5,0,0,0,0.0
1256,鮮活果汁-KY,349,332,17,2,2,0,0.57
1301,台塑,17244,17436,-192,1003,910,93,5.82
1303,南亞,41300,41230,70,2119,2004,115,5.13
1304,台聚,9493,9793,-300,107,73,34,1.13
1305,華夏,6197,6263,-66,29,27,2,0.47
1307,三芳,1210,1209,1,0,0,0,0.0
1308,亞聚,6056,6106,-50,32,31,1,0.53
1309,台達化,7647,7631,16,72,26,46,0.94
1310,台苯,11416,11440,-24,75,72,3,0.66
1312,國喬,40459,41457,-998,368,311,57,0.91
1313,聯成,10724,10739,-15,44,42,2,0.41
1314,中石化,57085,57802,-717,53,50,3,0.09
1315,達新,86,86,0,0,0,0,0.0
1316,上曜,10731,10780,-49,51,39,12,0.48
1319,東陽,6990,7049,-59,12,12,0,0.17
1321,大洋,7168,7169,-1,1,1,0,0.01
1323,永裕,69,69,0,0,0,0,0.0
1324,地球,1247,1244,3,0,0,0,0.0
1325,恆大,2101,2115,-14,20,20,0,0.95
1326,台化,22156,23488,-1332,514,449,65,2.32
1337,再生-KY,21514,21515,-1,0,0,0,0.0
1338,廣華-KY,4081,4078,3,0,0,0,0.0
1339,昭輝,1014,1013,1,0,0,0,0.0
1340,勝悅-KY,988,988,0,0,0,0,0.0
1342,八貫,489,489,0,3,3,0,0.61
1402,遠東新,8182,8013,169,63,74,-11,0.77
1409,新纖,23720,22100,1620,480,18,462,2.02
1410,南染,208,208,0,0,0,0,0.0
1413,宏洲,0,0,0,0,0,0,0.0
1414,東和,786,810,-24,0,0,0,0.0
1416,廣豐,5602,5613,-11,42,46,-4,0.75
1417,嘉裕,2083,2085,-2,0,0,0,0.0
1418,東華,777,777,0,0,0,0,0.0
1419,新紡,1215,1215,0,0,0,0,0.0
1423,利華,84,84,0,0,0,0,0.0
1432,大魯閣,153,153,0,0,0,0,0.0
1434,福懋,4157,4161,-4,2,2,0,0.05
1435,中福,0,0,0,0,0,0,0.0
1436,華友聯,894,898,-4,2,2,0,0.22
1437,勤益控,3247,3246,1,0,0,0,0.0
1438,三地開發,151,161,-10,0,0,0,0.0
1439,雋揚,994,995,-1,5,5,0,0.5
1440,南紡,5543,5502,41,8,2,6,0.14
1441,大東,0,0,0,0,0,0,0.0
1442,名軒,2622,2575,47,1,1,0,0.04
1443,立益物流,8,8,0,0,0,0,0.0
1444,力麗,816,841,-25,0,0,0,0.0
1445,大宇,1290,1288,2,1,3,-2,0.08
1446,宏和,1584,1568,16,0,0,0,0.0
1447,力鵬,576,596,-20,0,0,0,0.0
1449,佳和,2896,2898,-2,5,5,0,0.17
1451,年興,590,590,0,0,0,0,0.0
1452,宏益,106,106,0,0,0,0,0.0
1453,大將,831,834,-3,0,0,0,0.0
1454,台富,2191,2191,0,0,0,0,0.0
1455,集盛,3326,3357,-31,0,7,-7,0.0
1456,怡華,781,791,-10,0,0,0,0.0
1457,宜進,629,632,-3,1,1,0,0.16
1459,聯發,281,284,-3,0,0,0,0.0
1460,宏遠,0,0,0,0,0,0,0.0
1463,強盛新,500,500,0,0,0,0,0.0
1464,得力,1968,1961,7,0,0,0,0.0
1465,偉全,2921,2936,-15,0,0,0,0.0
1466,聚隆,2902,2897,5,0,1,-1,0.0
1467,南緯,7013,7016,-3,1,1,0,0.01
1468,昶和,0,0,0,0,0,0,0.0
1470,大統新創,3,4,-1,0,0,0,0.0
1471,首利,0,0,0,0,0,0,0.0
1472,三洋實業,3592,3592,0,3,3,0,0.08
1473,台南,819,819,0,2,2,0,0.24
1474,弘裕,3089,3093,-4,0,0,0,0.0
1475,業旺,465,465,0,0,0,0,0.0
1476,儒鴻,1417,1398,19,23,18,5,1.62
1477,聚陽,1753,1771,-18,4,12,-8,0.23
1503,士電,2972,3141,-169,14,13,1,0.47
1504,東元,27516,27683,-167,106,105,1,0.39
1506,正道,0,0,0,0,0,0,0.0
1512,瑞利,0,0,0,0,0,0,0.0
1513,中興電,6830,6895,-65,15,14,1,0.22
1514,亞力,6142,6205,-63,86,65,21,1.4
1515,力山,2757,2787,-30,3,2,1,0.11
1516,川飛,1,1,0,0,0,0,0.0
1517,利奇,1756,1742,14,3,3,0,0.17
1519,華城,4030,4148,-118,60,58,2,1.49
1521,大億,462,460,2,0,0,0,0.0
1522,堤維西,3570,3570,0,30,30,0,0.84
1524,耿鼎,3593,3606,-13,2,3,-1,0.06
1525,江申,204,204,0,0,0,0,0.0
1526,日馳,658,656,2,6,6,0,0.91
1527,鑽全,403,434,-31,0,0,0,0.0
1528,恩德,5801,5719,82,48,79,-31,0.83
1529,樂事綠能,3118,3094,24,806,781,25,25.85
1530,亞崴,247,247,0,0,0,0,0.0
1531,高林股,1586,1586,0,9,9,0,0.57
1532,勤美,2793,2790,3,0,0,0,0.0
1533,車王電,522,525,-3,2,2,0,0.38
1535,中宇,50,52,-2,0,0,0,0.0
1536,和大,6242,6245,-3,140,140,0,2.24
1537,廣隆,60,60,0,0,0,0,0.0
1538,正峰,0,0,0,0,0,0,0.0
1539,巨庭,1210,1210,0,0,0,0,0.0
1540,喬福,1378,1382,-4,1,1,0,0.07
1541,錩泰,113,111,2,0,0,0,0.0
1558,伸興,147,159,-12,0,0,0,0.0
1560,中砂,1310,1357,-47,22,20,2,1.68
1563,巧新,3050,3148,-98,7,8,-1,0.23
1568,倉佑,2008,2008,0,1,1,0,0.05
1582,信錦,3697,3675,22,7,4,3,0.19
1583,程泰,69,69,0,0,0,0,0.0
1587,吉茂,1666,1673,-7,0,0,0,0.0
1589,永冠-KY,628,628,0,0,0,0,0.0
1590,亞德客-KY,112,101,11,0,0,0,0.0
1597,直得,3533,3908,-375,65,39,26,1.84
1598,岱宇,2138,2102,36,0,0,0,0.0
1603,華電,1915,1919,-4,0,0,0,0.0
1604,聲寶,213,213,0,0,0,0,0.0
1605,華新,42559,42309,250,1237,1218,19,2.91
1608,華榮,7012,7088,-76,59,57,2,0.84
1609,大亞,11905,12168,-263,17,17,0,0.14
1611,中電,3262,3259,3,3,3,0,0.09
1612,宏泰,1775,1810,-35,0,0,0,0.0
1614,三洋電,298,299,-1,0,0,0,0.0
1615,大山,111,112,-1,0,0,0,0.0
1616,億泰,2666,2664,2,0,0,0,0.0
1617,榮星,1742,1762,-20,6,5,1,0.34
1618,合機,3250,3233,17,0,0,0,0.0
1623,大東電,313,205,108,0,0,0,0.0
1626,艾美特-KY,1607,1619,-12,0,0,0,0.0
1702,南僑,262,262,0,0,0,0,0.0
1707,葡萄王,405,345,60,0,0,0,0.0
1708,東鹼,6612,6631,-19,47,47,0,0.71
1709,和益,30116,30781,-665,94,69,25,0.31
1710,東聯,11259,11488,-229,73,79,-6,0.65
1711,永光,16961,17161,-200,160,163,-3,0.94
1712,興農,546,506,40,0,0,0,0.0
1713,國化,3090,2550,540,0,0,0,0.0
1714,和桐,22041,22096,-55,33,24,9,0.15
1717,長興,17343,17238,105,516,501,15,2.98
1718,中纖,21928,21492,436,152,100,52,0.69
1720,生達,314,312,2,0,0,0,0.0
1721,國慶科技,125,125,0,0,0,0,0.0
1722,台肥,3105,3048,57,0,0,0,0.0
1723,中碳,612,609,3,0,1,-1,0.0
1725,元禎,249,246,3,0,0,0,0.0
1726,永記,45,45,0,0,0,0,0.0
1727,中華化,6792,6923,-131,216,215,1,3.18
1730,花仙子,11,8,3,0,0,0,0.0
1731,美吾華,276,273,3,0,0,0,0.0
1732,毛寶,710,727,-17,1,1,0,0.14
1733,五鼎,2255,2248,7,6,6,0,0.27
1734,杏輝,311,309,2,0,0,0,0.0
1735,日勝化,692,693,-1,0,0,0,0.0
1736,喬山,1721,1747,-26,1,1,0,0.06
1737,臺鹽,81,80,1,0,0,0,0.0
1752,南光,314,314,0,0,0,0,0.0
1760,寶齡富錦,1018,1019,-1,10,10,0,0.98
1762,中化生,827,828,-1,1,1,0,0.12
1773,勝一,1306,1315,-9,1,1,0,0.08
1776,展宇,644,638,6,1,1,0,0.16
1783,和康生,429,431,-2,0,0,0,0.0
1786,科妍,4895,4909,-14,0,0,0,0.0
1789,神隆,3187,3220,-33,3,3,0,0.09
1795,美時,8573,8570,3,13,17,-4,0.15
1802,台玻,35729,36125,-396,1763,1787,-24,4.93
1805,寶徠,1420,1410,10,0,0,0,0.0
1806,冠軍,2511,2530,-19,0,0,0,0.0
1808,潤隆,5015,5033,-18,3,3,0,0.06
1809,中釉,5574,5442,132,54,48,6,0.97
1810,和成,20936,20877,59,42,48,-6,0.2
1817,凱撒衛,21,24,-3,0,0,0,0.0
1903,士紙,2281,2282,-1,0,0,0,0.0
1904,正隆,4891,4891,0,33,34,-1,0.67
1905,華紙,12188,12102,86,6,3,3,0.05
1906,寶隆,7055,7062,-7,0,0,0,0.0
1907,永豐餘,24042,24043,-1,5,5,0,0.02
1909,榮成,10942,10892,50,11,9,2,0.1
2002,中鋼,39778,39805,-27,102,80,22,0.26
2006,東和鋼鐵,1080,1080,0,8,7,1,0.74
2007,燁興,5,5,0,0,0,0,0.0
2008,高興昌,93,92,1,0,0,0,0.0
2009,第一銅,6432,6289,143,55,48,7,0.86
2010,春源,1691,1691,0,1,1,0,0.06
2012,春雨,205,206,-1,0,0,0,0.0
2013,中鋼構,1398,1398,0,0,0,0,0.0
2014,中鴻,875,884,-9,0,0,0,0.0
2015,豐興,30,30,0,0,0,0,0.0
2017,官田鋼,8238,8256,-18,0,0,0,0.0
2020,美亞,640,649,-9,0,0,0,0.0
2022,聚亨,2032,2032,0,0,0,0,0.0
2023,燁輝,2459,2460,-1,29,24,5,1.18
2024,志聯,73,73,0,0,0,0,0.0
2025,千興,501,501,0,0,0,0,0.0
2027,大成鋼,23657,24295,-638,397,410,-13,1.68
2028,威致,1130,1138,-8,0,0,0,0.0
2029,盛餘,772,772,0,0,0,0,0.0
2030,彰源,3526,3458,68,149,155,-6,4.23
2031,新光鋼,2646,2668,-22,6,6,0,0.23
2032,新鋼,2253,2275,-22,0,0,0,0.0
2033,佳大,3011,3190,-179,84,74,10,2.79
2034,允強,2760,2704,56,88,89,-1,3.19
2038,海光,3555,3558,-3,3,0,3,0.08
2049,上銀,3612,3732,-120,127,73,54,3.52
2059,川湖,688,716,-28,4,6,-2,0.58
2062,橋椿,1278,1281,-3,0,0,0,0.0
2069,運錩,936,734,202,38,21,17,4.06
2101,南港,19485,19492,-7,0,0,0,0.0
2102,泰豐,3111,3173,-62,22,22,0,0.71
2103,台橡,12889,12431,458,79,90,-11,0.61
2104,國際中橡,19240,19593,-353,74,45,29,0.38
2105,正新,9397,9316,81,9,9,0,0.1
2106,建大,3261,3254,7,0,0,0,0.0
2107,厚生,120,110,10,0,0,0,0.0
2108,南帝,2154,2162,-8,37,37,0,1.72
2109,華豐,719,719,0,0,0,0,0.0
2114,鑫永銓,15,15,0,0,0,0,0.0
2115,六暉-KY,466,468,-2,3,3,0,0.64
2201,裕隆,10984,10921,63,111,113,-2,1.01
2204,中華,1246,1250,-4,0,0,0,0.0
2206,三陽工業,3143,3154,-11,1,1,0,0.03
2207,和泰車,43,46,-3,0,0,0,0.0
2208,台船,0,0,0,0,0,0,0.0
2211,長榮鋼,575,580,-5,0,0,0,0.0
2228,劍麟,1466,1482,-16,0,0,0,0.0
2231,為升,2614,2614,0,145,136,9,5.55
2233,宇隆,3336,3445,-109,40,80,-40,1.2
2236,百達-KY,11725,11671,54,3,3,0,0.03
2239,英利-KY,1603,1600,3,0,0,0,0.0
2241,艾姆勒,7964,7947,17,16,16,0,0.2
2243,宏旭-KY,1456,1444,12,7,7,0,0.48
2247,汎德永業,105,105,0,1,1,0,0.95
2248,華勝-KY,573,596,-23,0,0,0,0.0
2250,IKKA-KY,1071,1073,-2,0,0,0,0.0
2254,巨鎧精密-創,4026,3726,300,0,0,0,0.0
2301,光寶科,18703,18670,33,212,215,-3,1.13
2302,麗正,4208,4180,28,122,134,-12,2.9
2303,聯電,200072,184581,15491,5902,5262,640,2.95
2305,全友,7586,7199,387,188,145,43,2.48
2308,台達電,9254,9154,100,38,34,4,0.41
2312,金寶,43321,43605,-284,311,332,-21,0.72
2313,華通,38250,37954,296,1125,1171,-46,2.94
2314,台揚,0,0,0,0,0,0,0.0
