證券代號,證券名稱,融資今日餘額,融資前日餘額,融資增減,融券今日餘額,融券前日餘額,融券增減,券資比
00713,元大台灣高息低波,406,384,22,0,0,0,0.0
00714,群益道瓊美國地產,3,2,1,0,0,0,0.0
00715L,期街口布蘭特正2,4401,4492,-91,5030,5032,-2,114.29
00717,富邦美國特別股,2,2,0,0,0,0,0.0
00728,第一金工業30,79,50,29,0,0,0,0.0
00730,富邦臺灣優質高息,2,2,0,0,0,0,0.0
00731,復華富時高息低波,1,1,0,0,0,0,0.0
00733,富邦臺灣中小,31,32,-1,0,0,0,0.0
00735,國泰臺韓科技,4929,5020,-91,432,433,-1,8.76
00736,國泰新興市場,0,0,0,0,0,0,0.0
00737,國泰AI機器人,51,50,1,0,0,0,0.0
00738U,期元大道瓊白銀,18964,18956,8,355,358,-3,1.87
00739,元大MSCI A股,0,0,0,0,0,0,0.0
00752,中信中國50,324,317,7,2,2,0,0.62
00753L,中信中國50正2,73688,73114,574,864,883,-19,1.17
00757,統一FANG+,216,228,-12,3,3,0,1.39
00762,元大全球AI,82,82,0,0,0,0,0.0
00763U,期街口道瓊銅,2073,2063,10,0,0,0,0.0
00770,國泰北美科技,378,409,-31,0,0,0,0.0
00771,元大US高息特別股,1,1,0,0,0,0,0.0
00775B,台新投等債15+,0,0,0,0,0,0,0.0
00783,富邦中証500,338,337,1,0,0,0,0.0
00830,國泰費城半導體,8713,8740,-27,1307,1308,-1,15.0
00850,元大臺灣ESG永續,12,12,0,0,0,0,0.0
00851,台新全球AI,2,2,0,0,0,0,0.0
00852L,國泰美國道瓊正2,165,117,48,54,54,0,32.73
00861,元大全球未來通訊,35,35,0,0,0,0,0.0
00865B,國泰US短期公債,13,14,-1,0,0,0,0.0
00875,國泰網路資安,148,302,-154,0,0,0,0.0
00876,元大全球5G,12,12,0,0,0,0,0.0
00878,國泰永續高股息,3204,3376,-172,93,104,-11,2.9
00881,國泰台灣科技龍頭,7207,7415,-208,7,8,-1,0.1
00882,中信中國高股息,2576,2550,26,5,5,0,0.19
00885,富邦越南,2412,2414,-2,128,128,0,5.31
00891,中信關鍵半導體,5850,6077,-227,14,27,-13,0.24
00892,富邦台灣半導體,1183,1182,1,3,6,-3,0.25
00893,國泰智能電動車,117,118,-1,18,18,0,15.38
00894,中信小資高價30,363,354,9,1,8,-7,0.28
00895,富邦未來車,79,78,1,8,8,0,10.13
00896,中信綠能及電動車,2519,2704,-185,7,0,7,0.28
00897,富邦基因免疫生技,176,176,0,0,0,0,0.0
00898,國泰基因免疫革命,415,415,0,0,0,0,0.0
00899,FT潔淨能源,50,50,0,0,0,0,0.0
00900,富邦特選高股息30,158,231,-73,0,0,0,0.0
00901,永豐智能車供應鏈,2,2,0,0,0,0,0.0
00902,中信電池及儲能,2384,2386,-2,5,5,0,0.21
00903,富邦元宇宙,16,16,0,0,0,0,0.0
00904,台新臺灣半導體30,367,368,-1,0,0,0,0.0
00905,FT臺灣Smart,331,339,-8,0,0,0,0.0
00907,永豐優息存股,76,95,-19,0,0,0,0.0
00908,富邦入息REITs+,0,0,0,0,0,0,0.0
00909,國泰數位支付服務,944,955,-11,9,5,4,0.95
00910,第一金太空衛星,1777,1803,-26,2,2,0,0.11
00911,兆豐洲際半導體,235,236,-1,1,1,0,0.43
00912,中信臺灣智慧50,16,16,0,0,0,0,0.0
00913,兆豐台灣晶圓製造,541,551,-10,1,1,0,0.18
00915,凱基優選高股息30,100,102,-2,0,0,0,0.0
00916,國泰全球品牌50,492,492,0,0,0,0,0.0
00917,中信特選金融,107,106,1,1,0,1,0.93
00918,大華優利高填息30,30997,25993,5004,0,0,0,0.0
00919,群益台灣精選高息,19347,19966,-619,16,197,-181,0.08
00920,富邦ESG綠色電力,14,15,-1,0,0,0,0.0
00921,兆豐龍頭等權重,252,255,-3,0,0,0,0.0
00922,國泰台灣領袖50,1613,1540,73,2,7,-5,0.12
00923,群益台ESG低碳50,1393,1443,-50,0,0,0,0.0
00924,復華S&P500成長,29,30,-1,0,0,0,0.0
00926,凱基全球菁英55,11,11,0,0,0,0,0.0
00927,群益半導體收益,10457,10603,-146,74,40,34,0.71
00929,復華台灣科技優息,10607,11105,-498,0,0,0,0.0
00930,永豐ESG低碳高息,107,149,-42,0,0,0,0.0
00932,兆豐永續高息等權,5,6,-1,0,0,0,0.0
00934,中信成長高股息,690,705,-15,0,0,0,0.0
00935,野村臺灣新科技50,8200,8102,98,4,6,-2,0.05
00936,台新永續高息中小,15,15,0,0,0,0,0.0
00938,凱基優選30,1,1,0,0,0,0,0.0
00939,統一台灣高息動能,633,649,-16,0,0,0,0.0
00940,元大台灣價值高息,1229,1266,-37,0,0,0,0.0
00941,中信上游半導體,198,196,2,0,0,0,0.0
00943,兆豐電子高息等權,26,33,-7,0,0,0,0.0
00944,野村趨勢動能高息,6,6,0,0,0,0,0.0
00945B,凱基美國非投等債,129,133,-4,0,0,0,0.0
00946,群益科技高息成長,508,508,0,0,0,0,0.0
00947,台新臺灣IC設計,4319,4494,-175,48,49,-1,1.11
00949,復華日本龍頭,115,117,-2,0,0,0,0.0
00951,台新日本半導體,1680,1618,62,0,0,0,0.0
00952,凱基台灣AI50,2153,2158,-5,0,0,0,0.0
00953B,群益優選非投等債,134388,133123,1265,0,0,0,0.0
00954,中信日本半導體,1908,1880,28,0,1,-1,0.0
00956,中信日經高股息,26,28,-2,0,0,0,0.0
00960,野村全球航運龍頭,232,258,-26,0,0,0,0.0
00961,FT臺灣永續高息,9150,9697,-547,0,0,0,0.0
00962,台新AI優息動能,1080,845,235,0,0,0,0.0
00963,中信全球高股息,184,183,1,0,0,0,0.0
00964,中信亞太高股息,71,72,-1,0,0,0,0.0
00965,元大航太防衛科技,1189,1189,0,41,41,0,3.45
00971,野村美國研發龍頭,10,10,0,0,0,0,0.0
00972,野村日本動能高息,0,0,0,0,0,0,0.0
009800,中信NASDAQ,1352,1338,14,10,10,0,0.74
009801,中信美國創新科技,68,68,0,0,0,0,0.0
009802,富邦旗艦50,1849,1912,-63,1,0,1,0.05
009803,玉山市值動能50,1579,1639,-60,0,0,0,0.0
009804,聯邦台精彩50,381,381,0,0,0,0,0.0
009805,台新美國電力基建,6193,6211,-18,40,0,40,0.65
009808,華南永昌優選50,3,3,0,0,0,0,0.0
009809,富邦淨零ESG50,3,3,0,0,0,0,0.0
00980A,主動野村臺灣優選,3010,3037,-27,11,12,-1,0.37
009810,玉山全球藍籌100,4,4,0,0,0,0,0.0
009811,統一美國50,26,26,0,35,35,0,134.62
009812,野村日本東證,2,2,0,0,0,0,0.0
009813,貝萊德標普卓越50,57,57,0,0,0,0,0.0
009816,凱基台灣TOP50,28350,27369,981,729,705,24,2.57
009817,國泰日本不動產,61,61,0,0,0,0,0.0
009818,華南永昌NASDAQxT,22,33,-11,0,0,0,0.0
009819,中信數據及電力,3911,3987,-76,1,1,0,0.03
00981A,主動統一台股增長,185683,189623,-3940,564,654,-90,0.3
00981T,平衡凱基雙核收息,158,158,0,0,0,0,0.0
009820,元大納斯達克精選,2897,2916,-19,0,0,0,0.0
009821,野村稀土關鍵資源,3201,3138,63,1,2,-1,0.03
009824,群益美國科技巨頭,977,997,-20,6,6,0,0.61
009826,貝萊德世界股票,8064,8050,14,0,0,0,0.0
009827,玉山未來全球算力,608,713,-105,3,2,1,0.49
009828,中信台日韓PCB,20848,20748,100,2,7,-5,0.01
009829,大華韓國KOSPI50,34288,32543,1745,85,43,42,0.25
00982A,主動群益台灣強棒,12684,12014,670,19,20,-1,0.15
00982D,主動富邦動態入息,120,117,3,0,0,0,0.0
00982T,平衡兆豐台美動能,63,63,0,0,0,0,0.0
00983A,主動中信ARK創新,507,507,0,6,6,0,1.18
00983D,主動富邦複合收益,122,122,0,0,0,0,0.0
00984A,主動安聯台灣高息,1149,1119,30,1,1,0,0.09
00984D,主動聯博全球非投,19298,19315,-17,0,0,0,0.0
00985A,主動野村台灣50,3061,3002,59,62,62,0,2.03
00985B,群益ESG投等債0-5,262,260,2,0,0,0,0.0
00986A,主動台新龍頭成長,54,54,0,0,0,0,0.0
00987A,主動台新優勢成長,1693,1684,9,13,11,2,0.77
00988A,主動統一全球創新,50810,52373,-1563,125,309,-184,0.25
00989A,主動摩根美國科技,78,78,0,0,0,0,0.0
00990A,主動元大AI新經濟,16422,16140,282,135,149,-14,0.82
00991A,主動復華未來50,116464,120322,-3858,1509,1363,146,1.3
00991B,貝萊德A級公司債,0,0,0,0,0,0,0.0
00992A,主動群益科技創新,18433,18112,321,175,315,-140,0.95
00993A,主動安聯台灣,1132,1146,-14,23,23,0,2.03
00994A,主動第一金台股優,1359,1256,103,0,0,0,0.0
00995A,主動中信台灣卓越,1439,1437,2,18,15,3,1.25
00996A,主動兆豐台灣豐收,2984,2890,94,8,2,6,0.27
00997A,主動群益美國增長,11205,10918,287,0,0,0,0.0
00999A,主動野村臺灣高息,2143,2154,-11,0,0,0,0.0
1101,台泥,36474,37460,-986,17,34,-17,0.05
1102,亞泥,795,791,4,7,7,0,0.88
1103,嘉泥,4273,4273,0,0,0,0,0.0
1104,環泥,1817,1819,-2,0,0,0,0.0
1108,幸福,444,442,2,44,44,0,9.91
1109,信大,302,301,1,0,0,0,0.0
1110,東泥,2406,2391,15,0,0,0,0.0
1201,味全,1430,1430,0,0,0,0,0.0
1203,味王,21,21,0,0,0,0,0.0
1210,大成,541,533,8,0,0,0,0.0
1213,大飲,0,0,0,0,0,0,0.0
1215,卜蜂,486,490,-4,0,0,0,0.0
1216,統一,744,887,-143,0,0,0,0.0
1217,愛之味,1731,1760,-29,11,11,0,0.64
1218,泰山,1658,1668,-10,21,21,0,1.27
1219,福壽,286,286,0,1,1,0,0.35
1220,台榮,666,726,-60,1,1,0,0.15
1225,福懋油,6760,6761,-1,0,1,-1,0.0
1227,佳格,1251,1271,-20,1,1,0,0.08
1229,聯華,2904,2916,-12,16,16,0,0.55
1231,聯華食,248,249,-1,0,0,0,0.0
1232,大統益,135,137,-2,1,0,1,0.74
1233,天仁,58,58,0,0,0,0,0.0
1234,黑松,9,9,0,0,0,0,0.0
1235,興泰,1155,1155,0,0,0,0,0.0
1236,宏亞,123,123,0,0,0,0,0.0
1256,鮮活果汁-KY,324,336,-12,1,2,-1,0.31
1301,台塑,18374,19288,-914,789,717,72,4.29
1303,南亞,38218,40673,-2455,2548,1728,820,6.67
1304,台聚,9691,10158,-467,92,80,12,0.95
1305,華夏,6334,6380,-46,26,36,-10,0.41
1307,三芳,1155,1167,-12,0,0,0,0.0
1308,亞聚,5928,6052,-124,30,28,2,0.51
1309,台達化,7980,7847,133,44,37,7,0.55
1310,台苯,11238,11355,-117,100,58,42,0.89
1312,國喬,38463,38411,52,293,288,5,0.76
1313,聯成,10676,10869,-193,42,43,-1,0.39
1314,中石化,76268,53757,22511,226,56,170,0.3
1315,達新,73,73,0,0,0,0,0.0
1316,上曜,11007,11018,-11,26,26,0,0.24
1319,東陽,6858,6955,-97,3,3,0,0.04
1321,大洋,7173,7179,-6,1,2,-1,0.01
1323,永裕,66,66,0,0,0,0,0.0
1324,地球,1250,1251,-1,0,0,0,0.0
1325,恆大,2012,2048,-36,11,11,0,0.55
1326,台化,21102,21630,-528,254,200,54,1.2
1337,再生-KY,21507,21535,-28,0,0,0,0.0
1338,廣華-KY,4170,4171,-1,0,0,0,0.0
1339,昭輝,1013,1016,-3,0,0,0,0.0
1340,勝悅-KY,988,988,0,0,0,0,0.0
1342,八貫,491,489,2,1,1,0,0.2
1402,遠東新,7932,8197,-265,69,60,9,0.87
1409,新纖,24158,23347,811,95,99,-4,0.39
1410,南染,209,212,-3,5,5,0,2.39
1413,宏洲,0,0,0,0,0,0,0.0
1414,東和,692,707,-15,0,0,0,0.0
1416,廣豐,5692,5700,-8,0,22,-22,0.0
1417,嘉裕,2148,2144,4,0,0,0,0.0
1418,東華,778,778,0,0,0,0,0.0
1419,新紡,1231,1231,0,0,0,0,0.0
1423,利華,88,88,0,0,0,0,0.0
1432,大魯閣,147,147,0,0,0,0,0.0
1434,福懋,4266,4315,-49,0,1,-1,0.0
1435,中福,0,0,0,0,0,0,0.0
1436,華友聯,881,882,-1,2,2,0,0.23
1437,勤益控,3127,3127,0,0,0,0,0.0
1438,三地開發,150,147,3,0,0,0,0.0
1439,雋揚,995,995,0,5,5,0,0.5
1440,南紡,5181,5279,-98,11,1,10,0.21
1441,大東,0,0,0,0,0,0,0.0
1442,名軒,2674,2697,-23,0,1,-1,0.0
1443,立益物流,8,8,0,0,0,0,0.0
1444,力麗,789,783,6,9,6,3,1.14
1445,大宇,1314,1312,2,1,1,0,0.08
1446,宏和,1564,1575,-11,0,17,-17,0.0
1447,力鵬,550,555,-5,0,0,0,0.0
1449,佳和,3046,3063,-17,7,7,0,0.23
1451,年興,564,576,-12,0,0,0,0.0
1452,宏益,127,107,20,0,0,0,0.0
1453,大將,849,849,0,0,0,0,0.0
1454,台富,2313,2313,0,0,0,0,0.0
1455,集盛,3299,3366,-67,0,0,0,0.0
1456,怡華,800,812,-12,0,0,0,0.0
1457,宜進,612,612,0,1,1,0,0.16
1459,聯發,288,288,0,0,0,0,0.0
1460,宏遠,0,0,0,0,0,0,0.0
1463,強盛新,441,440,1,0,0,0,0.0
1464,得力,1948,1988,-40,0,0,0,0.0
1465,偉全,2911,2922,-11,0,0,0,0.0
1466,聚隆,2893,2920,-27,13,13,0,0.45
1467,南緯,7020,7005,15,1,1,0,0.01
1468,昶和,0,0,0,0,0,0,0.0
1470,大統新創,2,2,0,0,0,0,0.0
1471,首利,0,0,0,0,0,0,0.0
1472,三洋實業,3591,3591,0,3,3,0,0.08
1473,台南,811,811,0,0,0,0,0.0
1474,弘裕,2816,2911,-95,0,0,0,0.0
1475,業旺,463,464,-1,0,0,0,0.0
1476,儒鴻,1491,1488,3,20,20,0,1.34
1477,聚陽,1776,1801,-25,1,5,-4,0.06
1503,士電,2795,2729,66,16,18,-2,0.57
1504,東元,28170,27467,703,97,97,0,0.34
1506,正道,0,0,0,0,0,0,0.0
1512,瑞利,0,0,0,0,0,0,0.0
1513,中興電,6752,6705,47,14,13,1,0.21
1514,亞力,5935,5961,-26,29,28,1,0.49
1515,力山,2750,2754,-4,1,1,0,0.04
1516,川飛,1,1,0,0,0,0,0.0
1517,利奇,1708,1715,-7,0,0,0,0.0
1519,華城,3354,3365,-11,72,74,-2,2.15
1521,大億,462,462,0,0,0,0,0.0
1522,堤維西,3499,3513,-14,9,39,-30,0.26
1524,耿鼎,3575,3577,-2,2,2,0,0.06
1525,江申,206,206,0,0,0,0,0.0
1526,日馳,631,639,-8,6,6,0,0.95
1527,鑽全,361,380,-19,0,0,0,0.0
1528,恩德,6176,6245,-69,462,556,-94,7.48
1529,樂事綠能,3262,3277,-15,126,424,-298,3.86
1530,亞崴,247,247,0,0,0,0,0.0
1531,高林股,1562,1562,0,9,9,0,0.58
1532,勤美,2818,2816,2,4,4,0,0.14
1533,車王電,533,534,-1,2,2,0,0.38
1535,中宇,49,49,0,0,0,0,0.0
1536,和大,6358,6352,6,122,123,-1,1.92
1537,廣隆,61,60,1,0,0,0,0.0
1538,正峰,0,0,0,0,0,0,0.0
1539,巨庭,1217,1210,7,0,0,0,0.0
1540,喬福,1406,1361,45,2,2,0,0.14
1541,錩泰,107,105,2,0,0,0,0.0
1558,伸興,285,278,7,0,0,0,0.0
1560,中砂,1196,1181,15,94,55,39,7.86
1563,巧新,2650,2654,-4,7,1,6,0.26
1568,倉佑,2006,1995,11,3,4,-1,0.15
1582,信錦,3665,3665,0,3,3,0,0.08
1583,程泰,64,64,0,0,0,0,0.0
1587,吉茂,1633,1633,0,0,0,0,0.0
1589,永冠-KY,565,565,0,0,0,0,0.0
1590,亞德客-KY,130,133,-3,0,0,0,0.0
1597,直得,3160,3158,2,15,24,-9,0.47
1598,岱宇,2131,2138,-7,0,0,0,0.0
1603,華電,1918,1922,-4,0,0,0,0.0
1604,聲寶,142,149,-7,0,0,0,0.0
1605,華新,42865,43025,-160,985,987,-2,2.3
1608,華榮,6938,6958,-20,40,40,0,0.58
1609,大亞,12006,11898,108,16,15,1,0.13
1611,中電,3305,3289,16,3,3,0,0.09
1612,宏泰,1780,1782,-2,0,0,0,0.0
1614,三洋電,293,295,-2,0,0,0,0.0
1615,大山,106,106,0,0,0,0,0.0
1616,億泰,2669,2669,0,2,1,1,0.07
1617,榮星,1719,1726,-7,7,5,2,0.41
1618,合機,3110,3184,-74,0,0,0,0.0
1623,大東電,349,349,0,0,0,0,0.0
1626,艾美特-KY,1565,1565,0,0,0,0,0.0
1702,南僑,268,268,0,0,0,0,0.0
1707,葡萄王,433,434,-1,21,21,0,4.85
1708,東鹼,6350,6557,-207,63,51,12,0.99
1709,和益,27693,32241,-4548,543,300,243,1.96
1710,東聯,11666,10831,835,78,71,7,0.67
1711,永光,16659,16634,25,108,113,-5,0.65
1712,興農,509,509,0,0,0,0,0.0
1713,國化,2824,2955,-131,0,0,0,0.0
1714,和桐,18766,18864,-98,117,97,20,0.62
1717,長興,16941,16975,-34,431,432,-1,2.54
1718,中纖,21474,21975,-501,177,134,43,0.82
1720,生達,309,309,0,0,0,0,0.0
1721,國慶科技,124,125,-1,0,0,0,0.0
1722,台肥,3489,3437,52,42,42,0,1.2
1723,中碳,759,788,-29,0,0,0,0.0
1725,元禎,248,251,-3,0,0,0,0.0
1726,永記,18,26,-8,0,0,0,0.0
1727,中華化,8273,6650,1623,575,311,264,6.95
1730,花仙子,11,11,0,0,0,0,0.0
1731,美吾華,273,275,-2,0,0,0,0.0
1732,毛寶,695,712,-17,1,1,0,0.14
1733,五鼎,2231,2237,-6,1,1,0,0.04
1734,杏輝,310,310,0,0,0,0,0.0
1735,日勝化,686,687,-1,0,0,0,0.0
1736,喬山,1704,1720,-16,1,1,0,0.06
1737,臺鹽,80,81,-1,0,0,0,0.0
1752,南光,310,309,1,0,0,0,0.0
1760,寶齡富錦,1055,1040,15,10,10,0,0.95
1762,中化生,830,838,-8,1,1,0,0.12
1773,勝一,1260,1277,-17,1,1,0,0.08
1776,展宇,680,671,9,1,1,0,0.15
1783,和康生,438,436,2,0,0,0,0.0
1786,科妍,4835,4835,0,0,0,0,0.0
1789,神隆,3107,3108,-1,12,12,0,0.39
1795,美時,8433,8477,-44,0,3,-3,0.0
1802,台玻,35579,35605,-26,1118,1042,76,3.14
1805,寶徠,1439,1432,7,0,0,0,0.0
1806,冠軍,2459,2462,-3,0,0,0,0.0
1808,潤隆,5639,5574,65,1,1,0,0.02
1809,中釉,5512,5630,-118,46,46,0,0.83
1810,和成,20878,20877,1,25,25,0,0.12
1817,凱撒衛,18,22,-4,0,0,0,0.0
1903,士紙,2324,2290,34,0,0,0,0.0
1904,正隆,4887,4869,18,31,30,1,0.63
1905,華紙,12184,12134,50,5,2,3,0.04
1906,寶隆,6993,6999,-6,0,0,0,0.0
1907,永豐餘,24022,24024,-2,2,4,-2,0.01
1909,榮成,9644,9605,39,67,67,0,0.69
2002,中鋼,38747,38621,126,31,36,-5,0.08
2006,東和鋼鐵,1101,1045,56,7,7,0,0.64
2007,燁興,5,5,0,0,0,0,0.0
2008,高興昌,92,93,-1,0,0,0,0.0
2009,第一銅,6336,6389,-53,32,29,3,0.51
2010,春源,1716,1745,-29,0,0,0,0.0
2012,春雨,197,198,-1,0,0,0,0.0
2013,中鋼構,1403,1404,-1,0,0,0,0.0
2014,中鴻,552,556,-4,0,0,0,0.0
2015,豐興,20,29,-9,0,0,0,0.0
2017,官田鋼,8196,8199,-3,0,0,0,0.0
2020,美亞,617,617,0,0,0,0,0.0
2022,聚亨,1970,1995,-25,0,0,0,0.0
2023,燁輝,2538,2504,34,3,3,0,0.12
2024,志聯,70,70,0,0,0,0,0.0
2025,千興,568,539,29,0,0,0,0.0
2027,大成鋼,21841,21922,-81,366,352,14,1.68
2028,威致,1117,1117,0,0,0,0,0.0
2029,盛餘,729,728,1,0,0,0,0.0
2030,彰源,2847,2805,42,97,101,-4,3.41
2031,新光鋼,2655,2664,-9,1,1,0,0.04
2032,新鋼,2237,2233,4,0,0,0,0.0
2033,佳大,2889,2984,-95,139,80,59,4.81
2034,允強,2609,2659,-50,100,82,18,3.83
2038,海光,3657,3650,7,15,15,0,0.41
2049,上銀,3506,3689,-183,111,102,9,3.17
2059,川湖,671,653,18,1,1,0,0.15
2062,橋椿,1266,1266,0,0,0,0,0.0
2069,運錩,1531,1504,27,50,44,6,3.27
2101,南港,19494,19499,-5,0,0,0,0.0
2102,泰豐,3070,3070,0,25,22,3,0.81
2103,台橡,12332,11984,348,89,69,20,0.72
2104,國際中橡,19565,19558,7,95,66,29,0.49
2105,正新,9401,9387,14,13,14,-1,0.14
2106,建大,3240,3240,0,0,0,0,0.0
2107,厚生,214,214,0,0,0,0,0.0
2108,南帝,2186,2205,-19,130,115,15,5.95
2109,華豐,724,726,-2,0,0,0,0.0
2114,鑫永銓,9,10,-1,0,0,0,0.0
2115,六暉-KY,456,466,-10,3,3,0,0.66
2201,裕隆,10966,11002,-36,58,45,13,0.53
2204,中華,1260,1316,-56,0,0,0,0.0
2206,三陽工業,3085,3099,-14,1,1,0,0.03
2207,和泰車,42,43,-1,0,0,0,0.0
2208,台船,0,0,0,0,0,0,0.0
2211,長榮鋼,626,629,-3,1,1,0,0.16
2228,劍麟,1450,1452,-2,0,0,0,0.0
2231,為升,2607,2607,0,145,143,2,5.56
2233,宇隆,2947,2983,-36,18,24,-6,0.61
2236,百達-KY,12112,12116,-4,8,8,0,0.07
2239,英利-KY,1576,1604,-28,0,0,0,0.0
2241,艾姆勒,8133,8114,19,16,16,0,0.2
2243,宏旭-KY,1506,1509,-3,6,6,0,0.4
2247,汎德永業,108,109,-1,1,1,0,0.93
2248,華勝-KY,560,555,5,0,0,0,0.0
2250,IKKA-KY,1063,1062,1,0,0,0,0.0
2254,巨鎧精密-創,5140,4987,153,3,3,0,0.06
2301,光寶科,16878,16844,34,102,106,-4,0.6
2302,麗正,3982,3784,198,197,196,1,4.95
2303,聯電,207765,198616,9149,7144,6076,1068,3.44
2305,全友,10283,11121,-838,3470,2364,1106,33.75
2308,台達電,10045,9990,55,58,51,7,0.58
2312,金寶,44246,44238,8,195,192,3,0.44
2313,華通,37293,36305,988,1021,1044,-23,2.74
