證券代號,證券名稱,融資今日餘額,融資前日餘額,融資增減,融券今日餘額,融券前日餘額,融券增減,券資比
3557,嘉威,367,372,-5,0,0,0,0.0
3563,牧德,5998,6001,-3,1,1,0,0.02
3576,聯合再生,0,0,0,0,0,0,0.0
3583,辛耘,2030,1999,31,16,21,-5,0.79
3588,通嘉,1675,1690,-15,0,0,0,0.0
3591,艾笛森,26466,26474,-8,0,0,0,0.0
3592,瑞鼎,987,986,1,0,0,0,0.0
3593,力銘,0,0,0,0,0,0,0.0
3596,智易,1940,1913,27,9,7,2,0.46
3605,宏致,22088,20593,1495,1467,1530,-63,6.64
3607,谷崧,1897,1897,0,0,0,0,0.0
3617,碩天,1798,1827,-29,11,10,1,0.61
3622,洋華,1363,1345,18,2,1,1,0.15
3645,達邁,6494,6333,161,17,58,-41,0.26
3652,精聯,542,543,-1,0,0,0,0.0
3653,健策,2903,2917,-14,56,62,-6,1.93
3661,世芯-KY,6012,5969,43,35,6,29,0.58
3665,貿聯-KY,3583,3621,-38,6,5,1,0.17
3669,圓展,904,912,-8,0,1,-1,0.0
3673,TPK-KY,13967,13891,76,229,234,-5,1.64
3679,新至陞,90,91,-1,0,0,0,0.0
3686,達能,0,0,0,0,0,0,0.0
3694,海華,7416,7409,7,10,10,0,0.13
3701,大眾控,6148,6110,38,46,54,-8,0.75
3702,大聯大,11300,11455,-155,142,35,107,1.26
3703,欣陸,1480,1482,-2,4,4,0,0.27
3704,合勤控,8691,8695,-4,13,11,2,0.15
3705,永信,356,354,2,0,0,0,0.0
3706,神達,26702,26325,377,80,86,-6,0.3
3708,上緯投控,2971,2958,13,339,249,90,11.41
3711,日月光投控,10380,10945,-565,211,193,18,2.03
3712,永崴投控,2281,2316,-35,14,14,0,0.61
3714,富采,25981,26197,-216,210,244,-34,0.81
3715,定穎投控,25527,24946,581,631,640,-9,2.47
3716,中化控股,707,705,2,0,0,0,0.0
3717,聯嘉投控,13058,13078,-20,473,473,0,3.62
4104,佳醫,70,68,2,1,1,0,1.43
4106,雃博,693,691,2,0,0,0,0.0
4108,懷特,0,0,0,0,0,0,0.0
4119,旭富,474,474,0,0,0,0,0.0
4133,亞諾法,1227,1226,1,0,0,0,0.0
4137,麗豐-KY,1156,1154,2,13,13,0,1.12
4142,國光生,6672,6646,26,0,0,0,0.0
4148,全宇生技-KY,343,346,-3,0,0,0,0.0
4155,訊映,915,859,56,0,0,0,0.0
4164,承業醫,5156,5286,-130,0,0,0,0.0
4190,佐登-KY,277,277,0,0,0,0,0.0
4306,炎洲,5662,5645,17,0,3,-3,0.0
4414,如興,679,679,0,0,0,0,0.0
4426,利勤,1052,1041,11,0,0,0,0.0
4438,廣越,572,573,-1,0,0,0,0.0
4439,冠星-KY,243,243,0,0,0,0,0.0
4440,宜新實業,110,112,-2,0,0,0,0.0
4441,振大環球,222,222,0,0,0,0,0.0
4526,東台,6277,6353,-76,86,98,-12,1.37
4532,瑞智,2278,2261,17,0,0,0,0.0
4536,拓凱,582,580,2,0,0,0,0.0
4540,全球傳動,4233,4266,-33,237,257,-20,5.6
4545,銘鈺,1136,1133,3,0,0,0,0.0
4551,智伸科,4093,4174,-81,1,3,-2,0.02
4552,力達-KY,2193,2183,10,12,12,0,0.55
4555,氣立,2124,2144,-20,24,24,0,1.13
4557,永新-KY,547,478,69,0,0,0,0.0
4560,強信-KY,304,313,-9,1,1,0,0.33
4562,穎漢,1683,1687,-4,30,34,-4,1.78
4564,元翎,9048,9112,-64,3,25,-22,0.03
4566,時碩工業,4738,4579,159,30,31,-1,0.63
4569,六方科-KY,731,732,-1,0,0,0,0.0
4571,鈞興-KY,1030,1029,1,0,0,0,0.0
4572,駐龍,244,243,1,1,1,0,0.41
4576,大銀微系統,3028,3148,-120,88,64,24,2.91
4581,光隆精密-KY,17,17,0,0,0,0,0.0
4583,台灣精銳,2710,2698,12,4,4,0,0.15
4585,達明,610,609,1,54,55,-1,8.85
4588,玖鼎電力,379,379,0,0,0,0,0.0
4590,富田-創,257,255,2,2,2,0,0.78
4720,德淵,3338,3324,14,1,1,0,0.03
4722,國精化,10274,10527,-253,90,92,-2,0.88
4736,泰博,234,236,-2,2,2,0,0.85
4737,華廣,1662,1626,36,0,0,0,0.0
4739,康普,8307,8272,35,83,86,-3,1.0
4746,台耀,2165,2222,-57,1,1,0,0.05
4755,三福化,906,910,-4,0,0,0,0.0
4763,材料*-KY,41056,40829,227,0,3,-3,0.0
4764,雙鍵,4270,4307,-37,134,163,-29,3.14
4766,南寶,1003,998,5,1,1,0,0.1
4770,上品,1437,1516,-79,9,12,-3,0.63
4771,望隼,607,581,26,0,0,0,0.0
4807,日成-KY,1054,1049,5,17,16,1,1.61
4904,遠傳,622,628,-6,30,30,0,4.82
4906,正文,30035,30133,-98,157,153,4,0.52
4912,聯德控股-KY,3357,3426,-69,0,0,0,0.0
4915,致伸,4765,4781,-16,8,3,5,0.17
4916,事欣科,7286,7324,-38,122,122,0,1.67
4919,新唐,12409,12419,-10,707,711,-4,5.7
4927,泰鼎-KY,26355,26361,-6,255,247,8,0.97
4930,燦星網,3851,3851,0,0,0,0,0.0
4934,太極,0,0,0,0,0,0,0.0
4935,茂林-KY,605,594,11,1,1,0,0.17
4938,和碩,4035,4051,-16,28,32,-4,0.69
4942,嘉彰,586,586,0,0,0,0,0.0
4943,康控-KY,0,0,0,0,0,0,0.0
4949,有成精密,2749,2732,17,30,30,0,1.09
4952,凌通,1351,1346,5,5,6,-1,0.37
4956,光鋐,6050,6212,-162,77,118,-41,1.27
4958,臻鼎-KY,35417,34645,772,332,368,-36,0.94
4960,誠美材,15069,15061,8,98,100,-2,0.65
4961,天鈺,1199,1164,35,10,13,-3,0.83
4967,十銓,7767,7713,54,1403,1474,-71,18.06
4968,立積,5025,5033,-8,17,32,-15,0.34
4976,佳凌,5393,5417,-24,224,270,-46,4.15
4977,眾達-KY,6838,6898,-60,140,119,21,2.05
4989,榮科,15857,15715,142,146,142,4,0.92
4994,傳奇,1821,1812,9,2,2,0,0.11
4999,鑫禾,399,396,3,0,2,-2,0.0
5007,三星,6,6,0,0,0,0,0.0
5203,訊連,910,933,-23,10,10,0,1.1
5215,科嘉-KY,737,747,-10,0,0,0,0.0
5222,全訊,1947,1952,-5,13,13,0,0.67
5225,東科-KY,1286,1299,-13,36,70,-34,2.8
5234,達興材料,1411,1397,14,56,56,0,3.97
5236,凌陽創新,281,285,-4,4,4,0,1.42
5243,乙盛-KY,9254,9218,36,0,0,0,0.0
5244,弘凱,2236,2232,4,4,4,0,0.18
5258,虹堡,3650,3654,-4,0,3,-3,0.0
5269,祥碩,1870,1862,8,82,75,7,4.39
5283,禾聯碩,58,58,0,0,0,0,0.0
5284,jpp-KY,4317,4305,12,4,4,0,0.09
5285,界霖,5000,5032,-32,18,18,0,0.36
5288,豐祥-KY,2622,2618,4,0,0,0,0.0
5292,華懋,743,747,-4,15,15,0,2.02
5306,桂盟,587,586,1,0,0,0,0.0
5388,中磊,8368,8280,88,131,8,123,1.57
5434,崇越,833,821,12,1,1,0,0.12
5469,瀚宇博,13207,13200,7,27,27,0,0.2
5471,松翰,4233,4191,42,47,46,1,1.11
5484,慧友,0,0,0,0,0,0,0.0
5515,建國,2451,2397,54,3,7,-4,0.12
5519,隆大,943,941,2,0,0,0,0.0
5521,工信,13201,13155,46,2,2,0,0.02
5522,遠雄,944,943,1,4,4,0,0.42
5525,順天,313,313,0,0,0,0,0.0
5531,鄉林,4481,4476,5,11,11,0,0.25
5533,皇鼎,394,406,-12,1,1,0,0.25
5534,長虹,3565,3540,25,0,0,0,0.0
5538,東明-KY,91,91,0,0,0,0,0.0
5546,永固-KY,23,23,0,0,0,0,0.0
5607,遠雄港,2571,2511,60,0,10,-10,0.0
5608,四維航,7052,6845,207,352,377,-25,4.99
5706,鳳凰,704,706,-2,0,0,0,0.0
5871,中租-KY,4388,4330,58,15,15,0,0.34
5876,上海商銀,527,543,-16,14,13,1,2.66
5880,合庫金,2311,2320,-9,53,50,3,2.29
5906,台南-KY,20,20,0,0,0,0,0.0
5907,大洋-KY,5300,5386,-86,0,0,0,0.0
6005,群益證,5485,5460,25,35,33,2,0.64
6024,群益期,181,180,1,2,2,0,1.1
6108,競國,1769,1702,67,16,16,0,0.9
6112,邁達特,2771,2780,-9,1,1,0,0.04
6115,鎰勝,26,26,0,0,0,0,0.0
6116,彩晶,35903,35958,-55,6405,6421,-16,17.84
6117,迎廣,2256,2259,-3,24,24,0,1.06
6120,達運,8718,8627,91,5,6,-1,0.06
6128,上福,1765,1720,45,0,0,0,0.0
6133,金橋,3056,3068,-12,0,0,0,0.0
6136,富爾特,1253,1510,-257,0,0,0,0.0
6139,亞翔,8893,8789,104,26,4,22,0.29
6141,柏承,32,32,0,0,0,0,0.0
6142,友勁,0,0,0,0,0,0,0.0
6152,百一,0,0,0,0,0,0,0.0
6153,嘉聯益,12996,12870,126,198,203,-5,1.52
6155,鈞寶,3170,3135,35,38,32,6,1.2
6164,華興,3864,3890,-26,2,2,0,0.05
6165,浪凡,12644,12644,0,0,0,0,0.0
6166,凌華,2947,2963,-16,12,12,0,0.41
6168,宏齊,5082,4777,305,226,192,34,4.45
6176,瑞儀,4618,4644,-26,13,13,0,0.28
6177,達麗,2511,2452,59,4,4,0,0.16
6183,關貿,2,2,0,0,0,0,0.0
6184,大豐電,485,485,0,0,0,0,0.0
6189,豐藝,2266,2264,2,3,3,0,0.13
6191,精成科,18408,18366,42,38,46,-8,0.21
6192,巨路,779,779,0,0,0,0,0.0
6196,帆宣,1543,1497,46,16,23,-7,1.04
6197,佳必琪,6231,6203,28,51,56,-5,0.82
6201,亞弘電,38,36,2,0,0,0,0.0
6202,盛群,4819,4795,24,18,31,-13,0.37
6205,詮欣,3772,3764,8,5,5,0,0.13
6206,飛捷,1854,1832,22,25,25,0,1.35
6209,今國光,14428,14212,216,183,176,7,1.27
6213,聯茂,18797,18774,23,975,995,-20,5.19
6214,精誠,644,665,-21,38,37,1,5.9
6215,和椿,5105,5097,8,82,67,15,1.61
6216,居易,674,674,0,16,16,0,2.37
6224,聚鼎,3488,3522,-34,73,65,8,2.09
6225,天瀚,0,0,0,0,0,0,0.0
6226,光鼎,6136,4737,1399,1179,947,232,19.21
6230,尼得科超眾,476,477,-1,1,1,0,0.21
6235,華孚,4394,4390,4,14,15,-1,0.32
6239,力成,22007,21943,64,95,89,6,0.43
6243,迅杰,1598,1639,-41,10,10,0,0.63
6257,矽格,12740,12970,-230,53,47,6,0.42
6269,台郡,11141,10998,143,183,278,-95,1.64
6271,同欣電,6839,6788,51,40,43,-3,0.58
6272,驊陞,241,237,4,3,0,3,1.24
6277,宏正,448,461,-13,9,9,0,2.01
6278,台表科,8899,8880,19,94,92,2,1.06
6281,全國電,18,18,0,0,0,0,0.0
6282,康舒,24407,24529,-122,39,50,-11,0.16
6283,淳安,2333,2325,8,1,1,0,0.04
6285,啟碁,14084,14148,-64,66,72,-6,0.47
6405,悅城,5632,5629,3,14,15,-1,0.25
6409,旭隼,1058,1022,36,1,1,0,0.09
6412,群電,2921,2909,12,2,2,0,0.07
6414,樺漢,2142,2132,10,2,3,-1,0.09
6415,矽力*-KY,4909,4803,106,57,65,-8,1.16
6416,瑞祺電通,3817,3791,26,4,3,1,0.1
6426,統新,3523,3377,146,75,80,-5,2.13
6431,光麗-KY,0,0,0,0,0,0,0.0
6438,迅得,3854,3873,-19,11,11,0,0.29
6442,光聖,4471,4183,288,43,37,6,0.96
6443,元晶,7143,7148,-5,243,275,-32,3.4
6446,藥華藥,9181,9201,-20,9,14,-5,0.1
6449,鈺邦,2601,2569,32,13,24,-11,0.5
6451,訊芯-KY,10161,10049,112,96,121,-25,0.94
6456,GIS-KY,16518,16437,81,182,181,1,1.1
6464,台數科,1,1,0,0,0,0,0.0
6472,保瑞,3490,3472,18,14,14,0,0.4
6477,安集,3573,3741,-168,117,117,0,3.27
6491,晶碩,507,517,-10,3,4,-1,0.59
6504,南六,125,120,5,0,0,0,0.0
6505,台塑化,11662,14492,-2830,452,604,-152,3.88
6515,穎崴,692,670,22,20,20,0,2.89
6525,捷敏-KY,2412,2329,83,20,20,0,0.83
6526,達發,1304,1293,11,2,2,0,0.15
6531,愛普*,6304,6032,272,111,116,-5,1.76
6533,晶心科,2102,2099,3,777,527,250,36.96
6534,正瀚-創,1823,1830,-7,0,0,0,0.0
6541,泰福-KY,3492,3497,-5,1,1,0,0.03
6550,北極星藥業-KY,0,0,0,0,0,0,0.0
6552,易華電,1040,1058,-18,6,6,0,0.58
6558,興能高,2390,2391,-1,4,5,-1,0.17
6573,虹揚-KY,0,0,0,0,0,0,0.0
6579,研揚,1337,1339,-2,0,0,0,0.0
6581,鋼聯,31,27,4,0,0,0,0.0
6582,申豐,460,461,-1,0,0,0,0.0
6585,鼎基,1608,1599,9,70,114,-44,4.35
6589,台康生技,2798,2766,32,2,2,0,0.07
6591,動力-KY,1758,1757,1,1,1,0,0.06
6592,和潤企業,706,707,-1,1,1,0,0.14
6598,ABC-KY,0,0,0,0,0,0,0.0
6605,帝寶,2214,2216,-2,1,1,0,0.05
6606,建德工業,608,608,0,0,0,0,0.0
6614,資拓宏宇,74,74,0,0,0,0,0.0
6625,必應,775,779,-4,0,0,0,0.0
6641,基士德-KY,108,108,0,0,0,0,0.0
6645,金萬林-創,11,11,0,0,0,0,0.0
6655,科定,1,1,0,0,0,0,0.0
6657,華安,1160,1165,-5,0,0,0,0.0
6658,聯策,1622,1619,3,9,14,-5,0.55
6666,羅麗芬-KY,286,289,-3,0,0,0,0.0
6668,中揚光,2859,2878,-19,15,17,-2,0.52
6669,緯穎,2953,2937,16,1853,1773,80,62.75
6670,復盛應用,422,422,0,1,1,0,0.24
6671,三能-KY,85,85,0,0,0,0,0.0
6672,騰輝電子-KY,6607,6510,97,29,28,1,0.44
6674,鋐寶科技,229,228,1,1,2,-1,0.44
6689,伊雲谷,1145,1180,-35,0,0,0,0.0
6691,洋基工程,1826,1815,11,0,0,0,0.0
6695,芯鼎,2973,3039,-66,18,12,6,0.61
6698,旭暉應材,1793,1795,-2,32,32,0,1.78
6706,惠特,8260,8309,-49,174,173,1,2.11
6715,嘉基,5841,5829,12,133,129,4,2.28
6719,力智,3379,3397,-18,2,2,0,0.06
6722,輝創,123,128,-5,0,0,0,0.0
6742,澤米,1479,1462,17,4,6,-2,0.27
6743,安普新,562,548,14,0,0,0,0.0
6753,龍德造船,5532,5564,-32,0,0,0,0.0
6754,匯僑設計,118,118,0,0,0,0,0.0
6756,威鋒電子,612,609,3,0,0,0,0.0
6757,台灣虎航,3146,3138,8,6,6,0,0.19
6768,志強-KY,1055,1071,-16,1,1,0,0.09
6770,力積電,137292,134354,2938,2029,1359,670,1.48
6771,平和環保-創,57,61,-4,0,0,0,0.0
6776,展碁國際,614,608,6,0,0,0,0.0
6781,AES-KY,2379,2365,14,2,2,0,0.08
6782,視陽,381,381,0,3,3,0,0.79
6789,采鈺,5031,5048,-17,47,51,-4,0.93
6790,永豐實,564,564,0,0,0,0,0.0
6792,詠業,271,268,3,7,7,0,2.58
6794,向榮生技,325,325,0,0,0,0,0.0
6796,晉弘,643,640,3,0,0,0,0.0
6799,來頡,2006,1972,34,0,0,0,0.0
6805,富世達,2950,2901,49,42,44,-2,1.42
6807,峰源-KY,143,143,0,0,0,0,0.0
6830,汎銓,4456,4395,61,0,42,-42,0.0
6831,邁科,1500,1287,213,31,32,-1,2.07
6834,天二科技,5162,4646,516,198,189,9,3.84
6835,圓裕,780,779,1,0,0,0,0.0
6838,台新藥,2465,2465,0,0,0,0,0.0
6854,錼創科技-KY創,2343,2345,-2,8,10,-2,0.34
6861,睿生光電,1884,1904,-20,10,3,7,0.53
6862,三集瑞-KY,901,898,3,1,1,0,0.11
6863,永道-KY,1272,1270,2,0,0,0,0.0
6869,雲豹能源,2677,2674,3,12,12,0,0.45
6873,泓德能源,3323,3326,-3,20,17,3,0.6
6885,全福生技,2364,2340,24,1,1,0,0.04
6887,寶綠特-KY,1077,1095,-18,0,0,0,0.0
6890,來億-KY,917,911,6,55,55,0,6.0
6901,鑽石投資,6638,6754,-116,11,11,0,0.17
6902,GOGOLOOK,648,646,2,0,0,0,0.0
6906,現觀科,528,531,-3,0,0,0,0.0
6909,創控,1514,1501,13,3,3,0,0.2
6914,阜爾運通,288,288,0,0,0,0,0.0
6916,華凌,359,360,-1,0,0,0,0.0
6918,愛派司,95,91,4,0,0,0,0.0
6919,康霈*,0,0,0,0,0,0,0.0
6923,中台,1641,1663,-22,0,0,0,0.0
6928,攸泰科技,714,713,1,8,8,0,1.12
6931,青松健康,108,108,0,0,0,0,0.0
6933,AMAX-KY,1693,1733,-40,29,32,-3,1.71
6934,心誠鎂,95,94,1,0,0,0,0.0
6936,永鴻生技,256,253,3,0,0,0,0.0
6937,天虹,1614,1532,82,14,9,5,0.87
6944,兆聯實業,999,997,2,17,17,0,1.7
6949,沛爾生醫*-創,109969,108849,1120,42,11,31,0.04
6951,青新-創,77,77,0,0,0,0,0.0
6952,大武山,50,50,0,0,0,0,0.0
6957,裕慶-KY,1627,1635,-8,34,29,5,2.09
6958,日盛台駿,113,113,0,0,0,0,0.0
6962,奕力-KY,9466,9391,75,9,9,0,0.1
6965,中傑-KY,42,42,0,0,0,0,0.0
6994,富威電力,3064,3003,61,12,14,-2,0.39
7631,聚賢研發-創,362,376,-14,0,0,0,0.0
7705,三商餐飲,101,101,0,0,0,0,0.0
7711,永擎,2365,2358,7,36,35,1,1.52
7721,微程式,1047,1047,0,0,0,0,0.0
7722,LINEPAY,386,383,3,0,0,0,0.0
7730,暉盛-創,664,649,15,0,0,0,0.0
7732,金興精密,67,71,-4,0,0,0,0.0
7736,虎山,71,71,0,0,0,0,0.0
7740,熙特爾-創,2032,2035,-3,1,1,0,0.05
7749,意騰-KY,1134,1147,-13,1,1,0,0.09
7750,新代,723,719,4,1,1,0,0.14
7765,中華資安,478,476,2,0,0,0,0.0
7769,鴻勁,434,410,24,1,1,0,0.23
7780,大研生醫*,352,352,0,14,14,0,3.98
7786,東方風能,245,237,8,0,0,0,0.0
7788,松川精密,3086,2977,109,26,46,-20,0.84
7791,皇家可口,14,14,0,0,0,0,0.0
7795,長廣,2079,2321,-242,22,36,-14,1.06
7799,禾榮科,1732,1364,368,4,5,-1,0.23
7823,奧義賽博-KY創,2,2,0,0,0,0,0.0
8011,台通,3237,3237,0,0,0,0,0.0
8016,矽創,1296,1295,1,1,1,0,0.08
8021,尖點,13728,13941,-213,137,225,-88,1.0
8028,昇陽半導體,6074,6026,48,24,31,-7,0.4
8033,雷虎,7103,7139,-36,109,121,-12,1.53
8039,台虹,19683,20474,-791,1723,1974,-251,8.75
8045,達運光電,4995,4987,8,0,0,0,0.0
8046,南電,10390,10296,94,398,431,-33,3.83
8070,長華*,5197,5166,31,16,17,-1,0.31
8072,陞泰,1757,1756,1,0,0,0,0.0
8081,致新,1617,1624,-7,1,1,0,0.06
8101,華冠,0,0,0,0,0,0,0.0
8103,瀚荃,5815,5776,39,221,235,-14,3.8
8104,錸寶,3463,3478,-15,4,3,1,0.12
8105,凌巨,11486,11471,15,715,717,-2,6.22
8110,華東,14792,14748,44,146,157,-11,0.99
8112,至上,16580,16517,63,2033,2052,-19,12.26
8114,振樺電,1268,1272,-4,34,27,7,2.68
8131,福懋科,4823,4835,-12,100,108,-8,2.07
8150,南茂,19519,18874,645,348,198,150,1.78
8162,微矽電子-創,1944,1961,-17,1,1,0,0.05
8163,達方,2403,2403,0,15,16,-1,0.62
8201,無敵,0,0,0,0,0,0,0.0
8210,勤誠,4055,4020,35,10,13,-3,0.25
8213,志超,3451,3454,-3,0,1,-1,0.0
8215,明基材,3178,3198,-20,30,31,-1,0.94
8222,寶一,3019,3100,-81,6,11,-5,0.2
8249,菱光,3719,3738,-19,3,3,0,0.08
8261,富鼎,6840,7020,-180,42,60,-18,0.61
8271,宇瞻,5715,5687,28,655,546,109,11.46
8341,日友,367,368,-1,0,0,0,0.0
8367,建新國際,14,14,0,0,0,0,0.0
8374,羅昇,1512,1543,-31,4,4,0,0.26
8404,百和興業-KY,3301,3415,-114,0,0,0,0.0
8411,福貞-KY,50,50,0,0,0,0,0.0
8422,可寧衛*,23431,23533,-102,19,20,-1,0.08
8429,金麗-KY,14337,14378,-41,0,0,0,0.0
8438,昶昕,3264,3264,0,1,1,0,0.03
8442,威宏-KY,639,630,9,29,28,1,4.54
8443,阿瘦,28,28,0,0,0,0,0.0
8454,富邦媒,1462,1455,7,37,37,0,2.53
8462,柏文,1167,1152,15,4,5,-1,0.34
8463,潤泰材,79,79,0,0,0,0,0.0
8464,億豐,59,55,4,0,0,0,0.0
8466,美吉吉-KY,1285,1300,-15,0,0,0,0.0
8467,波力-KY,177,183,-6,0,0,0,0.0
8473,山林水,3593,3621,-28,209,202,7,5.82
8476,台境*,18505,18426,79,118,118,0,0.64
8478,東哥遊艇,911,906,5,1,1,0,0.11
8481,政伸,3,5,-2,0,0,0,0.0
8482,商億-KY,154,154,0,0,0,0,0.0
8487,愛爾達-創,41,41,0,0,0,0,0.0
8488,吉源-KY,31,31,0,0,0,0,0.0
8499,鼎炫-KY,625,624,1,0,0,0,0.0
8926,台汽電,6880,6683,197,63,43,20,0.92
8940,新天地,97,97,0,0,0,0,0.0
8996,高力,7902,7414,488,106,146,-40,1.34
9103,美德醫療-DR,3407,3490,-83,31,35,-4,0.91
910322,康師傅-DR,0,0,0,0,0,0,0.0
9105,泰金寶-DR,47607,47153,454,122,849,-727,0.26
910861,神州-DR,0,0,0,0,0,0,0.0
911868,同方友友-DR,0,0,0,0,0,0,0.0
912000,晨訊科-DR,14551,14551,0,0,0,0,0.0
9136,巨騰-DR,11533,11534,-1,0,0,0,0.0
9802,鈺齊-KY,1987,2009,-22,6,0,6,0.3
9902,台火,3151,3151,0,1,1,0,0.03
9904,寶成,26748,26320,428,4,5,-1,0.01
9905,大華,27,31,-4,0,0,0,0.0
9906,欣巴巴,378,380,-2,0,0,0,0.0
9907,統一實,3916,3916,0,2,3,-1,0.05
9908,大台北,121,118,3,0,0,0,0.0
9910,豐泰,2009,2023,-14,8,8,0,0.4
9911,櫻花,374,374,0,0,0,0,0.0
9912,偉聯,0,0,0,0,0,0,0.0
9914,美利達,2332,2282,50,13,15,-2,0.56
9917,中保科,55,55,0,0,0,0,0.0
9918,欣天然,48,48,0,0,0,0,0.0
9919,康那香,7967,7967,0,1,1,0,0.01
9921,巨大,1217,1200,17,19,21,-2,1.56
9924,福興,750,750,0,0,0,0,0.0
9925,新保,8,9,-1,0,0,0,0.0
9926,新海,6,6,0,0,0,0,0.0
9927,泰銘,62,60,2,0,0,0,0.0
9928,中視,421,424,-3,0,0,0,0.0
9929,秋雨,0,0,0,0,0,0,0.0
9930,中聯資源,19,19,0,0,0,0,0.0
9931,欣高,64,64,0,0,0,0,0.0
9933,中鼎,4211,4218,-7,19,20,-1,0.45
9934,成霖,5379,4957,422,4,5,-1,0.07
9935,慶豐富,1387,1396,-9,0,0,0,0.0
9937,全國,135,135,0,0,0,0,0.0
9938,百和,3474,3459,15,3,2,1,0.09
9939,宏全,1266,1274,-8,0,0,0,0.0
9940,信義,1215,1214,1,0,0,0,0.0
9941,裕融,697,697,0,2,2,0,0.29
9942,茂順,51,51,0,0,0,0,0.0
9943,好樂迪,72,72,0,0,0,0,0.0
9944,新麗,5550,5549,1,0,0,0,0.0
9945,潤泰新,23047,23003,44,28,28,0,0.12
9946,三發地產,909,897,12,0,0,0,0.0
9955,佳龍,1291,1291,0,124,120,4,9.6
9958,世紀鋼,8773,8771,2,5140,5143,-3,58.59
