證券代號,證券名稱,融資今日餘額,融資前日餘額,融資增減,融券今日餘額,融券前日餘額,融券增減,券資比
00910,第一金太空衛星,1827,1807,20,3,3,0,0.16
00911,兆豐洲際半導體,240,233,7,1,0,1,0.42
00912,中信臺灣智慧50,16,16,0,0,0,0,0.0
00913,兆豐台灣晶圓製造,463,472,-9,1,1,0,0.22
00915,凱基優選高股息30,121,114,7,0,0,0,0.0
00916,國泰全球品牌50,455,463,-8,0,0,0,0.0
00917,中信特選金融,92,92,0,0,0,0,0.0
00918,大華優利高填息30,13243,13174,69,12,14,-2,0.09
00919,群益台灣精選高息,13568,12701,867,64,63,1,0.47
00920,富邦ESG綠色電力,12,12,0,0,0,0,0.0
00921,兆豐龍頭等權重,78,73,5,0,0,0,0.0
00922,國泰台灣領袖50,1199,1255,-56,8,9,-1,0.67
00923,群益台ESG低碳50,2264,2279,-15,2,2,0,0.09
00924,復華S&P500成長,126,123,3,0,0,0,0.0
00926,凱基全球菁英55,21,21,0,0,0,0,0.0
00927,群益半導體收益,11089,11212,-123,27,25,2,0.24
00929,復華台灣科技優息,7948,7742,206,2,2,0,0.03
00930,永豐ESG低碳高息,122,123,-1,0,0,0,0.0
00932,兆豐永續高息等權,20,19,1,0,0,0,0.0
00934,中信成長高股息,666,649,17,8,8,0,1.2
00935,野村臺灣新科技50,6586,6237,349,97,111,-14,1.47
00936,台新永續高息中小,21,11,10,0,0,0,0.0
00938,凱基優選30,5,5,0,0,0,0,0.0
00939,統一台灣高息動能,191,251,-60,0,0,0,0.0
00940,元大台灣價值高息,1238,1264,-26,0,0,0,0.0
00941,中信上游半導體,204,201,3,0,0,0,0.0
00943,兆豐電子高息等權,25,25,0,0,0,0,0.0
00944,野村趨勢動能高息,6,6,0,0,0,0,0.0
00945B,凱基美國非投等債,186,197,-11,0,0,0,0.0
00946,群益科技高息成長,517,513,4,0,0,0,0.0
00947,台新臺灣IC設計,5161,5508,-347,38,42,-4,0.74
00949,復華日本龍頭,97,99,-2,0,0,0,0.0
00951,台新日本半導體,1610,1628,-18,4,4,0,0.25
00952,凱基台灣AI50,2035,2076,-41,0,0,0,0.0
00953B,群益優選非投等債,93420,93915,-495,0,0,0,0.0
00954,中信日本半導體,1766,1869,-103,2,2,0,0.11
00956,中信日經高股息,25,25,0,0,0,0,0.0
00960,野村全球航運龍頭,172,223,-51,0,0,0,0.0
00961,FT臺灣永續高息,6874,6343,531,0,0,0,0.0
00962,台新AI優息動能,257,250,7,0,0,0,0.0
00963,中信全球高股息,148,150,-2,0,0,0,0.0
00964,中信亞太高股息,47,46,1,0,0,0,0.0
00965,元大航太防衛科技,1134,1134,0,41,41,0,3.62
00971,野村美國研發龍頭,13,23,-10,0,0,0,0.0
00972,野村日本動能高息,0,0,0,0,0,0,0.0
009800,中信NASDAQ,1353,1415,-62,10,10,0,0.74
009801,中信美國創新科技,76,79,-3,0,0,0,0.0
009802,富邦旗艦50,2963,3132,-169,2,2,0,0.07
009803,玉山市值動能50,596,576,20,1,1,0,0.17
009804,聯邦台精彩50,412,412,0,0,0,0,0.0
009805,台新美國電力基建,6553,6502,51,0,0,0,0.0
009808,華南永昌優選50,3,3,0,0,0,0,0.0
009809,富邦淨零ESG50,3,3,0,0,0,0,0.0
00980A,主動野村臺灣優選,3567,3932,-365,31,24,7,0.87
009810,玉山全球藍籌100,4,3,1,0,0,0,0.0
009811,統一美國50,31,34,-3,35,35,0,112.9
009812,野村日本東證,2,2,0,0,0,0,0.0
009813,貝萊德標普卓越50,59,59,0,0,0,0,0.0
009816,凱基台灣TOP50,23331,23616,-285,636,622,14,2.73
009817,國泰日本不動產,59,49,10,0,0,0,0.0
009818,華南永昌NASDAQxT,33,23,10,0,0,0,0.0
009819,中信數據及電力,4333,4337,-4,1,1,0,0.02
00981A,主動統一台股增長,175619,169411,6208,3323,3817,-494,1.89
00981T,平衡凱基雙核收息,89,89,0,0,0,0,0.0
009820,元大納斯達克精選,2960,2990,-30,0,0,0,0.0
009821,野村稀土關鍵資源,2661,2655,6,3,2,1,0.11
009824,群益美國科技巨頭,1260,1270,-10,6,6,0,0.48
009826,貝萊德世界股票,7563,7562,1,0,0,0,0.0
009827,玉山未來全球算力,687,674,13,0,0,0,0.0
009828,中信台日韓PCB,18093,12576,5517,216,640,-424,1.19
009829,大華韓國KOSPI50,19399,19278,121,98,102,-4,0.51
00982A,主動群益台灣強棒,11682,11659,23,29,14,15,0.25
00982D,主動富邦動態入息,117,117,0,0,0,0,0.0
00982T,平衡兆豐台美動能,25,23,2,0,0,0,0.0
00983A,主動中信ARK創新,526,519,7,6,6,0,1.14
00983D,主動富邦複合收益,122,121,1,0,0,0,0.0
00984A,主動安聯台灣高息,1220,1216,4,2,2,0,0.16
00984D,主動聯博全球非投,17780,17680,100,0,0,0,0.0
00985A,主動野村台灣50,2390,2371,19,72,74,-2,3.01
00985B,群益ESG投等債0-5,250,250,0,0,0,0,0.0
00986A,主動台新龍頭成長,55,54,1,0,0,0,0.0
00987A,主動台新優勢成長,1528,1526,2,12,14,-2,0.79
00988A,主動統一全球創新,53765,53969,-204,139,139,0,0.26
00989A,主動摩根美國科技,99,98,1,0,0,0,0.0
00990A,主動元大AI新經濟,16457,16579,-122,214,212,2,1.3
00991A,主動復華未來50,127606,128911,-1305,1279,1032,247,1.0
00991B,貝萊德A級公司債,0,0,0,0,0,0,0.0
00992A,主動群益科技創新,18920,18799,121,573,504,69,3.03
00993A,主動安聯台灣,1023,1089,-66,23,23,0,2.25
00994A,主動第一金台股優,1506,1560,-54,3,11,-8,0.2
00995A,主動中信台灣卓越,1961,2025,-64,15,16,-1,0.76
00996A,主動兆豐台灣豐收,3332,3333,-1,6,12,-6,0.18
00997A,主動群益美國增長,10925,10934,-9,0,0,0,0.0
00999A,主動野村臺灣高息,1790,1830,-40,1,3,-2,0.06
1101,台泥,37525,37167,358,45,45,0,0.12
1102,亞泥,845,977,-132,19,25,-6,2.25
1103,嘉泥,4211,4211,0,0,0,0,0.0
1104,環泥,1783,1793,-10,0,0,0,0.0
1108,幸福,421,403,18,44,44,0,10.45
1109,信大,283,283,0,0,0,0,0.0
1110,東泥,2608,2612,-4,0,0,0,0.0
1201,味全,1462,1462,0,0,0,0,0.0
1203,味王,21,21,0,0,0,0,0.0
1210,大成,564,592,-28,1,1,0,0.18
1213,大飲,0,0,0,0,0,0,0.0
1215,卜蜂,513,515,-2,0,0,0,0.0
1216,統一,864,836,28,1,6,-5,0.12
1217,愛之味,2007,2009,-2,8,9,-1,0.4
1218,泰山,1699,1756,-57,21,21,0,1.24
1219,福壽,387,384,3,1,1,0,0.26
1220,台榮,745,745,0,18,18,0,2.42
1225,福懋油,6766,6766,0,0,0,0,0.0
1227,佳格,1258,1273,-15,0,0,0,0.0
1229,聯華,2837,2810,27,16,16,0,0.56
1231,聯華食,255,281,-26,1,1,0,0.39
1232,大統益,165,169,-4,2,0,2,1.21
1233,天仁,69,69,0,0,0,0,0.0
1234,黑松,9,9,0,0,0,0,0.0
1235,興泰,1153,1153,0,0,0,0,0.0
1236,宏亞,138,147,-9,0,0,0,0.0
1256,鮮活果汁-KY,325,316,9,1,1,0,0.31
1301,台塑,17269,16793,476,969,1007,-38,5.61
1303,南亞,41730,41607,123,1803,1884,-81,4.32
1304,台聚,9789,9678,111,71,75,-4,0.73
1305,華夏,6280,6473,-193,31,45,-14,0.49
1307,三芳,1288,1295,-7,0,0,0,0.0
1308,亞聚,6052,5967,85,31,30,1,0.51
1309,台達化,7640,7607,33,52,46,6,0.68
1310,台苯,11462,11380,82,58,74,-16,0.51
1312,國喬,40543,40280,263,401,540,-139,0.99
1313,聯成,10636,10604,32,42,64,-22,0.39
1314,中石化,62947,62809,138,51,53,-2,0.08
1315,達新,80,80,0,0,0,0,0.0
1316,上曜,10929,10957,-28,153,163,-10,1.4
1319,東陽,6872,6901,-29,3,4,-1,0.04
1321,大洋,7174,7172,2,1,1,0,0.01
1323,永裕,77,77,0,0,0,0,0.0
1324,地球,1260,1260,0,0,0,0,0.0
1325,恆大,2156,2154,2,26,30,-4,1.21
1326,台化,22713,23698,-985,445,431,14,1.96
1337,再生-KY,21507,21506,1,0,0,0,0.0
1338,廣華-KY,4064,4046,18,0,0,0,0.0
1339,昭輝,1004,996,8,0,0,0,0.0
1340,勝悅-KY,988,1000,-12,0,0,0,0.0
1342,八貫,499,515,-16,3,3,0,0.6
1402,遠東新,7898,7901,-3,76,84,-8,0.96
1409,新纖,22397,22431,-34,15,12,3,0.07
1410,南染,210,208,2,0,0,0,0.0
1413,宏洲,0,0,0,0,0,0,0.0
1414,東和,845,801,44,0,0,0,0.0
1416,廣豐,5716,5753,-37,48,48,0,0.84
1417,嘉裕,2076,2076,0,0,0,0,0.0
1418,東華,772,772,0,0,0,0,0.0
1419,新紡,1212,1216,-4,0,0,0,0.0
1423,利華,84,84,0,0,0,0,0.0
1432,大魯閣,153,155,-2,0,0,0,0.0
1434,福懋,4253,4154,99,0,0,0,0.0
1435,中福,0,0,0,0,0,0,0.0
1436,華友聯,910,914,-4,2,2,0,0.22
1437,勤益控,3254,3254,0,0,0,0,0.0
1438,三地開發,165,160,5,0,0,0,0.0
1439,雋揚,994,993,1,5,5,0,0.5
1440,南紡,5601,5690,-89,2,2,0,0.04
1441,大東,0,0,0,0,0,0,0.0
1442,名軒,2555,2606,-51,1,1,0,0.04
1443,立益物流,8,8,0,0,0,0,0.0
1444,力麗,823,810,13,0,3,-3,0.0
1445,大宇,1278,1278,0,3,3,0,0.23
1446,宏和,1530,1519,11,0,0,0,0.0
1447,力鵬,600,600,0,0,0,0,0.0
1449,佳和,2889,2948,-59,5,5,0,0.17
1451,年興,590,590,0,0,0,0,0.0
1452,宏益,106,106,0,0,0,0,0.0
1453,大將,834,834,0,0,0,0,0.0
1454,台富,2174,2174,0,0,0,0,0.0
1455,集盛,3375,3323,52,5,5,0,0.15
1456,怡華,789,786,3,0,0,0,0.0
1457,宜進,635,635,0,1,1,0,0.16
1459,聯發,293,288,5,0,0,0,0.0
1460,宏遠,0,0,0,0,0,0,0.0
1463,強盛新,498,501,-3,0,0,0,0.0
1464,得力,1947,1958,-11,0,0,0,0.0
1465,偉全,2969,3001,-32,0,0,0,0.0
1466,聚隆,2870,2851,19,0,0,0,0.0
1467,南緯,7004,7010,-6,1,1,0,0.01
1468,昶和,0,0,0,0,0,0,0.0
1470,大統新創,4,5,-1,0,0,0,0.0
1471,首利,0,0,0,0,0,0,0.0
1472,三洋實業,3587,3587,0,3,3,0,0.08
1473,台南,819,820,-1,2,2,0,0.24
1474,弘裕,3098,3099,-1,0,0,0,0.0
1475,業旺,465,465,0,0,0,0,0.0
1476,儒鴻,1294,1309,-15,19,19,0,1.47
1477,聚陽,1816,1835,-19,10,9,1,0.55
1503,士電,3119,3140,-21,15,14,1,0.48
1504,東元,27409,27358,51,132,135,-3,0.48
1506,正道,0,0,0,0,0,0,0.0
1512,瑞利,0,0,0,0,0,0,0.0
1513,中興電,6933,7013,-80,13,14,-1,0.19
1514,亞力,6212,6258,-46,66,76,-10,1.06
1515,力山,2867,2890,-23,6,5,1,0.21
1516,川飛,2,2,0,0,0,0,0.0
1517,利奇,1731,1733,-2,3,3,0,0.17
1519,華城,3998,4024,-26,63,38,25,1.58
1521,大億,456,451,5,0,0,0,0.0
1522,堤維西,3562,3624,-62,31,1,30,0.87
1524,耿鼎,3615,3621,-6,3,3,0,0.08
1525,江申,208,209,-1,0,0,0,0.0
1526,日馳,661,640,21,6,6,0,0.91
1527,鑽全,449,449,0,0,0,0,0.0
1528,恩德,5444,5493,-49,31,31,0,0.57
1529,樂事綠能,3065,3069,-4,727,722,5,23.72
1530,亞崴,247,247,0,0,0,0,0.0
1531,高林股,1561,1571,-10,9,9,0,0.58
1532,勤美,2775,2779,-4,0,0,0,0.0
1533,車王電,531,534,-3,2,2,0,0.38
1535,中宇,53,52,1,0,0,0,0.0
1536,和大,6285,6346,-61,129,130,-1,2.05
1537,廣隆,59,59,0,0,0,0,0.0
1538,正峰,0,0,0,0,0,0,0.0
1539,巨庭,1209,1212,-3,0,0,0,0.0
1540,喬福,1418,1421,-3,2,1,1,0.14
1541,錩泰,110,110,0,0,0,0,0.0
1558,伸興,164,172,-8,0,0,0,0.0
1560,中砂,1405,1313,92,19,26,-7,1.35
1563,巧新,4143,4143,0,0,0,0,0.0
1568,倉佑,2013,2019,-6,1,1,0,0.05
1582,信錦,3680,3688,-8,4,2,2,0.11
1583,程泰,70,70,0,0,0,0,0.0
1587,吉茂,1664,1667,-3,0,0,0,0.0
1589,永冠-KY,628,628,0,0,0,0,0.0
1590,亞德客-KY,130,129,1,0,0,0,0.0
1597,直得,4032,3501,531,52,46,6,1.29
1598,岱宇,2134,2153,-19,0,0,0,0.0
1603,華電,1919,1971,-52,0,0,0,0.0
1604,聲寶,218,229,-11,0,0,0,0.0
1605,華新,42080,41928,152,1230,1199,31,2.92
1608,華榮,7174,7135,39,50,48,2,0.7
1609,大亞,12204,12286,-82,13,13,0,0.11
1611,中電,3263,3266,-3,9,66,-57,0.28
1612,宏泰,1805,1818,-13,0,0,0,0.0
1614,三洋電,300,300,0,0,0,0,0.0
1615,大山,113,116,-3,0,0,0,0.0
1616,億泰,2655,2653,2,0,0,0,0.0
1617,榮星,1730,1715,15,3,3,0,0.17
1618,合機,3272,3249,23,0,0,0,0.0
1623,大東電,190,181,9,0,0,0,0.0
1626,艾美特-KY,1623,1623,0,0,0,0,0.0
1702,南僑,263,265,-2,0,0,0,0.0
1707,葡萄王,347,344,3,0,0,0,0.0
1708,東鹼,6703,6797,-94,53,53,0,0.79
1709,和益,30742,31114,-372,51,77,-26,0.17
1710,東聯,11980,11440,540,78,101,-23,0.65
1711,永光,17571,17726,-155,216,244,-28,1.23
1712,興農,511,503,8,0,0,0,0.0
1713,國化,2565,3064,-499,0,0,0,0.0
1714,和桐,21829,22024,-195,37,134,-97,0.17
1717,長興,16691,16491,200,549,663,-114,3.29
1718,中纖,21700,22055,-355,120,130,-10,0.55
1720,生達,290,290,0,0,0,0,0.0
1721,三晃,125,125,0,0,0,0,0.0
1722,台肥,3015,2938,77,0,0,0,0.0
1723,中碳,576,737,-161,0,7,-7,0.0
1725,元禎,247,252,-5,0,0,0,0.0
1726,永記,24,24,0,0,0,0,0.0
1727,中華化,6531,6612,-81,297,256,41,4.55
1730,花仙子,7,7,0,0,0,0,0.0
1731,美吾華,280,279,1,0,0,0,0.0
1732,毛寶,740,740,0,1,1,0,0.14
1733,五鼎,2268,2326,-58,6,6,0,0.26
1734,杏輝,308,308,0,0,0,0,0.0
1735,日勝化,690,691,-1,0,0,0,0.0
1736,喬山,1784,1790,-6,1,1,0,0.06
1737,臺鹽,80,80,0,0,0,0,0.0
1752,南光,311,307,4,0,0,0,0.0
1760,寶齡富錦,1025,990,35,10,10,0,0.98
1762,中化生,820,837,-17,1,1,0,0.12
1773,勝一,1270,1250,20,1,1,0,0.08
1776,展宇,639,639,0,1,1,0,0.16
1783,和康生,429,432,-3,0,0,0,0.0
1786,科妍,4899,4922,-23,1,20,-19,0.02
1789,神隆,3272,3266,6,3,3,0,0.09
1795,美時,8535,8492,43,35,11,24,0.41
1802,台玻,35913,35762,151,1656,1866,-210,4.61
1805,寶徠,1410,1410,0,0,0,0,0.0
1806,冠軍,2537,2538,-1,0,0,0,0.0
1808,潤隆,5040,4935,105,3,4,-1,0.06
1809,中釉,5423,5432,-9,39,42,-3,0.72
1810,和成,20852,20779,73,49,39,10,0.23
1817,凱撒衛,24,24,0,0,0,0,0.0
1903,士紙,2284,2322,-38,0,0,0,0.0
1904,正隆,4773,4598,175,34,35,-1,0.71
1905,華紙,12069,11980,89,21,23,-2,0.17
1906,寶隆,7077,7076,1,0,0,0,0.0
1907,永豐餘,24021,23995,26,5,5,0,0.02
1909,榮成,10789,10708,81,39,39,0,0.36
2002,中鋼,39848,39530,318,99,93,6,0.25
2006,東和鋼鐵,1051,1010,41,8,7,1,0.76
2007,燁興,5,5,0,0,0,0,0.0
2008,高興昌,92,93,-1,0,0,0,0.0
2009,第一銅,6179,6120,59,38,43,-5,0.61
2010,春源,1769,1769,0,1,1,0,0.06
2012,春雨,205,209,-4,0,0,0,0.0
2013,中鋼構,1397,1397,0,0,0,0,0.0
2014,中鴻,896,904,-8,0,0,0,0.0
2015,豐興,30,30,0,0,0,0,0.0
2017,官田鋼,8184,8240,-56,0,0,0,0.0
2020,美亞,651,651,0,0,0,0,0.0
2022,聚亨,2055,2064,-9,0,0,0,0.0
2023,燁輝,2624,2696,-72,4,4,0,0.15
2024,志聯,67,67,0,0,0,0,0.0
2025,千興,469,445,24,0,0,0,0.0
2027,大成鋼,23756,23820,-64,420,411,9,1.77
2028,威致,1147,1148,-1,0,0,0,0.0
2029,盛餘,779,782,-3,0,0,0,0.0
2030,彰源,4105,3956,149,127,122,5,3.09
2031,新光鋼,2667,2670,-3,8,8,0,0.3
2032,新鋼,2238,2250,-12,0,0,0,0.0
2033,佳大,3177,3341,-164,84,64,20,2.64
2034,允強,2845,2915,-70,90,85,5,3.16
2038,海光,3563,3562,1,0,0,0,0.0
2049,上銀,3746,3855,-109,96,68,28,2.56
2059,川湖,720,723,-3,10,8,2,1.39
2062,橋椿,1283,1285,-2,1,1,0,0.08
2069,運錩,604,578,26,9,9,0,1.49
2101,南港,19352,19325,27,0,0,0,0.0
2102,泰豐,3247,3296,-49,142,142,0,4.37
2103,台橡,14511,14552,-41,88,86,2,0.61
2104,國際中橡,19634,19407,227,45,45,0,0.23
2105,正新,9374,9405,-31,27,27,0,0.29
2106,建大,3173,3179,-6,0,0,0,0.0
2107,厚生,120,120,0,0,0,0,0.0
2108,南帝,2146,2190,-44,40,40,0,1.86
2109,華豐,684,684,0,0,0,0,0.0
2114,鑫永銓,17,20,-3,0,0,0,0.0
2115,六暉-KY,470,471,-1,3,3,0,0.64
2201,裕隆,10702,10564,138,105,149,-44,0.98
2204,中華,1245,1253,-8,0,0,0,0.0
2206,三陽工業,3153,3151,2,1,1,0,0.03
2207,和泰車,47,58,-11,0,0,0,0.0
2208,台船,0,0,0,0,0,0,0.0
2211,長榮鋼,576,570,6,0,0,0,0.0
2228,劍麟,1492,1507,-15,0,0,0,0.0
2231,為升,2636,2631,5,136,146,-10,5.16
2233,宇隆,3448,3481,-33,61,69,-8,1.77
2236,百達-KY,11516,11537,-21,4,3,1,0.03
2239,英利-KY,1597,1603,-6,0,0,0,0.0
2241,艾姆勒,7863,7877,-14,16,17,-1,0.2
2243,宏旭-KY,1437,1424,13,7,7,0,0.49
2247,汎德永業,106,106,0,1,1,0,0.94
2248,華勝-KY,601,599,2,0,0,0,0.0
2250,IKKA-KY,1089,1082,7,0,0,0,0.0
2254,巨鎧精密-創,3346,3341,5,0,0,0,0.0
2301,光寶科,17732,18554,-822,335,322,13,1.89
2302,麗正,4271,4350,-79,140,142,-2,3.28
2303,聯電,170213,167321,2892,4944,4015,929,2.9
2305,全友,6782,6819,-37,105,70,35,1.55
2308,台達電,9106,9290,-184,34,40,-6,0.37
2312,金寶,42736,42995,-259,420,348,72,0.98
2313,華通,34334,34173,161,1364,1248,116,3.97
