證券代號,證券名稱,融資今日餘額,融資前日餘額,融資增減,融券今日餘額,融券前日餘額,融券增減,券資比
00949,復華日本龍頭,2458,2355,103,0,0,0,0.0
00951,台新日本半導體,1838,1604,234,4,3,1,0.22
00952,凱基台灣AI50,2104,2105,-1,0,0,0,0.0
00953B,群益優選非投等債,116031,123221,-7190,0,0,0,0.0
00954,中信日本半導體,1939,1709,230,0,0,0,0.0
00956,中信日經高股息,27,27,0,0,0,0,0.0
00960,野村全球航運龍頭,89,109,-20,0,0,0,0.0
00961,FT臺灣永續高息,9613,9382,231,0,0,0,0.0
00962,台新AI優息動能,1023,1013,10,0,0,0,0.0
00963,中信全球高股息,211,237,-26,0,0,0,0.0
00964,中信亞太高股息,55,55,0,0,0,0,0.0
00965,元大航太防衛科技,1138,1152,-14,41,41,0,3.6
00971,野村美國研發龍頭,10,10,0,0,0,0,0.0
00972,野村日本動能高息,0,0,0,0,0,0,0.0
009800,中信NASDAQ,1358,1362,-4,10,10,0,0.74
009801,中信美國創新科技,63,63,0,0,0,0,0.0
009802,富邦旗艦50,1375,1553,-178,0,0,0,0.0
009803,玉山市值動能50,1227,1257,-30,0,0,0,0.0
009804,聯邦台精彩50,293,294,-1,0,0,0,0.0
009805,台新美國電力基建,6130,6131,-1,50,50,0,0.82
009808,華南永昌優選50,3,3,0,0,0,0,0.0
009809,富邦淨零ESG50,3,3,0,0,0,0,0.0
00980A,主動野村臺灣優選,2898,2998,-100,12,2,10,0.41
009810,玉山全球藍籌100,3,3,0,0,0,0,0.0
009811,統一美國50,21,21,0,35,35,0,166.67
009812,野村日本東證,10,2,8,0,0,0,0.0
009813,貝萊德標普卓越50,56,56,0,0,0,0,0.0
009816,凱基台灣TOP50,21456,21382,74,791,780,11,3.69
009817,國泰日本不動產,66,66,0,0,0,0,0.0
009818,華南永昌NASDAQxT,22,22,0,0,0,0,0.0
009819,中信數據及電力,3813,3803,10,1,1,0,0.03
00981A,主動統一台股增長,183633,181989,1644,886,881,5,0.48
00981T,平衡凱基雙核收息,155,155,0,0,0,0,0.0
009820,元大納斯達克精選,2891,2858,33,50,0,50,1.73
009821,野村稀土關鍵資源,2812,2856,-44,1,1,0,0.04
009824,群益美國科技巨頭,1027,1035,-8,6,6,0,0.58
009826,貝萊德世界股票,8705,8565,140,0,0,0,0.0
009827,玉山未來全球算力,566,552,14,4,4,0,0.71
009828,中信台日韓PCB,18420,20708,-2288,9,6,3,0.05
009829,大華韓國KOSPI50,29153,24643,4510,474,467,7,1.63
00982A,主動群益台灣強棒,12014,12253,-239,27,17,10,0.22
00982D,主動富邦動態入息,119,120,-1,0,0,0,0.0
00982T,平衡兆豐台美動能,41,41,0,0,0,0,0.0
00983A,主動中信ARK創新,501,691,-190,6,6,0,1.2
00983D,主動富邦複合收益,125,125,0,0,0,0,0.0
00984A,主動安聯台灣高息,973,973,0,1,1,0,0.1
00984D,主動聯博全球非投,18674,18847,-173,0,0,0,0.0
00985A,主動野村台灣50,3000,2991,9,62,62,0,2.07
00985B,群益ESG投等債0-5,260,261,-1,0,0,0,0.0
00986A,主動台新龍頭成長,57,56,1,0,0,0,0.0
00987A,主動台新優勢成長,1391,1515,-124,15,15,0,1.08
00988A,主動統一全球創新,47779,48327,-548,134,108,26,0.28
00989A,主動摩根美國科技,75,76,-1,0,0,0,0.0
00990A,主動元大AI新經濟,16258,16336,-78,118,104,14,0.73
00991A,主動復華未來50,116227,117216,-989,1303,1252,51,1.12
00991B,貝萊德A級公司債,0,0,0,0,0,0,0.0
00992A,主動群益科技創新,18517,21846,-3329,309,250,59,1.67
00993A,主動安聯台灣,776,786,-10,23,23,0,2.96
00994A,主動第一金台股優,1103,1172,-69,0,0,0,0.0
00995A,主動中信台灣卓越,1184,1212,-28,15,15,0,1.27
00996A,主動兆豐台灣豐收,1075,1172,-97,2,3,-1,0.19
00997A,主動群益美國增長,11118,11036,82,1,0,1,0.01
00999A,主動野村臺灣高息,1825,1907,-82,0,0,0,0.0
1101,台泥,42391,36390,6001,104,26,78,0.25
1102,亞泥,627,670,-43,7,7,0,1.12
1103,嘉泥,4181,4174,7,0,0,0,0.0
1104,環泥,1845,1767,78,0,0,0,0.0
1108,幸福,456,456,0,0,0,0,0.0
1109,信大,295,303,-8,0,0,0,0.0
1110,東泥,2415,2407,8,0,0,0,0.0
1201,味全,2395,2417,-22,3,3,0,0.13
1203,味王,24,22,2,0,0,0,0.0
1210,大成,492,496,-4,0,0,0,0.0
1213,大飲,0,0,0,0,0,0,0.0
1215,卜蜂,504,508,-4,14,14,0,2.78
1216,統一,792,885,-93,1,1,0,0.13
1217,愛之味,1825,1762,63,11,11,0,0.6
1218,泰山,1625,1686,-61,20,21,-1,1.23
1219,福壽,290,288,2,1,1,0,0.34
1220,台榮,659,660,-1,1,1,0,0.15
1225,福懋油,6769,6759,10,0,0,0,0.0
1227,佳格,1267,1266,1,1,1,0,0.08
1229,聯華,2994,3005,-11,16,16,0,0.53
1231,聯華食,255,255,0,0,0,0,0.0
1232,大統益,135,136,-1,1,1,0,0.74
1233,天仁,58,58,0,0,0,0,0.0
1234,黑松,9,9,0,0,0,0,0.0
1235,興泰,1160,1155,5,0,0,0,0.0
1236,宏亞,123,123,0,0,0,0,0.0
1256,鮮活果汁-KY,304,318,-14,1,1,0,0.33
1301,台塑,17139,17629,-490,764,803,-39,4.46
1303,南亞,39389,39184,205,1720,1880,-160,4.37
1304,台聚,9840,9776,64,62,65,-3,0.63
1305,華夏,6521,6536,-15,24,24,0,0.37
1307,三芳,1138,1182,-44,0,0,0,0.0
1308,亞聚,6028,6023,5,28,28,0,0.46
1309,台達化,7645,7648,-3,26,24,2,0.34
1310,台苯,11286,11282,4,36,36,0,0.32
1312,國喬,39347,39205,142,236,242,-6,0.6
1313,聯成,10747,10936,-189,48,49,-1,0.45
1314,中石化,80972,76902,4070,332,297,35,0.41
1315,達新,65,65,0,0,0,0,0.0
1316,上曜,10518,10629,-111,16,16,0,0.15
1319,東陽,6872,6852,20,1,3,-2,0.01
1321,大洋,7141,7144,-3,1,1,0,0.01
1323,永裕,70,70,0,0,0,0,0.0
1324,地球,1246,1244,2,0,0,0,0.0
1325,恆大,1965,1977,-12,14,11,3,0.71
1326,台化,21187,20898,289,182,193,-11,0.86
1337,再生-KY,21451,21462,-11,0,0,0,0.0
1338,廣華-KY,4390,4290,100,0,0,0,0.0
1339,昭輝,1021,1021,0,0,0,0,0.0
1340,勝悅-KY,979,979,0,0,0,0,0.0
1342,八貫,519,493,26,1,1,0,0.19
1402,遠東新,7943,8022,-79,59,60,-1,0.74
1409,新纖,23437,23490,-53,59,66,-7,0.25
1410,南染,209,209,0,5,5,0,2.39
1413,宏洲,0,0,0,0,0,0,0.0
1414,東和,684,668,16,0,0,0,0.0
1416,廣豐,5681,5690,-9,0,0,0,0.0
1417,嘉裕,2175,2175,0,0,0,0,0.0
1418,東華,779,778,1,0,0,0,0.0
1419,新紡,1225,1228,-3,0,0,0,0.0
1423,利華,87,87,0,0,0,0,0.0
1432,大魯閣,147,147,0,0,0,0,0.0
1434,福懋,4129,4176,-47,0,0,0,0.0
1435,中福,0,0,0,0,0,0,0.0
1436,華友聯,883,885,-2,0,0,0,0.0
1437,勤益控,3085,3119,-34,0,0,0,0.0
1438,三地開發,151,152,-1,0,0,0,0.0
1439,雋揚,991,990,1,5,5,0,0.5
1440,南紡,5200,5317,-117,1,1,0,0.02
1441,大東,0,0,0,0,0,0,0.0
1442,名軒,3091,3105,-14,68,0,68,2.2
1443,立益物流,8,8,0,0,0,0,0.0
1444,力麗,808,830,-22,9,9,0,1.11
1445,大宇,1315,1315,0,1,1,0,0.08
1446,宏和,1324,1320,4,0,0,0,0.0
1447,力鵬,532,549,-17,0,0,0,0.0
1449,佳和,3014,3011,3,7,7,0,0.23
1451,年興,565,565,0,0,0,0,0.0
1452,宏益,118,118,0,0,0,0,0.0
1453,大將,869,864,5,0,0,0,0.0
1454,台富,2347,2330,17,0,0,0,0.0
1455,集盛,3413,3508,-95,0,0,0,0.0
1456,怡華,806,811,-5,0,0,0,0.0
1457,宜進,606,606,0,1,1,0,0.17
1459,聯發,288,286,2,0,0,0,0.0
1460,宏遠,0,0,0,0,0,0,0.0
1463,強盛新,428,427,1,0,0,0,0.0
1464,得力,1889,1896,-7,0,0,0,0.0
1465,偉全,2852,2917,-65,0,0,0,0.0
1466,聚隆,2816,2829,-13,14,14,0,0.5
1467,南緯,6972,6990,-18,1,1,0,0.01
1468,昶和,0,0,0,0,0,0,0.0
1470,大統新創,2,2,0,0,0,0,0.0
1471,首利,0,0,0,0,0,0,0.0
1472,三洋實業,3586,3589,-3,3,3,0,0.08
1473,台南,807,807,0,0,0,0,0.0
1474,弘裕,2792,2792,0,0,0,0,0.0
1475,業旺,426,463,-37,0,0,0,0.0
1476,儒鴻,1552,1530,22,18,20,-2,1.16
1477,聚陽,1782,1787,-5,1,1,0,0.06
1503,士電,2736,2747,-11,12,14,-2,0.44
1504,東元,27902,28016,-114,66,71,-5,0.24
1506,正道,0,0,0,0,0,0,0.0
1512,瑞利,0,0,0,0,0,0,0.0
1513,中興電,6799,6739,60,13,13,0,0.19
1514,亞力,6247,5882,365,31,29,2,0.5
1515,力山,2665,2668,-3,4,3,1,0.15
1516,川飛,1,1,0,0,0,0,0.0
1517,利奇,1687,1689,-2,0,0,0,0.0
1519,華城,3279,3264,15,39,40,-1,1.19
1521,大億,459,468,-9,0,0,0,0.0
1522,堤維西,3489,3497,-8,9,9,0,0.26
1524,耿鼎,3565,3581,-16,2,2,0,0.06
1525,江申,205,206,-1,0,0,0,0.0
1526,日馳,598,600,-2,6,6,0,1.0
1527,鑽全,362,363,-1,0,0,0,0.0
1528,恩德,6833,6913,-80,438,532,-94,6.41
1529,樂事綠能,3283,3351,-68,13,11,2,0.4
1530,亞崴,246,246,0,0,0,0,0.0
1531,高林股,1577,1582,-5,9,9,0,0.57
1532,勤美,2819,2828,-9,4,4,0,0.14
1533,車王電,536,534,2,2,2,0,0.37
1535,中宇,47,47,0,0,0,0,0.0
1536,和大,6261,6278,-17,120,120,0,1.92
1537,廣隆,57,58,-1,0,0,0,0.0
1538,正峰,0,0,0,0,0,0,0.0
1539,巨庭,1233,1233,0,0,0,0,0.0
1540,喬福,1462,1415,47,1,1,0,0.07
1541,錩泰,103,103,0,0,0,0,0.0
1558,伸興,290,287,3,0,0,0,0.0
1560,中砂,1138,1153,-15,217,199,18,19.07
1563,巧新,2520,2546,-26,1,1,0,0.04
1568,倉佑,1984,2003,-19,3,3,0,0.15
1582,信錦,3666,3663,3,3,3,0,0.08
1583,程泰,62,62,0,0,0,0,0.0
1587,吉茂,1609,1631,-22,0,0,0,0.0
1589,永冠-KY,559,559,0,0,0,0,0.0
1590,亞德客-KY,141,154,-13,0,0,0,0.0
1597,直得,3182,3144,38,21,16,5,0.66
1598,岱宇,2107,2124,-17,0,0,0,0.0
1603,華電,1893,1897,-4,0,0,0,0.0
1604,聲寶,133,134,-1,0,0,0,0.0
1605,華新,43109,42510,599,981,989,-8,2.28
1608,華榮,6980,6996,-16,37,38,-1,0.53
1609,大亞,12015,12140,-125,11,14,-3,0.09
1611,中電,3781,3766,15,11,11,0,0.29
1612,宏泰,1785,1808,-23,0,0,0,0.0
1614,三洋電,290,290,0,0,0,0,0.0
1615,大山,118,118,0,0,0,0,0.0
1616,億泰,2662,2660,2,1,2,-1,0.04
1617,榮星,2115,2042,73,7,7,0,0.33
1618,合機,3125,3099,26,0,0,0,0.0
1623,大東電,334,339,-5,0,0,0,0.0
1626,艾美特-KY,1433,1453,-20,0,0,0,0.0
1702,南僑,271,271,0,0,0,0,0.0
1707,葡萄王,433,431,2,21,21,0,4.85
1708,東鹼,5973,5946,27,55,55,0,0.92
1709,和益,32691,32913,-222,1036,572,464,3.17
1710,東聯,10359,11970,-1611,86,95,-9,0.83
1711,永光,16137,16224,-87,108,103,5,0.67
1712,興農,477,506,-29,0,0,0,0.0
1713,國化,2503,2509,-6,1,1,0,0.04
1714,和桐,18661,18273,388,85,85,0,0.46
1717,長興,17363,17264,99,417,418,-1,2.4
1718,中纖,20776,21209,-433,129,131,-2,0.62
1720,生達,316,316,0,0,0,0,0.0
1721,國慶科技,100,100,0,0,0,0,0.0
1722,台肥,3842,3838,4,42,40,2,1.09
1723,中碳,729,743,-14,0,0,0,0.0
1725,元禎,316,266,50,0,0,0,0.0
1726,永記,0,0,0,0,0,0,0.0
1727,中華化,9131,8918,213,674,400,274,7.38
1730,花仙子,11,11,0,0,0,0,0.0
1731,美吾華,268,273,-5,0,0,0,0.0
1732,毛寶,675,671,4,3,1,2,0.44
1733,五鼎,2207,2207,0,1,1,0,0.05
1734,杏輝,314,309,5,0,0,0,0.0
1735,日勝化,679,675,4,1,1,0,0.15
1736,喬山,1546,1685,-139,5,5,0,0.32
1737,臺鹽,86,87,-1,0,0,0,0.0
1752,南光,312,310,2,0,0,0,0.0
1760,寶齡富錦,1078,1080,-2,10,10,0,0.93
1762,中化生,864,853,11,1,1,0,0.12
1773,勝一,1383,1295,88,3,1,2,0.22
1776,展宇,673,673,0,1,1,0,0.15
1783,和康生,436,436,0,0,0,0,0.0
1786,科妍,4785,4792,-7,0,0,0,0.0
1789,神隆,3096,3094,2,2,2,0,0.06
1795,美時,8368,8428,-60,1,1,0,0.01
1802,台玻,38047,37082,965,1006,1042,-36,2.64
1805,寶徠,1450,1450,0,0,0,0,0.0
1806,冠軍,2461,2463,-2,1,0,1,0.04
1808,潤隆,6357,6165,192,1,0,1,0.02
1809,中釉,6317,6008,309,69,70,-1,1.09
1810,和成,20891,20880,11,7,6,1,0.03
1817,凱撒衛,18,18,0,0,0,0,0.0
1903,士紙,2257,2261,-4,0,0,0,0.0
1904,正隆,4856,4970,-114,28,28,0,0.58
1905,華紙,11557,11652,-95,2,2,0,0.02
1906,寶隆,6927,6974,-47,0,0,0,0.0
1907,永豐餘,24025,24018,7,2,2,0,0.01
1909,榮成,9777,9898,-121,22,7,15,0.23
2002,中鋼,39990,39339,651,25,25,0,0.06
2006,東和鋼鐵,1171,1128,43,8,9,-1,0.68
2007,燁興,5,5,0,0,0,0,0.0
2008,高興昌,94,94,0,0,0,0,0.0
2009,第一銅,6345,6230,115,31,32,-1,0.49
2010,春源,1784,1786,-2,0,0,0,0.0
2012,春雨,199,199,0,0,0,0,0.0
2013,中鋼構,1403,1403,0,0,0,0,0.0
2014,中鴻,531,534,-3,0,0,0,0.0
2015,豐興,21,23,-2,0,0,0,0.0
2017,官田鋼,8232,8241,-9,0,0,0,0.0
2020,美亞,643,622,21,0,0,0,0.0
2022,聚亨,1937,1947,-10,0,0,0,0.0
2023,燁輝,2756,2805,-49,3,3,0,0.11
2024,志聯,72,72,0,0,0,0,0.0
2025,千興,433,427,6,0,0,0,0.0
2027,大成鋼,21451,21739,-288,330,330,0,1.54
2028,威致,1124,1124,0,0,0,0,0.0
2029,盛餘,705,688,17,0,0,0,0.0
2030,彰源,8856,5714,3142,160,148,12,1.81
2031,新光鋼,2648,2651,-3,1,1,0,0.04
2032,新鋼,2354,2407,-53,0,4,-4,0.0
2033,佳大,2473,2416,57,184,200,-16,7.44
2034,允強,2939,2924,15,114,114,0,3.88
2038,海光,3643,3670,-27,0,15,-15,0.0
2049,上銀,3584,3549,35,57,67,-10,1.59
2059,川湖,682,694,-12,1,2,-1,0.15
2062,橋椿,1265,1265,0,0,0,0,0.0
2069,運錩,2004,1817,187,61,58,3,3.04
2101,南港,19425,19543,-118,0,0,0,0.0
2102,泰豐,3685,3670,15,0,0,0,0.0
2103,台橡,12076,12129,-53,90,85,5,0.75
2104,國際中橡,19273,19199,74,97,66,31,0.5
2105,正新,9283,9249,34,6,8,-2,0.06
2106,建大,3326,3326,0,0,0,0,0.0
2107,厚生,217,217,0,0,0,0,0.0
2108,南帝,2210,2203,7,130,130,0,5.88
2109,華豐,667,669,-2,0,0,0,0.0
2114,鑫永銓,11,11,0,0,0,0,0.0
2115,六暉-KY,455,455,0,3,3,0,0.66
2201,裕隆,10917,10968,-51,34,46,-12,0.31
2204,中華,1219,1221,-2,0,0,0,0.0
2206,三陽工業,2934,2980,-46,1,1,0,0.03
2207,和泰車,39,40,-1,0,0,0,0.0
2208,台船,0,0,0,0,0,0,0.0
2211,長榮鋼,627,638,-11,1,1,0,0.16
2228,劍麟,1450,1470,-20,0,0,0,0.0
2231,為升,2599,2597,2,154,146,8,5.93
2233,宇隆,3064,3045,19,19,19,0,0.62
2236,百達-KY,12192,12200,-8,5,5,0,0.04
2239,英利-KY,1545,1541,4,0,0,0,0.0
2241,艾姆勒,8669,9100,-431,74,24,50,0.85
2243,宏旭-KY,1708,1708,0,6,6,0,0.35
2247,汎德永業,101,101,0,1,1,0,0.99
2248,華勝-KY,550,566,-16,0,0,0,0.0
2250,IKKA-KY,1057,1036,21,0,0,0,0.0
2254,巨鎧精密-創,4072,4403,-331,0,0,0,0.0
2301,光寶科,18114,17430,684,88,89,-1,0.49
2302,麗正,4761,4074,687,198,154,44,4.16
2303,聯電,171349,175731,-4382,7086,7793,-707,4.14
2305,全友,8591,8449,142,2296,2371,-75,26.73
2308,台達電,10829,10902,-73,123,124,-1,1.14
2312,金寶,45087,44879,208,178,182,-4,0.39
2313,華通,35559,35919,-360,1058,1021,37,2.98
2314,台揚,0,0,0,0,0,0,0.0
