證券代號,證券名稱,融資今日餘額,融資前日餘額,融資增減,融券今日餘額,融券前日餘額,融券增減,券資比
2316,楠梓電,3869,3934,-65,51,47,4,1.32
2317,鴻海,53612,54095,-483,496,531,-35,0.93
2321,東訊,0,0,0,0,0,0,0.0
2323,中環,30634,30318,316,13,13,0,0.04
2324,仁寶,55071,51295,3776,1129,1430,-301,2.05
2327,國巨*,48872,43305,5567,607,720,-113,1.24
2328,廣宇,15874,15862,12,82,108,-26,0.52
2329,華泰,13719,13727,-8,287,286,1,2.09
2330,台積電,27517,28381,-864,45,25,20,0.16
2331,精英,10140,9986,154,165,126,39,1.63
2332,友訊,27665,27576,89,346,364,-18,1.25
2337,旺宏,87105,87249,-144,2143,2787,-644,2.46
2338,光罩,5190,5111,79,77,57,20,1.48
2340,台亞,8012,7952,60,54,64,-10,0.67
2342,茂矽,3793,3663,130,37,37,0,0.98
2344,華邦電,121793,124669,-2876,4099,4260,-161,3.37
2345,智邦,2329,2322,7,15,23,-8,0.64
2347,聯強,855,828,27,10,10,0,1.17
2348,海悅,2122,2151,-29,11,11,0,0.52
2349,錸德,0,0,0,0,0,0,0.0
2351,順德,15537,14966,571,415,396,19,2.67
2352,佳世達,15404,15036,368,15,16,-1,0.1
2353,宏碁,37311,36450,861,2142,2191,-49,5.74
2354,鴻準,26336,26353,-17,124,123,1,0.47
2355,敬鵬,8508,8461,47,38,39,-1,0.45
2356,英業達,28267,27079,1188,430,518,-88,1.52
2357,華碩,1789,1685,104,40,50,-10,2.24
2359,所羅門,7531,7598,-67,325,318,7,4.32
2360,致茂,1397,1407,-10,25,13,12,1.79
2362,藍天,2775,2721,54,12,7,5,0.43
2363,矽統,17891,17839,52,50,40,10,0.28
2364,倫飛,914,896,18,8,11,-3,0.88
2365,昆盈,8804,8740,64,37,39,-2,0.42
2367,燿華,23793,23745,48,383,391,-8,1.61
2368,金像電,8787,7890,897,91,65,26,1.04
2369,菱生,13402,13339,63,104,108,-4,0.78
2371,大同,43663,43736,-73,1049,989,60,2.4
2373,震旦行,45,45,0,0,0,0,0.0
2374,佳能,16140,16065,75,32,32,0,0.2
2375,凱美,6437,6440,-3,134,152,-18,2.08
2376,技嘉,6577,6731,-154,220,200,20,3.34
2377,微星,13747,12769,978,59,83,-24,0.43
2379,瑞昱,2633,2609,24,0,0,0,0.0
2380,虹光,0,0,0,0,0,0,0.0
2382,廣達,14992,14834,158,88,86,2,0.59
2383,台光電,2073,2137,-64,1,1,0,0.05
2385,群光,2871,2748,123,21,11,10,0.73
2387,精元,1208,1213,-5,0,0,0,0.0
2388,威盛,10476,10442,34,136,297,-161,1.3
2390,云辰,2132,2132,0,0,0,0,0.0
2392,正崴,3961,3883,78,40,47,-7,1.01
2393,億光,2085,2151,-66,25,25,0,1.2
2395,研華,1943,1780,163,34,56,-22,1.75
2397,友通,1583,1571,12,0,0,0,0.0
2399,映泰,11497,11283,214,340,425,-85,2.96
2401,凌陽,8017,7990,27,82,93,-11,1.02
2402,毅嘉,12259,12234,25,107,105,2,0.87
2404,漢唐,2440,2451,-11,2,2,0,0.08
2405,輔信,7325,7301,24,28,28,0,0.38
2406,國碩,12392,12417,-25,166,167,-1,1.34
2408,南亞科,69416,70060,-644,2123,2862,-739,3.06
2409,友達,248299,236800,11499,13084,22399,-9315,5.27
2412,中華電,2404,1454,950,79,27,52,3.29
2413,環科,4504,4252,252,50,43,7,1.11
2414,精技,268,268,0,0,0,0,0.0
2415,錩新,2452,2464,-12,0,0,0,0.0
2417,圓剛,2984,3046,-62,11,11,0,0.37
2419,仲琦,5942,6050,-108,15,19,-4,0.25
2420,新巨,463,456,7,0,0,0,0.0
2421,建準,4294,3618,676,77,89,-12,1.79
2423,固緯,427,429,-2,1,1,0,0.23
2424,隴華,0,0,0,0,0,0,0.0
2425,承啟,5569,5511,58,4,5,-1,0.07
2426,鼎元,27987,27385,602,2325,2619,-294,8.31
2427,三商電,5335,5317,18,1,1,0,0.02
2428,興勤,2746,2579,167,9,9,0,0.33
2429,銘旺科,193,193,0,0,0,0,0.0
2430,燦坤,58,58,0,1,1,0,1.72
2431,聯昌,1215,1215,0,0,0,0,0.0
2432,倚天酷碁-創,306,306,0,0,0,0,0.0
2433,互盛電,26,26,0,0,0,0,0.0
2434,統懋,567,571,-4,10,12,-2,1.76
2436,偉詮電,8493,6943,1550,462,393,69,5.44
2438,翔耀,0,0,0,0,0,0,0.0
2439,美律,4300,4223,77,3,2,1,0.07
2440,太空梭,1592,1570,22,10,10,0,0.63
2441,超豐,7313,7347,-34,0,0,0,0.0
2442,新美齊,3989,4266,-277,0,0,0,0.0
2444,兆勁,0,0,0,0,0,0,0.0
2449,京元電子,24044,25163,-1119,157,148,9,0.65
2450,神腦,58,59,-1,0,0,0,0.0
2451,創見,6210,6341,-131,251,363,-112,4.04
2453,凌群,2253,2252,1,1,1,0,0.04
2454,聯發科,10544,10520,24,74,42,32,0.7
2455,全新,8671,9298,-627,729,1115,-386,8.41
2457,飛宏,12508,12421,87,41,49,-8,0.33
2458,義隆,3844,3869,-25,70,47,23,1.82
2459,敦吉,98,97,1,0,0,0,0.0
2460,建通,206,206,0,0,0,0,0.0
2461,光群雷,7712,7733,-21,11,8,3,0.14
2462,良得電,2272,2265,7,0,0,0,0.0
2464,盟立,19329,18777,552,249,335,-86,1.29
2465,麗臺,5105,5145,-40,60,62,-2,1.18
2466,冠西電,5791,5838,-47,306,302,4,5.28
2467,志聖,1701,1683,18,43,41,2,2.53
2468,華經,3401,3427,-26,5,6,-1,0.15
2471,資通,1266,1264,2,1,1,0,0.08
2472,立隆電,5512,5224,288,14,28,-14,0.25
2474,可成,7041,7000,41,6,6,0,0.09
2476,鉅祥,41379,41385,-6,22,21,1,0.05
2477,美隆電,1120,1123,-3,2,2,0,0.18
2478,大毅,9864,9527,337,163,168,-5,1.65
2480,敦陽科,453,456,-3,0,0,0,0.0
2481,強茂,16594,15896,698,719,628,91,4.33
2482,連宇,1720,1719,1,0,0,0,0.0
2483,百容,2058,2069,-11,8,9,-1,0.39
2484,希華,15917,15458,459,118,125,-7,0.74
2485,兆赫,10798,10668,130,214,221,-7,1.98
2486,一詮,24026,23962,64,527,564,-37,2.19
2488,漢平,447,447,0,0,0,0,0.0
2489,瑞軒,34282,34549,-267,1196,1213,-17,3.49
2491,吉祥全,2077,1928,149,20,18,2,0.96
2492,華新科,16559,15597,962,1173,2884,-1711,7.08
2493,揚博,9226,9183,43,16,16,0,0.17
2495,普安,7878,8007,-129,7,6,1,0.09
2496,卓越,34,34,0,0,0,0,0.0
2497,怡利電,1695,1684,11,1,2,-1,0.06
2498,宏達電,28871,28802,69,199,223,-24,0.69
2501,國建,4761,4789,-28,7,2,5,0.15
2504,國產,6042,6045,-3,0,5,-5,0.0
2505,國揚,3313,3259,54,0,0,0,0.0
2506,太設,1852,1852,0,0,0,0,0.0
2509,全坤建,622,611,11,1,1,0,0.16
2511,太子,2405,2440,-35,2,1,1,0.08
2514,龍邦,18166,18170,-4,0,0,0,0.0
2515,中工,29351,28967,384,45,46,-1,0.15
2516,新建,0,0,0,0,0,0,0.0
2520,冠德,1934,1940,-6,4,5,-1,0.21
2524,京城,3190,3204,-14,0,0,0,0.0
2527,宏璟,5575,5525,50,0,0,0,0.0
2528,皇普,5589,5589,0,0,0,0,0.0
2530,華建,6716,6716,0,3,3,0,0.04
2534,宏盛,8501,8526,-25,0,0,0,0.0
2535,達欣工,247,247,0,3,3,0,1.21
2536,宏普,2862,2897,-35,0,0,0,0.0
2537,聯上發,3664,3750,-86,5,15,-10,0.14
2538,基泰,2796,2791,5,2,2,0,0.07
2539,櫻花建,1326,1330,-4,25,26,-1,1.89
2540,愛山林,2744,2743,1,15,15,0,0.55
2542,興富發,3734,3656,78,15,16,-1,0.4
2543,皇昌,8509,8563,-54,16,16,0,0.19
2545,皇翔,2728,2721,7,1,1,0,0.04
2546,根基,179,193,-14,0,0,0,0.0
2547,日勝生,9500,9531,-31,0,0,0,0.0
2548,華固,1810,1806,4,9,9,0,0.5
2597,潤弘,160,161,-1,0,0,0,0.0
2601,益航,252,252,0,0,0,0,0.0
2603,長榮,12095,12219,-124,396,402,-6,3.27
2605,新興,14447,14452,-5,111,149,-38,0.77
2606,裕民,4195,4099,96,264,260,4,6.29
2607,榮運,714,718,-4,2,4,-2,0.28
2608,嘉里大榮,1137,1132,5,1,1,0,0.09
2609,陽明,34881,34789,92,2050,2052,-2,5.88
2610,華航,42409,43266,-857,144,249,-105,0.34
2611,志信,3031,3001,30,1,1,0,0.03
2612,中航,1737,1696,41,17,17,0,0.98
2613,中櫃,2790,2819,-29,6,6,0,0.22
2614,東森,5549,5537,12,0,0,0,0.0
2615,萬海,13757,14368,-611,1354,1330,24,9.84
2616,山隆,422,422,0,0,0,0,0.0
2617,台航,2498,2463,35,4,4,0,0.16
2618,長榮航,21867,21673,194,936,965,-29,4.28
2630,亞航,5614,5605,9,42,47,-5,0.75
2633,台灣高鐵,1642,1636,6,36,36,0,2.19
2634,漢翔,23990,24118,-128,363,293,70,1.51
2636,台驊控股,736,732,4,1,1,0,0.14
2637,慧洋-KY,3594,3504,90,246,252,-6,6.84
2642,宅配通,593,599,-6,5,5,0,0.84
2645,長榮航太,4683,4647,36,5,6,-1,0.11
2646,星宇航空,3734,3734,0,31,25,6,0.83
2701,萬企,358,366,-8,0,0,0,0.0
2702,華園,446,445,1,0,0,0,0.0
2704,國賓,87,94,-7,0,0,0,0.0
2705,六福,542,542,0,0,0,0,0.0
2706,第一店,619,658,-39,0,0,0,0.0
2707,晶華,145,148,-3,0,0,0,0.0
2712,遠雄來,6,6,0,0,0,0,0.0
2722,夏都,288,288,0,0,0,0,0.0
2723,美食-KY,1496,1509,-13,15,15,0,1.0
2727,王品,271,267,4,3,3,0,1.11
2731,雄獅,819,825,-6,6,6,0,0.73
2739,寒舍,881,882,-1,0,0,0,0.0
2748,雲品,478,479,-1,0,0,0,0.0
2753,八方雲集,474,480,-6,2,2,0,0.42
2762,世界健身-KY,223,224,-1,0,0,0,0.0
2801,彰銀,8909,8933,-24,132,132,0,1.48
2812,台中銀,4104,4018,86,29,29,0,0.71
2816,旺旺保,1104,1032,72,5,5,0,0.45
2820,華票,349,395,-46,1,1,0,0.29
2832,台產,568,568,0,0,0,0,0.0
2834,臺企銀,25274,25032,242,34,29,5,0.13
2836,高雄銀,5987,6025,-38,3,3,0,0.05
2838,聯邦銀,1726,1726,0,6,1,5,0.35
2845,遠東銀,2685,3171,-486,41,41,0,1.53
2849,安泰銀,320,326,-6,0,0,0,0.0
2850,新產,227,239,-12,0,0,0,0.0
2851,中再保,3014,2944,70,27,38,-11,0.9
2852,第一保,1620,1619,1,0,0,0,0.0
2855,統一證,4777,4857,-80,144,143,1,3.01
2880,華南金,802,831,-29,120,118,2,14.96
2881,富邦金,6335,6083,252,367,395,-28,5.79
2882,國泰金,5898,5928,-30,1554,338,1216,26.35
2883,凱基金,9686,10323,-637,273,282,-9,2.82
2884,玉山金,5301,5746,-445,252,341,-89,4.75
2885,元大金,1841,1875,-34,9,9,0,0.49
2886,兆豐金,1678,1841,-163,37,34,3,2.21
2887,台新新光金,41840,41471,369,380,496,-116,0.91
2889,國票金,3812,3667,145,50,51,-1,1.31
2890,永豐金,1602,1534,68,79,81,-2,4.93
2891,中信金,3521,3208,313,71,85,-14,2.02
2892,第一金,9397,1260,8137,72,72,0,0.77
2897,王道銀行,1243,1320,-77,3,4,-1,0.24
2901,欣欣,476,476,0,0,0,0,0.0
2903,遠百,1556,1552,4,0,0,0,0.0
2904,匯僑,9,9,0,0,0,0,0.0
2905,三商,6724,6876,-152,15,14,1,0.22
2906,高林,577,572,5,0,0,0,0.0
2908,特力,15664,15618,46,0,0,0,0.0
2910,統領,44,44,0,0,0,0,0.0
2911,麗嬰房,214,204,10,0,0,0,0.0
2912,統一超,667,644,23,0,0,0,0.0
2913,農林,7699,7632,67,1,1,0,0.01
2915,潤泰全,9842,9796,46,14,14,0,0.14
2929,淘帝-KY,2048,2047,1,0,0,0,0.0
2939,永邑-KY,599,563,36,0,0,0,0.0
3002,歐格,1838,1838,0,21,21,0,1.14
3003,健和興,2390,2300,90,5,5,0,0.21
3004,豐達科,2029,2024,5,2,2,0,0.1
3005,神基,7892,7855,37,44,48,-4,0.56
3006,晶豪科,17452,18750,-1298,685,503,182,3.93
3008,大立光,4120,3904,216,77,86,-9,1.87
3010,華立,1266,1251,15,4,4,0,0.32
3011,今皓,2570,2563,7,0,0,0,0.0
3013,晟銘電,8516,8465,51,32,38,-6,0.38
3014,聯陽,2598,2588,10,20,20,0,0.77
3015,全漢,2408,2414,-6,0,0,0,0.0
3016,嘉晶,7854,7785,69,77,79,-2,0.98
3017,奇鋐,4065,4111,-46,69,74,-5,1.7
3018,隆銘綠能,0,0,0,0,0,0,0.0
3019,亞光,12524,12173,351,60,66,-6,0.48
3021,鴻名,663,695,-32,15,12,3,2.26
3022,威強電,6524,6253,271,34,56,-22,0.52
3023,信邦,1204,1214,-10,11,11,0,0.91
3024,憶聲,10595,10637,-42,12,12,0,0.11
3025,星通,1597,1585,12,0,0,0,0.0
3026,禾伸堂,9794,10291,-497,418,349,69,4.27
3027,盛達,4593,4601,-8,1,1,0,0.02
3028,增你強,2920,2899,21,66,45,21,2.26
3029,零壹,2762,2765,-3,8,9,-1,0.29
3030,德律,10165,10237,-72,11,9,2,0.11
3031,佰鴻,5292,5297,-5,7,7,0,0.13
3032,偉訓,7878,7938,-60,5,5,0,0.06
3033,威健,9294,9466,-172,923,951,-28,9.93
3034,聯詠,2510,2560,-50,91,90,1,3.63
3035,智原,10447,10420,27,286,284,2,2.74
3036,文曄,14005,13832,173,36,38,-2,0.26
3037,欣興,35134,35511,-377,429,602,-173,1.22
3038,全台,1516,1517,-1,0,0,0,0.0
3040,遠見,9942,9944,-2,6,6,0,0.06
3041,揚智,3257,3246,11,47,50,-3,1.44
3042,晶技,12577,12858,-281,177,194,-17,1.41
3043,科風,836,828,8,0,0,0,0.0
3044,健鼎,5784,5742,42,55,50,5,0.95
3045,台灣大,297,148,149,102,182,-80,34.34
3046,建碁,1164,1111,53,3,8,-5,0.26
3047,訊舟,6265,6261,4,2,2,0,0.03
3048,益登,6551,6585,-34,22,21,1,0.34
3049,精金,4023,4014,9,34,40,-6,0.85
3050,鈺德,3006,2979,27,0,0,0,0.0
3051,力特,4067,4062,5,3,3,0,0.07
3052,夆典,1917,1917,0,0,0,0,0.0
3054,立萬利,1008,1011,-3,0,0,0,0.0
3055,蔚華科,7823,7466,357,79,71,8,1.01
3056,富華新,3538,3529,9,2,2,0,0.06
3057,喬鼎,0,0,0,0,0,0,0.0
3058,立德,0,0,0,0,0,0,0.0
3059,華晶科,11212,11181,31,0,0,0,0.0
3060,銘異,8286,8272,14,6,7,-1,0.07
3062,建漢,10046,10009,37,52,52,0,0.52
3090,日電貿,6866,6479,387,110,120,-10,1.6
3092,鴻碩,3638,3630,8,4,4,0,0.11
3094,聯傑,5000,5806,-806,201,400,-199,4.02
3130,一零四,9,7,2,0,0,0,0.0
3135,凌航,3125,3046,79,249,224,25,7.97
3138,耀登,2035,2030,5,17,18,-1,0.84
3149,正達,22010,21913,97,191,142,49,0.87
3150,鈺寶-創,233,234,-1,0,0,0,0.0
3164,景岳,302,302,0,0,0,0,0.0
3167,大量,8218,8040,178,134,111,23,1.63
3168,眾福科,28,36,-8,0,0,0,0.0
3189,景碩,22677,22035,642,295,348,-53,1.3
3209,全科,4963,4872,91,0,0,0,0.0
3229,晟鈦,1780,1784,-4,0,1,-1,0.0
3231,緯創,48468,47315,1153,1036,971,65,2.14
3257,虹冠電,2338,2369,-31,7,4,3,0.3
3266,昇陽,347,347,0,0,0,0,0.0
3296,勝德,1863,1861,2,3,4,-1,0.16
3305,昇貿,7207,7590,-383,56,51,5,0.78
3308,聯德,585,583,2,0,0,0,0.0
3311,閎暉,3140,3122,18,0,0,0,0.0
3312,弘憶股,5256,5309,-53,0,0,0,0.0
3321,同泰,0,0,0,0,0,0,0.0
3338,泰碩,3421,3405,16,12,11,1,0.35
3346,麗清,2842,2842,0,0,0,0,0.0
3356,奇偶,1570,1614,-44,0,0,0,0.0
3376,新日興,11734,11484,250,167,169,-2,1.42
3380,明泰,5830,5594,236,8,35,-27,0.14
3406,玉晶光,3561,3702,-141,374,420,-46,10.5
3413,京鼎,3757,3739,18,2,2,0,0.05
3416,融程電,884,874,10,4,4,0,0.45
3419,譁裕,923,926,-3,0,0,0,0.0
3432,台端,0,0,0,0,0,0,0.0
3437,榮創,2785,2642,143,46,46,0,1.65
3443,創意,4799,4737,62,110,113,-3,2.29
3447,展達,1735,1880,-145,7,7,0,0.4
3450,聯鈞,12042,12236,-194,451,453,-2,3.75
3481,群創,323390,321789,1601,4630,5417,-787,1.43
3494,誠研,0,0,0,0,0,0,0.0
3501,維熹,1187,1187,0,0,0,0,0.0
3504,揚明光,3544,3537,7,296,362,-66,8.35
3515,華擎,1667,1680,-13,0,0,0,0.0
3518,柏騰,4650,4742,-92,58,59,-1,1.25
3528,安馳,1962,1964,-2,0,0,0,0.0
3530,晶相光,1344,1349,-5,5,5,0,0.37
3532,台勝科,8847,8959,-112,625,683,-58,7.06
3533,嘉澤,1671,1686,-15,0,0,0,0.0
3535,晶彩科,3863,3766,97,58,54,4,1.5
3543,州巧,4218,4157,61,159,153,6,3.77
3545,敦泰,4467,4397,70,37,37,0,0.83
3550,聯穎,13767,13941,-174,11,13,-2,0.08
3557,嘉威,372,372,0,0,0,0,0.0
3563,牧德,5958,5938,20,1,1,0,0.02
3576,聯合再生,0,0,0,0,0,0,0.0
3583,辛耘,2012,2037,-25,20,15,5,0.99
3588,通嘉,1678,1674,4,0,0,0,0.0
3591,艾笛森,26290,26163,127,0,0,0,0.0
3592,瑞鼎,997,1005,-8,0,0,0,0.0
3593,力銘,0,0,0,0,0,0,0.0
3596,智易,2021,2066,-45,5,2,3,0.25
3605,宏致,17636,16427,1209,1267,1708,-441,7.18
3607,谷崧,1938,1944,-6,0,0,0,0.0
3617,碩天,1806,1796,10,11,11,0,0.61
3622,洋華,1257,1440,-183,0,0,0,0.0
3645,達邁,6132,6164,-32,32,63,-31,0.52
3652,精聯,558,540,18,0,0,0,0.0
3653,健策,2987,2989,-2,59,60,-1,1.98
3661,世芯-KY,6235,6054,181,3,4,-1,0.05
3665,貿聯-KY,3589,3487,102,2,5,-3,0.06
3669,圓展,904,895,9,2,0,2,0.22
3673,TPK-KY,13791,13789,2,234,226,8,1.7
3679,新至陞,92,94,-2,0,0,0,0.0
3686,達能,0,0,0,0,0,0,0.0
3694,海華,7306,7400,-94,16,16,0,0.22
3701,大眾控,6115,6044,71,64,65,-1,1.05
3702,大聯大,10016,8919,1097,27,30,-3,0.27
3703,欣陸,1490,1490,0,2,2,0,0.13
3704,合勤控,8905,8940,-35,16,15,1,0.18
3705,永信,352,351,1,0,0,0,0.0
3706,神達,26224,25931,293,0,0,0,0.0
3708,上緯投控,2941,2924,17,233,229,4,7.92
3711,日月光投控,11812,13404,-1592,167,114,53,1.41
3712,永崴投控,2309,2237,72,15,15,0,0.65
3714,富采,25588,25205,383,362,343,19,1.41
3715,定穎投控,23720,23548,172,479,517,-38,2.02
3716,中化控股,695,705,-10,0,0,0,0.0
3717,聯嘉投控,13107,12932,175,473,474,-1,3.61
4104,佳醫,68,67,1,1,1,0,1.47
4106,雃博,701,701,0,0,0,0,0.0
4108,懷特,0,0,0,0,0,0,0.0
4119,旭富,494,486,8,0,0,0,0.0
4133,亞諾法,1219,1223,-4,0,0,0,0.0
4137,麗豐-KY,1148,1140,8,12,12,0,1.05
4142,國光生,6663,6667,-4,0,0,0,0.0
4148,全宇生技-KY,348,346,2,0,0,0,0.0
4155,訊映,879,874,5,0,0,0,0.0
4164,承業醫,5285,5300,-15,0,0,0,0.0
4190,佐登-KY,277,278,-1,0,0,0,0.0
4306,炎洲,5785,5705,80,0,1,-1,0.0
4414,如興,681,676,5,0,0,0,0.0
4426,利勤,1033,1033,0,0,0,0,0.0
4438,廣越,575,576,-1,0,0,0,0.0
4439,冠星-KY,242,242,0,0,0,0,0.0
4440,宜新實業,112,112,0,0,0,0,0.0
4441,振大環球,227,224,3,0,0,0,0.0
4526,東台,6164,6043,121,160,130,30,2.6
4532,瑞智,2295,2291,4,0,0,0,0.0
4536,拓凱,552,540,12,0,0,0,0.0
4540,全球傳動,4279,4376,-97,259,259,0,6.05
4545,銘鈺,1139,1137,2,0,0,0,0.0
4551,智伸科,4001,3715,286,1,3,-2,0.02
4552,力達-KY,2166,2168,-2,12,12,0,0.55
4555,氣立,2106,2079,27,41,41,0,1.95
4557,永新-KY,466,461,5,0,0,0,0.0
4560,強信-KY,319,316,3,1,1,0,0.31
4562,穎漢,1705,1708,-3,33,33,0,1.94
4564,元翎,9317,9480,-163,69,69,0,0.74
4566,時碩工業,4588,4596,-8,40,33,7,0.87
4569,六方科-KY,728,731,-3,0,0,0,0.0
4571,鈞興-KY,1049,1050,-1,0,0,0,0.0
4572,駐龍,241,242,-1,1,1,0,0.41
4576,大銀微系統,3138,3293,-155,68,53,15,2.17
4581,光隆精密-KY,17,17,0,0,0,0,0.0
4583,台灣精銳,2707,2714,-7,3,3,0,0.11
4585,達明,686,695,-9,55,55,0,8.02
4588,玖鼎電力,377,385,-8,0,0,0,0.0
4590,富田-創,276,262,14,0,0,0,0.0
4720,德淵,3341,3327,14,1,1,0,0.03
4722,國精化,10801,10960,-159,92,92,0,0.85
4736,泰博,232,245,-13,2,2,0,0.86
4737,華廣,1592,1595,-3,0,0,0,0.0
4739,康普,8101,8011,90,82,82,0,1.01
4746,台耀,2174,2177,-3,1,11,-10,0.05
4755,三福化,910,909,1,0,0,0,0.0
4763,材料*-KY,40670,40673,-3,9,19,-10,0.02
4764,雙鍵,4571,4574,-3,171,184,-13,3.74
4766,南寶,1042,1044,-2,1,1,0,0.1
4770,上品,1326,1243,83,19,17,2,1.43
4771,望隼,580,567,13,0,0,0,0.0
4807,日成-KY,1042,1041,1,14,15,-1,1.34
4904,遠傳,989,647,342,30,31,-1,3.03
4906,正文,29889,30015,-126,148,193,-45,0.5
4912,聯德控股-KY,3533,3478,55,0,0,0,0.0
4915,致伸,4892,4857,35,33,33,0,0.67
4916,事欣科,7348,7354,-6,113,114,-1,1.54
4919,新唐,12767,12417,350,732,730,2,5.73
4927,泰鼎-KY,25948,25520,428,246,252,-6,0.95
4930,燦星網,3851,3851,0,0,0,0,0.0
4934,太極,0,0,0,0,0,0,0.0
4935,茂林-KY,595,589,6,1,1,0,0.17
4938,和碩,3980,3817,163,36,48,-12,0.9
4942,嘉彰,586,586,0,0,0,0,0.0
4943,康控-KY,0,0,0,0,0,0,0.0
4949,有成精密,2732,2720,12,30,30,0,1.1
4952,凌通,1379,1361,18,6,6,0,0.44
4956,光鋐,6447,6279,168,115,159,-44,1.78
4958,臻鼎-KY,34719,36463,-1744,334,222,112,0.96
4960,誠美材,15190,15176,14,97,98,-1,0.64
4961,天鈺,1164,1176,-12,8,8,0,0.69
4967,十銓,7400,7469,-69,1455,1433,22,19.66
4968,立積,5040,5044,-4,32,31,1,0.63
4976,佳凌,5465,5396,69,261,286,-25,4.78
4977,眾達-KY,6858,6704,154,176,219,-43,2.57
4989,榮科,15730,15614,116,161,137,24,1.02
4994,傳奇,1802,1800,2,2,2,0,0.11
4999,鑫禾,394,396,-2,0,0,0,0.0
5007,三星,6,6,0,0,0,0,0.0
5203,訊連,930,928,2,2,2,0,0.22
5215,科嘉-KY,745,743,2,0,0,0,0.0
5222,全訊,1926,1910,16,13,13,0,0.67
5225,東科-KY,1349,1332,17,72,81,-9,5.34
5234,達興材料,1400,1400,0,56,42,14,4.0
5236,凌陽創新,282,264,18,4,4,0,1.42
5243,乙盛-KY,9023,8936,87,13,18,-5,0.14
5244,弘凱,2231,2264,-33,4,4,0,0.18
5258,虹堡,3595,3467,128,3,3,0,0.08
5269,祥碩,1909,1914,-5,65,65,0,3.4
5283,禾聯碩,53,54,-1,0,0,0,0.0
5284,jpp-KY,4268,4208,60,3,8,-5,0.07
5285,界霖,5057,5033,24,30,30,0,0.59
5288,豐祥-KY,2617,2619,-2,0,0,0,0.0
5292,華懋,758,765,-7,15,15,0,1.98
5306,桂盟,591,590,1,0,0,0,0.0
5388,中磊,8177,8106,71,11,11,0,0.13
5434,崇越,800,805,-5,1,1,0,0.12
5469,瀚宇博,13240,13254,-14,39,35,4,0.29
5471,松翰,4271,4360,-89,37,39,-2,0.87
5484,慧友,0,0,0,0,0,0,0.0
5515,建國,2403,2432,-29,8,8,0,0.33
5519,隆大,938,905,33,0,0,0,0.0
5521,工信,13075,13033,42,8,11,-3,0.06
5522,遠雄,942,940,2,4,4,0,0.42
5525,順天,313,313,0,0,0,0,0.0
5531,鄉林,4357,4354,3,11,11,0,0.25
5533,皇鼎,411,411,0,1,1,0,0.24
5534,長虹,3546,3544,2,0,0,0,0.0
5538,東明-KY,97,106,-9,0,0,0,0.0
5546,永固-KY,18,20,-2,0,0,0,0.0
5607,遠雄港,2526,2524,2,3,6,-3,0.12
5608,四維航,6742,6937,-195,402,406,-4,5.96
5706,鳳凰,711,713,-2,0,0,0,0.0
5871,中租-KY,4101,4181,-80,10,6,4,0.24
5876,上海商銀,614,675,-61,10,7,3,1.63
5880,合庫金,1646,2650,-1004,50,50,0,3.04
5906,台南-KY,20,20,0,0,0,0,0.0
5907,大洋-KY,5381,5375,6,0,0,0,0.0
6005,群益證,5705,5456,249,33,33,0,0.58
6024,群益期,207,184,23,0,0,0,0.0
6108,競國,1759,1729,30,17,23,-6,0.97
6112,邁達特,2780,2699,81,1,1,0,0.04
6115,鎰勝,27,24,3,0,0,0,0.0
6116,彩晶,36042,35519,523,6702,7064,-362,18.59
6117,迎廣,2271,2275,-4,24,25,-1,1.06
6120,達運,8371,8375,-4,27,25,2,0.32
6128,上福,1651,1651,0,0,0,0,0.0
6133,金橋,3020,2894,126,0,0,0,0.0
6136,富爾特,1762,1783,-21,0,0,0,0.0
6139,亞翔,8602,8718,-116,7,7,0,0.08
6141,柏承,32,32,0,0,0,0,0.0
6142,友勁,0,0,0,0,0,0,0.0
6152,百一,0,0,0,0,0,0,0.0
6153,嘉聯益,12972,12804,168,188,180,8,1.45
6155,鈞寶,3155,3246,-91,40,38,2,1.27
6164,華興,3666,3670,-4,2,2,0,0.05
6165,浪凡,12638,12707,-69,0,0,0,0.0
6166,凌華,3001,2852,149,8,14,-6,0.27
6168,宏齊,5028,4703,325,124,127,-3,2.47
6176,瑞儀,4637,4616,21,14,14,0,0.3
6177,達麗,2554,2423,131,4,16,-12,0.16
6183,關貿,4,9,-5,0,0,0,0.0
6184,大豐電,483,481,2,0,0,0,0.0
6189,豐藝,2247,2243,4,3,2,1,0.13
6191,精成科,18414,18455,-41,174,148,26,0.94
6192,巨路,782,770,12,0,0,0,0.0
6196,帆宣,1484,1471,13,16,16,0,1.08
6197,佳必琪,6214,6087,127,90,92,-2,1.45
6201,亞弘電,36,36,0,0,0,0,0.0
6202,盛群,4654,4641,13,24,24,0,0.52
6205,詮欣,3761,3776,-15,5,9,-4,0.13
6206,飛捷,2231,2216,15,25,27,-2,1.12
6209,今國光,14025,13805,220,218,318,-100,1.55
6213,聯茂,18836,18507,329,1029,1051,-22,5.46
6214,精誠,682,688,-6,40,39,1,5.87
6215,和椿,5272,5229,43,67,70,-3,1.27
6216,居易,667,677,-10,15,15,0,2.25
6224,聚鼎,3543,3170,373,75,65,10,2.12
6225,天瀚,0,0,0,0,0,0,0.0
6226,光鼎,5338,5066,272,724,709,15,13.56
6230,尼得科超眾,470,467,3,1,1,0,0.21
6235,華孚,4386,4382,4,21,21,0,0.48
