Date,Code,Name,TradeVolume,TradeValue,OpeningPrice,HighestPrice,LowestPrice,ClosingPrice,Change,Transaction
1150923,00400A,主動國泰動能高息,27029269,420875551,15,15,15,15,0.08,5522
1150923,00401A,主動摩根台灣鑫收,5109082,73247221,14,14,14,14,-0.01,1008
1150923,00402A,主動安聯美國科技,34722831,349483647,10,10,10,10,0.08,3584
1150923,00403A,主動統一升級50,358500381,3881894694,10,10,10,10,0.11,50268
1150923,00404A,主動聯博動能50,6420945,63492953,9,9,9,9,0.01,1428
1150923,00405A,主動富邦台灣龍耀,113516234,1061480179,9,9,9,9,0.13,12785
1150923,00406A,主動中信台灣收益,188142199,1864711315,9,9,9,9,0.08,24864
1150923,00407A,主動凱基台灣,65855866,667820070,10,10,10,10,0.08,7425
1150923,00408A,主動第一金優股息,2131296,22381180,10,10,10,10,0.04,192
1150923,00409A,主動復華全球50,49003982,498180071,10,10,10,10,0.07,3543
1150923,00410A,主動永豐科技趨勢,6387931,78746247,12,12,12,12,0.09,700
1150923,0050,元大台灣50,58059253,6542992614,112,113,112,112,0.6,58063
1150923,0051,元大中型100,45452,6699597,147,148,146,147,-0.2,421
1150923,0052,富邦科技,13691258,897027706,65,65,65,65,0.7,10192
1150923,0053,元大電子,164985,41872853,252,255,252,253,1.55,1182
1150923,0055,元大MSCI金融,1234229,61612136,50,50,49,49,-0.52,4229
1150923,0056,元大高股息,26385848,1497490680,57,57,56,56,-0.25,31508
1150923,0057,富邦摩台,13959,4679967,336,336,334,335,1.2,703
1150923,0061,元大寶滬深,44701,1079851,24,24,24,24,-0.15,153
1150923,006203,元大MSCI台灣,26472,5372695,202,203,202,203,-0.5,297
1150923,006204,永豐臺灣加權,25324,6067117,240,240,239,239,-0.05,136
1150923,006205,富邦上証,51294,2075902,40,40,40,40,-0.32,170
1150923,006206,元大上證50,6480,243790,37,37,37,37,-0.2,70
1150923,006207,復華滬深,306022,9828385,32,32,32,32,-0.33,125
1150923,006208,富邦台50,1317974,339274660,257,258,256,257,1.3,6286
1150923,00625K,富邦上証+R,0,0,0,0,0,0,0.0,0
1150923,00631L,元大台灣50正2,137784001,5397433072,39,39,38,38,0.47,35760
1150923,00632R,元大台灣50反1,68319307,646503544,9,9,9,9,-0.03,8330
1150923,00633L,富邦上証正2,1048632,50367118,48,48,47,47,-0.69,377
1150923,00634R,富邦上証反1,417000,1305280,3,3,3,3,0.02,14
1150923,00635U,期元大S&P黃金,1169796,52354218,44,44,44,44,0.08,1311
1150923,00636,國泰中國A50,518800,14228175,27,27,27,27,-0.18,203
1150923,00636K,國泰中國A50+U,200,1726,8,8,8,8,-0.09,2
1150923,00637L,元大滬深300正2,15395812,304164454,20,20,19,19,-0.3,1981
1150923,00638R,元大滬深300反1,34000,226000,6,6,6,6,0.04,9
1150923,00639,富邦深100,149181,2395642,16,16,15,15,-0.2,195
1150923,00640L,富邦日本正2,86085,9515067,111,111,110,110,1.2,101
1150923,00641R,富邦日本反1,237065,858574,3,3,3,3,-0.03,26
1150923,00642U,期元大S&P石油,1671783,51416739,30,30,30,30,-1.39,1155
1150923,00643,群益深証中小,2131031,38541782,18,18,18,18,-0.25,161
1150923,00643K,群益深証中小+R,0,0,0,0,0,0,0.0,0
1150923,00645,富邦日本,79967,4689066,58,58,58,58,0.25,222
1150923,00646,元大S&P500,2649820,205415992,77,77,77,77,0.0,3851
1150923,00647L,元大S&P500正2,15054,2118496,140,141,140,141,0.35,38
1150923,00648R,元大S&P500反1,148900,576992,3,3,3,3,0.0,21
1150923,00650L,復華香港正2,2582143,42579945,16,16,16,16,-0.32,405
1150923,00651R,復華香港反1,16998,89218,5,5,5,5,0.04,8
1150923,00652,富邦印度,125404,4009448,32,32,31,32,0.02,205
1150923,00653L,富邦印度正2,104280,4522078,43,43,43,43,0.22,46
1150923,00654R,富邦印度反1,8000,55650,6,6,6,6,0.01,4
1150923,00655L,國泰中國A50正2,471903,15723349,33,33,33,33,-0.55,164
1150923,00656R,國泰中國A50反1,234000,1375690,5,5,5,5,0.09,7
1150923,00657,國泰日經225,22300,1756241,78,79,78,79,0.75,99
1150923,00657K,國泰日經225+U,200,4862,24,24,24,24,0.01,2
1150923,00660,元大歐洲50,7912,364654,46,46,46,46,0.24,104
1150923,00661,元大日經225,43701,3761816,86,86,85,86,0.7,169
1150923,00662,富邦NASDAQ,2853221,356623661,124,125,124,125,0.95,3303
1150923,00663L,國泰臺灣加權正2,3902497,442299130,113,114,112,112,1.1,2010
1150923,00664R,國泰臺灣加權反1,15410235,23600432,1,1,1,1,-0.01,951
1150923,00665L,富邦恒生國企正2,5332542,48434103,9,9,9,9,-0.15,633
1150923,00666R,富邦恒生國企反1,101002,926328,9,9,9,9,0.07,15
1150923,00668,國泰美國道瓊,300035,18090958,60,60,60,60,-0.15,130
1150923,00668K,國泰美國道瓊+U,200,3802,19,19,19,19,-0.05,2
1150923,00669R,國泰美國道瓊反1,260001,1383145,5,5,5,5,0.01,17
1150923,00670L,富邦NASDAQ正2,827955,178086746,215,215,214,215,3.25,965
1150923,00671R,富邦NASDAQ反1,2515719,5867621,2,2,2,2,-0.01,160
1150923,00673R,期元大S&P原油反1,46335311,503604230,10,11,10,10,0.49,4727
1150923,00674R,期元大S&P黃金反1,176492,4965195,28,28,28,28,-0.1,21
1150923,00675L,富邦臺灣加權正2,839828,288239883,344,346,340,341,2.75,899
1150923,00676R,富邦臺灣加權反1,2801737,14633577,5,5,5,5,-0.01,344
1150923,00678,群益那斯達克生技,330393,14370584,43,43,43,43,0.86,140
1150923,00680L,元大美債20正2,6080933,38464178,6,6,6,6,0.04,322
1150923,00681R,元大美債20反1,5140,112030,21,21,21,21,-0.06,3
1150923,00682U,期元大美元指數,999,20649,0,0,0,0,0.0,2
1150923,00683L,期元大美元指正2,57000,1252700,21,21,21,21,0.16,6
1150923,00684R,期元大美元指反1,51000,763940,14,14,14,14,-0.05,2
1150923,00685L,群益臺灣加權正2,154231115,1997947542,12,13,12,12,0.12,23662
1150923,00686R,群益臺灣加權反1,2952244,2770529,0,0,0,0,0.0,115
1150923,00688L,國泰20年美債正2,1627574,10280819,6,6,6,6,0.04,145
1150923,00689R,國泰20年美債反1,113130,2579894,22,22,22,22,-0.06,4
1150923,00690,兆豐藍籌30,163948,13707041,84,84,83,83,0.15,522
1150923,00692,富邦公司治理,898942,86749602,96,96,96,96,0.6,994
1150923,00693U,期街口S&P黃豆,626576,15063334,24,24,24,24,-0.14,216
1150923,00700,富邦恒生國企,216466,3695187,17,17,17,17,-0.16,138
1150923,00701,國泰股利精選30,331494,13950059,42,42,41,41,-0.37,580
