Date,Code,Name,TradeVolume,TradeValue,OpeningPrice,HighestPrice,LowestPrice,ClosingPrice,Change,Transaction
1150921,00400A,主動國泰動能高息,33792335,513300022,15,15,15,15,0.22,6627
1150921,00401A,主動摩根台灣鑫收,5092787,72848302,14,14,14,14,0.1,842
1150921,00402A,主動安聯美國科技,6855807,66937212,9,9,9,9,0.13,1254
1150921,00403A,主動統一升級50,375973644,3936268462,10,10,10,10,0.16,45606
1150921,00404A,主動聯博動能50,15292629,149863620,9,9,9,9,0.09,2067
1150921,00405A,主動富邦台灣龍耀,81170182,725516446,8,9,8,8,0.1,8923
1150921,00406A,主動中信台灣收益,219274887,2124399731,9,9,9,9,0.11,30167
1150921,00407A,主動凱基台灣,48583239,476726087,9,9,9,9,0.14,6682
1150921,00408A,主動第一金優股息,1014344,10538580,10,10,10,10,0.05,206
1150921,00409A,主動復華全球50,27144839,268883249,9,9,9,9,0.11,3390
1150921,00410A,主動永豐科技趨勢,3979622,48394628,12,12,12,12,0.09,997
1150921,0050,元大台灣50,119595084,13284577836,109,111,109,111,1.5,100896
1150921,0051,元大中型100,42193,6173312,146,146,146,146,1.1,458
1150921,0052,富邦科技,18938854,1221241254,64,64,64,64,0.75,13576
1150921,0053,元大電子,157983,39445564,248,250,248,249,2.5,1293
1150921,0055,元大MSCI金融,895029,45085841,50,50,49,50,0.5,2370
1150921,0056,元大高股息,21847416,1246324456,56,57,56,57,0.3,24774
1150921,0057,富邦摩台,16745,5530779,330,331,330,331,5.35,836
1150921,0061,元大寶滬深,108505,2619357,24,24,24,24,0.0,182
1150921,006203,元大MSCI台灣,23723,4764900,200,202,200,201,3.1,381
1150921,006204,永豐臺灣加權,22669,5386751,237,238,237,238,3.7,127
1150921,006205,富邦上証,132975,5356417,40,40,40,40,0.17,187
1150921,006206,元大上證50,60029,2244561,37,37,37,37,0.08,153
1150921,006207,復華滬深,142728,4591880,32,32,32,32,-0.05,109
1150921,006208,富邦台50,2458921,624778389,252,254,252,254,3.5,11696
1150921,00625K,富邦上証+R,0,0,0,0,0,0,0.0,0
1150921,00631L,元大台灣50正2,216961504,8304837789,37,38,37,38,0.8,54224
1150921,00632R,元大台灣50反1,133548763,1279425811,9,9,9,9,-0.12,16887
1150921,00633L,富邦上証正2,520632,24773862,47,47,47,47,-0.04,230
1150921,00634R,富邦上証反1,7000,22110,3,3,3,3,0.0,7
1150921,00635U,期元大S&P黃金,2202061,99256835,45,45,44,44,-0.12,2080
1150921,00636,國泰中國A50,82517,2259413,27,27,27,27,0.02,186
1150921,00636K,國泰中國A50+U,200,1726,8,8,8,8,0.04,2
1150921,00637L,元大滬深300正2,11306077,221960704,19,19,19,19,-0.01,1257
1150921,00638R,元大滬深300反1,20000,134000,6,6,6,6,-0.03,1
1150921,00639,富邦深100,266615,4316587,16,16,16,16,0.02,215
1150921,00640L,富邦日本正2,11082,1194253,107,108,107,108,0.45,38
1150921,00641R,富邦日本反1,385000,1410720,3,3,3,3,-0.01,24
1150921,00642U,期元大S&P石油,1940220,62605793,32,32,32,32,-0.74,941
1150921,00643,群益深証中小,2265600,41322246,18,18,18,18,0.04,127
1150921,00643K,群益深証中小+R,0,0,0,0,0,0,0.0,0
1150921,00645,富邦日本,288683,16708525,57,58,57,58,0.05,303
1150921,00646,元大S&P500,1746667,133993798,76,76,76,76,0.2,4074
1150921,00647L,元大S&P500正2,53742,7407791,137,137,137,137,0.95,70
1150921,00648R,元大S&P500反1,511702,2005955,3,3,3,3,0.0,29
1150921,00650L,復華香港正2,1254948,20532477,16,16,16,16,0.07,337
1150921,00651R,復華香港反1,51998,273058,5,5,5,5,-0.03,7
1150921,00652,富邦印度,138097,4414015,31,32,31,31,0.02,267
1150921,00653L,富邦印度正2,27718,1201073,43,43,43,43,0.18,29
1150921,00654R,富邦印度反1,13000,90480,6,6,6,6,0.0,2
1150921,00655L,國泰中國A50正2,504270,16659739,32,33,32,32,-0.15,105
1150921,00656R,國泰中國A50反1,500,2955,0,0,0,0,0.0,1
1150921,00657,國泰日經225,171343,13179977,76,77,76,77,-0.15,89
1150921,00657K,國泰日經225+U,200,4842,24,24,24,24,-0.16,2
1150921,00660,元大歐洲50,16912,769063,45,45,45,45,-0.06,103
1150921,00661,元大日經225,51437,4332896,84,84,84,84,-0.1,190
1150921,00662,富邦NASDAQ,3990493,485050297,121,121,121,121,1.1,3423
1150921,00663L,國泰臺灣加權正2,6207912,686592158,109,111,109,111,2.55,2847
1150921,00664R,國泰臺灣加權反1,18018541,27892750,1,1,1,1,-0.02,980
